Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 02:31:31.3N,99.74%,185.9MiB,1GiB,
2025-07-06 02:31:33.3N,100.06%,187.7MiB,1GiB,
2025-07-06 02:31:35.3N,100.00%,189.5MiB,1GiB,
2025-07-06 02:31:37.3N,100.22%,191.5MiB,1GiB,
2025-07-06 02:31:39.3N,99.78%,189.9MiB,1GiB,
2025-07-06 02:31:41.3N,99.02%,188.4MiB,1GiB,
2025-07-06 02:31:43.3N,99.43%,188.7MiB,1GiB,
2025-07-06 02:31:45.3N,98.29%,188.9MiB,1GiB,
2025-07-06 02:31:47.3N,99.96%,191.4MiB,1GiB,
2025-07-06 02:31:49.3N,99.99%,187.6MiB,1GiB,
2025-07-06 02:31:51.3N,99.59%,190.3MiB,1GiB,
2025-07-06 02:31:53.3N,100.16%,193.5MiB,1GiB,
2025-07-06 02:31:55.3N,100.01%,191.4MiB,1GiB,
2025-07-06 02:31:57.3N,99.32%,191.5MiB,1GiB,
2025-07-06 02:31:59.3N,99.11%,189.3MiB,1GiB,
2025-07-06 02:32:01.3N,99.01%,194.9MiB,1GiB,
2025-07-06 02:32:03.3N,98.82%,193.5MiB,1GiB,
2025-07-06 02:32:05.3N,99.88%,191.4MiB,1GiB,
2025-07-06 02:32:07.3N,99.81%,199.5MiB,1GiB,
2025-07-06 02:32:09.3N,99.94%,199.5MiB,1GiB,
2025-07-06 02:32:11.3N,100.07%,195.4MiB,1GiB,
2025-07-06 02:32:13.3N,99.59%,195.3MiB,1GiB,
2025-07-06 02:32:15.3N,100.19%,197.4MiB,1GiB,
2025-07-06 02:32:17.3N,99.82%,195.3MiB,1GiB,
2025-07-06 02:32:19.3N,100.06%,195.5MiB,1GiB,
2025-07-06 02:32:21.3N,100.32%,195.6MiB,1GiB,
2025-07-06 02:32:23.3N,100.25%,197.6MiB,1GiB,
2025-07-06 02:32:25.3N,98.94%,193.5MiB,1GiB,
2025-07-06 02:32:27.3N,100.52%,195.5MiB,1GiB,
2025-07-06 02:32:29.3N,100.10%,197.9MiB,1GiB,
2025-07-06 02:32:31.3N,99.36%,197.8MiB,1GiB,
2025-07-06 02:32:33.3N,100.27%,191.7MiB,1GiB,
2025-07-06 02:32:35.3N,99.07%,195.3MiB,1GiB,
2025-07-06 02:32:37.3N,99.64%,198.3MiB,1GiB,
2025-07-06 02:32:39.3N,99.93%,199.9MiB,1GiB,
2025-07-06 02:32:41.3N,99.83%,199.9MiB,1GiB,
2025-07-06 02:32:43.3N,100.40%,201.4MiB,1GiB,
2025-07-06 02:32:45.3N,100.44%,201.3MiB,1GiB,
2025-07-06 02:32:47.3N,100.21%,203.1MiB,1GiB,
2025-07-06 02:32:49.3N,100.06%,203.2MiB,1GiB,
2025-07-06 02:32:51.3N,98.52%,205.1MiB,1GiB,
2025-07-06 02:32:53.3N,99.95%,205.4MiB,1GiB,
2025-07-06 02:32:55.3N,99.91%,203.3MiB,1GiB,
2025-07-06 02:32:57.3N,100.00%,205.2MiB,1GiB,
2025-07-06 02:32:59.3N,99.66%,204.8MiB,1GiB,
2025-07-06 02:33:01.3N,100.40%,206.3MiB,1GiB,
2025-07-06 02:33:03.3N,98.60%,206.3MiB,1GiB,
2025-07-06 02:33:05.3N,99.84%,204.6MiB,1GiB,
2025-07-06 02:33:07.3N,99.85%,204.9MiB,1GiB,
2025-07-06 02:33:09.3N,99.69%,206.9MiB,1GiB,
2025-07-06 02:33:11.3N,99.92%,204.7MiB,1GiB,
2025-07-06 02:33:13.3N,99.43%,204.7MiB,1GiB,
2025-07-06 02:33:15.3N,99.39%,208.9MiB,1GiB,
2025-07-06 02:33:17.3N,99.90%,207.7MiB,1GiB,
2025-07-06 02:33:19.3N,99.63%,203.9MiB,1GiB,
2025-07-06 02:33:21.3N,98.96%,210MiB,1GiB,
2025-07-06 02:33:23.3N,98.30%,209.8MiB,1GiB,
2025-07-06 02:33:25.3N,99.96%,207.8MiB,1GiB,
2025-07-06 02:33:27.3N,99.88%,209.9MiB,1GiB,
2025-07-06 02:33:29.3N,99.91%,207.8MiB,1GiB,
2025-07-06 02:33:31.3N,99.35%,207.8MiB,1GiB,
2025-07-06 02:33:33.3N,99.73%,207.7MiB,1GiB,
2025-07-06 02:33:35.3N,98.93%,210.4MiB,1GiB,
2025-07-06 02:33:37.3N,99.51%,210.4MiB,1GiB,
2025-07-06 02:33:39.3N,99.39%,209.3MiB,1GiB,
2025-07-06 02:33:41.3N,99.11%,215.3MiB,1GiB,
2025-07-06 02:33:43.3N,100.00%,207.5MiB,1GiB,
2025-07-06 02:33:45.3N,98.99%,207.3MiB,1GiB,
2025-07-06 02:33:47.3N,99.71%,214.8MiB,1GiB,
2025-07-06 02:33:49.3N,99.77%,209.2MiB,1GiB,
2025-07-06 02:33:51.3N,99.76%,211.6MiB,1GiB,
2025-07-06 02:33:53.3N,99.91%,213.4MiB,1GiB,
2025-07-06 02:33:55.3N,100.16%,213.1MiB,1GiB,
2025-07-06 02:33:57.3N,99.89%,211.3MiB,1GiB,
2025-07-06 02:33:59.3N,99.43%,209.4MiB,1GiB,
2025-07-06 02:34:01.3N,98.74%,212.2MiB,1GiB,
2025-07-06 02:34:03.3N,98.52%,210.2MiB,1GiB,
2025-07-06 02:34:05.3N,99.23%,210MiB,1GiB,
2025-07-06 02:34:07.3N,99.17%,216.1MiB,1GiB,
2025-07-06 02:34:09.3N,99.78%,212MiB,1GiB,
2025-07-06 02:34:11.3N,100.07%,214.4MiB,1GiB,
2025-07-06 02:34:13.3N,99.46%,212.3MiB,1GiB,
2025-07-06 02:34:15.3N,100.04%,213.8MiB,1GiB,
2025-07-06 02:34:17.3N,99.35%,212MiB,1GiB,
2025-07-06 02:34:19.3N,99.73%,211.9MiB,1GiB,
2025-07-06 02:34:21.3N,99.15%,215.8MiB,1GiB,
2025-07-06 02:34:23.3N,99.56%,213.7MiB,1GiB,
2025-07-06 02:34:25.3N,100.19%,213.7MiB,1GiB,
2025-07-06 02:34:27.3N,99.57%,215.9MiB,1GiB,
2025-07-06 02:34:29.3N,98.75%,215.7MiB,1GiB,
2025-07-06 02:34:31.3N,99.61%,211.7MiB,1GiB,
2025-07-06 02:34:33.3N,99.23%,215.8MiB,1GiB,
2025-07-06 02:34:35.3N,99.39%,213.8MiB,1GiB,
2025-07-06 02:34:37.3N,98.56%,215.7MiB,1GiB,
2025-07-06 02:34:39.3N,99.63%,214.7MiB,1GiB,
2025-07-06 02:34:41.3N,98.97%,214.7MiB,1GiB,
2025-07-06 02:34:43.3N,98.89%,214.8MiB,1GiB,
2025-07-06 02:34:45.3N,99.98%,212.7MiB,1GiB,
2025-07-06 02:34:47.3N,99.65%,218.9MiB,1GiB,
2025-07-06 02:34:49.3N,98.73%,216.7MiB,1GiB,
2025-07-06 02:34:51.3N,99.68%,214.9MiB,1GiB,
2025-07-06 02:34:53.3N,99.62%,217.3MiB,1GiB,
2025-07-06 02:34:55.3N,98.78%,215.2MiB,1GiB,
2025-07-06 02:34:57.3N,98.41%,215.3MiB,1GiB,
2025-07-06 02:34:59.3N,99.87%,227.2MiB,1GiB,
2025-07-06 02:35:01.3N,99.70%,215.4MiB,1GiB,
2025-07-06 02:35:03.3N,99.60%,215.1MiB,1GiB,
2025-07-06 02:35:05.3N,99.44%,213.2MiB,1GiB,
2025-07-06 02:35:07.3N,99.04%,215.1MiB,1GiB,
2025-07-06 02:35:09.3N,98.75%,241.8MiB,1GiB,
2025-07-06 02:35:11.3N,100.45%,215MiB,1GiB,
2025-07-06 02:35:13.3N,98.79%,219.3MiB,1GiB,
2025-07-06 02:35:15.3N,99.86%,221.5MiB,1GiB,
2025-07-06 02:35:18.3N,100.31%,221.1MiB,1GiB,
2025-07-06 02:35:20.3N,100.01%,219.1MiB,1GiB,
2025-07-06 02:35:22.3N,100.10%,217MiB,1GiB,
2025-07-06 02:35:24.3N,100.34%,221.5MiB,1GiB,
2025-07-06 02:35:26.3N,98.91%,221.1MiB,1GiB,
2025-07-06 02:35:28.3N,99.86%,215MiB,1GiB,
2025-07-06 02:35:30.3N,100.25%,215.2MiB,1GiB,
2025-07-06 02:35:32.3N,98.75%,219.1MiB,1GiB,
2025-07-06 02:35:34.3N,99.53%,219.3MiB,1GiB,
2025-07-06 02:35:36.3N,97.65%,221.5MiB,1GiB,
2025-07-06 02:35:38.3N,99.67%,219.3MiB,1GiB,
2025-07-06 02:35:40.3N,100.30%,219.5MiB,1GiB,
2025-07-06 02:35:42.3N,99.71%,221.4MiB,1GiB,
2025-07-06 02:35:44.3N,100.14%,223.5MiB,1GiB,
2025-07-06 02:35:46.3N,99.78%,217.2MiB,1GiB,
2025-07-06 02:35:48.3N,99.82%,219.2MiB,1GiB,
2025-07-06 02:35:50.3N,99.56%,223.2MiB,1GiB,
2025-07-06 02:35:52.3N,99.59%,223.5MiB,1GiB,
2025-07-06 02:35:54.3N,99.62%,221.6MiB,1GiB,
2025-07-06 02:35:56.3N,100.18%,221.1MiB,1GiB,
2025-07-06 02:35:58.3N,99.94%,223.1MiB,1GiB,
2025-07-06 02:36:00.3N,98.32%,223.1MiB,1GiB,
2025-07-06 02:36:02.3N,99.05%,225.2MiB,1GiB,
2025-07-06 02:36:04.3N,100.61%,226.3MiB,1GiB,
2025-07-06 02:36:06.3N,99.96%,226.3MiB,1GiB,
2025-07-06 02:36:08.3N,98.98%,226.2MiB,1GiB,
2025-07-06 02:36:10.3N,99.74%,228.3MiB,1GiB,
2025-07-06 02:36:12.3N,98.96%,231MiB,1GiB,
2025-07-06 02:36:14.3N,98.70%,230.2MiB,1GiB,
2025-07-06 02:36:16.3N,98.23%,232.4MiB,1GiB,
2025-07-06 02:36:18.3N,99.26%,234.6MiB,1GiB,
2025-07-06 02:36:20.3N,98.22%,232.4MiB,1GiB,
2025-07-06 02:36:22.3N,100.13%,234.6MiB,1GiB,
2025-07-06 02:36:24.3N,99.72%,234.2MiB,1GiB,
2025-07-06 02:36:26.3N,99.01%,234.2MiB,1GiB,
2025-07-06 02:36:28.3N,99.64%,234.3MiB,1GiB,
2025-07-06 02:36:30.3N,99.72%,229MiB,1GiB,
2025-07-06 02:36:32.3N,99.95%,229.3MiB,1GiB,
2025-07-06 02:36:34.3N,100.65%,231MiB,1GiB,
2025-07-06 02:36:36.3N,98.89%,235MiB,1GiB,
2025-07-06 02:36:38.3N,99.91%,234.1MiB,1GiB,
2025-07-06 02:36:40.3N,98.56%,233MiB,1GiB,
2025-07-06 02:36:42.3N,99.77%,237.5MiB,1GiB,
2025-07-06 02:36:44.3N,100.31%,237.3MiB,1GiB,
2025-07-06 02:36:46.3N,99.55%,239.1MiB,1GiB,
2025-07-06 02:36:48.3N,99.66%,237.2MiB,1GiB,
2025-07-06 02:36:50.3N,99.11%,235.1MiB,1GiB,
2025-07-06 02:36:52.3N,99.80%,235MiB,1GiB,
2025-07-06 02:36:54.3N,100.11%,237.2MiB,1GiB,
2025-07-06 02:36:56.3N,99.93%,231.1MiB,1GiB,
2025-07-06 02:36:58.3N,100.16%,231.3MiB,1GiB,
2025-07-06 02:37:00.3N,100.35%,233.5MiB,1GiB,
2025-07-06 02:37:02.3N,100.34%,233.5MiB,1GiB,
2025-07-06 02:37:04.3N,100.00%,233MiB,1GiB,
2025-07-06 02:37:06.3N,99.11%,237MiB,1GiB,
2025-07-06 02:37:08.3N,98.49%,238.4MiB,1GiB,
2025-07-06 02:37:10.3N,99.33%,231.2MiB,1GiB,
2025-07-06 02:37:12.3N,99.07%,237.3MiB,1GiB,
2025-07-06 02:37:14.3N,99.95%,235.2MiB,1GiB,
2025-07-06 02:37:16.3N,99.09%,239.4MiB,1GiB,
2025-07-06 02:37:18.3N,99.89%,241.3MiB,1GiB,
2025-07-06 02:37:20.3N,98.45%,241.2MiB,1GiB,
2025-07-06 02:37:22.3N,99.67%,235MiB,1GiB,
2025-07-06 02:37:24.3N,99.12%,235MiB,1GiB,
2025-07-06 02:37:26.3N,98.64%,237.1MiB,1GiB,
2025-07-06 02:37:28.3N,98.35%,239.1MiB,1GiB,
2025-07-06 02:37:30.3N,98.38%,238.8MiB,1GiB,
2025-07-06 02:37:32.3N,100.69%,241MiB,1GiB,
2025-07-06 02:37:34.3N,100.63%,242.2MiB,1GiB,
2025-07-06 02:37:36.3N,99.76%,239.1MiB,1GiB,
2025-07-06 02:37:38.3N,100.12%,241.3MiB,1GiB,
2025-07-06 02:37:40.3N,99.72%,241MiB,1GiB,
2025-07-06 02:37:42.3N,98.16%,243MiB,1GiB,
2025-07-06 02:37:44.3N,99.37%,245MiB,1GiB,
2025-07-06 02:37:46.3N,99.42%,244.8MiB,1GiB,
2025-07-06 02:37:48.3N,99.50%,238.9MiB,1GiB,
2025-07-06 02:37:50.3N,100.24%,241.2MiB,1GiB,
2025-07-06 02:37:52.3N,99.11%,241.2MiB,1GiB,
2025-07-06 02:37:54.3N,100.01%,243MiB,1GiB,
2025-07-06 02:37:56.3N,99.02%,244.9MiB,1GiB,
2025-07-06 02:37:58.3N,98.98%,244.8MiB,1GiB,
2025-07-06 02:38:00.3N,99.41%,241MiB,1GiB,
2025-07-06 02:38:02.3N,99.87%,241.2MiB,1GiB,
2025-07-06 02:38:04.3N,99.63%,244.9MiB,1GiB,
2025-07-06 02:38:06.3N,100.08%,245.2MiB,1GiB,
2025-07-06 02:38:08.3N,99.32%,244.8MiB,1GiB,
2025-07-06 02:38:10.3N,99.22%,249.2MiB,1GiB,
2025-07-06 02:38:12.3N,99.41%,241.1MiB,1GiB,
2025-07-06 02:38:14.3N,100.24%,245MiB,1GiB,
2025-07-06 02:38:16.3N,99.27%,246.8MiB,1GiB,
2025-07-06 02:38:18.3N,100.20%,249.2MiB,1GiB,
2025-07-06 02:38:20.3N,99.76%,251.2MiB,1GiB,
2025-07-06 02:38:22.3N,99.33%,249.2MiB,1GiB,
2025-07-06 02:38:24.3N,100.39%,246.9MiB,1GiB,
2025-07-06 02:38:26.3N,99.09%,249.2MiB,1GiB,
2025-07-06 02:38:28.3N,98.81%,251.1MiB,1GiB,
2025-07-06 02:38:30.3N,100.03%,255.1MiB,1GiB,
2025-07-06 02:38:32.3N,98.57%,257.1MiB,1GiB,
2025-07-06 02:38:34.3N,99.76%,255MiB,1GiB,
2025-07-06 02:38:36.3N,100.28%,246.8MiB,1GiB,
2025-07-06 02:38:38.3N,98.83%,249.2MiB,1GiB,
2025-07-06 02:38:40.3N,99.57%,251MiB,1GiB,
2025-07-06 02:38:42.3N,99.63%,253MiB,1GiB,
2025-07-06 02:38:44.3N,100.20%,254.9MiB,1GiB,
2025-07-06 02:38:46.3N,99.66%,252.4MiB,1GiB,
2025-07-06 02:38:48.3N,99.73%,249.3MiB,1GiB,
2025-07-06 02:38:50.3N,99.26%,253.2MiB,1GiB,
2025-07-06 02:38:52.3N,99.86%,255.4MiB,1GiB,
2025-07-06 02:38:54.3N,99.33%,254.7MiB,1GiB,
2025-07-06 02:38:56.3N,100.14%,255.1MiB,1GiB,
2025-07-06 02:38:58.3N,100.29%,248.7MiB,1GiB,
2025-07-06 02:39:00.3N,100.40%,248.6MiB,1GiB,
2025-07-06 02:39:02.3N,99.17%,250.6MiB,1GiB,
2025-07-06 02:39:04.3N,100.14%,254.7MiB,1GiB,
2025-07-06 02:39:06.3N,99.22%,254.8MiB,1GiB,
2025-07-06 02:39:08.3N,100.30%,252.7MiB,1GiB,
2025-07-06 02:39:10.3N,99.76%,254.6MiB,1GiB,
2025-07-06 02:39:12.3N,99.50%,254.9MiB,1GiB,
2025-07-06 02:39:14.3N,99.86%,258.9MiB,1GiB,
2025-07-06 02:39:16.3N,99.46%,256.8MiB,1GiB,
2025-07-06 02:39:18.3N,99.52%,251.2MiB,1GiB,
2025-07-06 02:39:20.3N,100.06%,253.2MiB,1GiB,
2025-07-06 02:39:22.3N,100.15%,253.2MiB,1GiB,
2025-07-06 02:39:24.3N,100.24%,256.9MiB,1GiB,
2025-07-06 02:39:26.3N,100.22%,257.2MiB,1GiB,
2025-07-06 02:39:28.3N,99.71%,258MiB,1GiB,
2025-07-06 02:39:30.3N,98.39%,255.1MiB,1GiB,
2025-07-06 02:39:32.3N,99.47%,256.8MiB,1GiB,
2025-07-06 02:39:34.3N,100.70%,258.6MiB,1GiB,
2025-07-06 02:39:36.3N,99.01%,261MiB,1GiB,
2025-07-06 02:39:38.3N,99.08%,260.8MiB,1GiB,
2025-07-06 02:39:40.3N,99.61%,262.7MiB,1GiB,
2025-07-06 02:39:42.3N,100.20%,267.1MiB,1GiB,
2025-07-06 02:39:44.3N,98.57%,260.9MiB,1GiB,
2025-07-06 02:39:46.3N,99.96%,263.2MiB,1GiB,
2025-07-06 02:39:48.3N,98.51%,262.8MiB,1GiB,
2025-07-06 02:39:50.3N,99.93%,265MiB,1GiB,
2025-07-06 02:39:52.3N,98.87%,266.7MiB,1GiB,
2025-07-06 02:39:54.3N,99.79%,270.6MiB,1GiB,
2025-07-06 02:39:56.3N,100.35%,270.9MiB,1GiB,
2025-07-06 02:39:58.3N,99.54%,262.9MiB,1GiB,
2025-07-06 02:40:00.3N,99.32%,265MiB,1GiB,
2025-07-06 02:40:02.3N,100.09%,267.1MiB,1GiB,
2025-07-06 02:40:05.3N,99.37%,270.6MiB,1GiB,
2025-07-06 02:40:07.3N,99.33%,270.9MiB,1GiB,
2025-07-06 02:40:09.3N,99.38%,275.1MiB,1GiB,
2025-07-06 02:40:11.3N,98.88%,276.7MiB,1GiB,
2025-07-06 02:40:13.3N,100.23%,263MiB,1GiB,
2025-07-06 02:40:15.3N,99.33%,264.6MiB,1GiB,
2025-07-06 02:40:17.3N,99.91%,266.6MiB,1GiB,
2025-07-06 02:40:19.3N,99.34%,268.6MiB,1GiB,
2025-07-06 02:40:21.3N,99.15%,275MiB,1GiB,
2025-07-06 02:40:23.3N,99.40%,276.9MiB,1GiB,
2025-07-06 02:40:25.3N,100.55%,269.7MiB,1GiB,
2025-07-06 02:40:27.3N,99.97%,268.9MiB,1GiB,
2025-07-06 02:40:29.3N,100.03%,272.9MiB,1GiB,
2025-07-06 02:40:31.3N,100.02%,274.9MiB,1GiB,
2025-07-06 02:40:33.3N,99.22%,274.8MiB,1GiB,
2025-07-06 02:40:35.3N,98.88%,278.6MiB,1GiB,
2025-07-06 02:40:37.3N,100.28%,279.1MiB,1GiB,
2025-07-06 02:40:39.3N,99.84%,272.6MiB,1GiB,
2025-07-06 02:40:41.3N,100.03%,273MiB,1GiB,
2025-07-06 02:40:43.3N,100.04%,278.9MiB,1GiB,
2025-07-06 02:40:45.3N,99.12%,278.6MiB,1GiB,
2025-07-06 02:40:47.3N,100.11%,282.7MiB,1GiB,
2025-07-06 02:40:49.3N,100.27%,284.6MiB,1GiB,
2025-07-06 02:40:51.3N,99.94%,276.6MiB,1GiB,
2025-07-06 02:40:53.3N,99.60%,280.6MiB,1GiB,
2025-07-06 02:40:55.3N,99.34%,282.8MiB,1GiB,
2025-07-06 02:40:57.3N,99.61%,285.1MiB,1GiB,
2025-07-06 02:40:59.3N,100.03%,287.2MiB,1GiB,
2025-07-06 02:41:01.3N,99.53%,289.2MiB,1GiB,
2025-07-06 02:41:03.3N,99.90%,275.2MiB,1GiB,
2025-07-06 02:41:05.3N,100.03%,274.6MiB,1GiB,
2025-07-06 02:41:07.3N,100.04%,274.6MiB,1GiB,
2025-07-06 02:41:09.3N,100.33%,279MiB,1GiB,
2025-07-06 02:41:11.3N,99.61%,283.1MiB,1GiB,
2025-07-06 02:41:13.3N,99.21%,283MiB,1GiB,
2025-07-06 02:41:15.3N,98.87%,273.1MiB,1GiB,
2025-07-06 02:41:17.3N,100.07%,274.6MiB,1GiB,
2025-07-06 02:41:19.3N,98.14%,279MiB,1GiB,
2025-07-06 02:41:21.3N,99.95%,281MiB,1GiB,
2025-07-06 02:41:23.3N,99.45%,283MiB,1GiB,
2025-07-06 02:41:25.3N,98.57%,287.4MiB,1GiB,
2025-07-06 02:41:27.3N,99.98%,276.9MiB,1GiB,
2025-07-06 02:41:29.3N,99.28%,280.9MiB,1GiB,
2025-07-06 02:41:31.3N,100.06%,284.7MiB,1GiB,
2025-07-06 02:41:33.3N,100.01%,286.9MiB,1GiB,
2025-07-06 02:41:35.3N,100.18%,288.9MiB,1GiB,
2025-07-06 02:41:37.3N,99.44%,278.9MiB,1GiB,
2025-07-06 02:41:39.3N,99.85%,281MiB,1GiB,
2025-07-06 02:41:41.3N,99.95%,285.1MiB,1GiB,
2025-07-06 02:41:43.3N,98.94%,287.2MiB,1GiB,
2025-07-06 02:41:45.3N,98.91%,293.1MiB,1GiB,
2025-07-06 02:41:47.3N,100.52%,293.6MiB,1GiB,
2025-07-06 02:41:49.3N,100.18%,286.6MiB,1GiB,
2025-07-06 02:41:51.3N,99.89%,288.6MiB,1GiB,
2025-07-06 02:41:53.3N,99.59%,289MiB,1GiB,
2025-07-06 02:41:55.3N,99.04%,292.8MiB,1GiB,
2025-07-06 02:41:57.3N,100.42%,292.9MiB,1GiB,
2025-07-06 02:41:59.3N,99.79%,284.8MiB,1GiB,
2025-07-06 02:42:01.3N,98.20%,286.8MiB,1GiB,
2025-07-06 02:42:03.3N,99.45%,291MiB,1GiB,
2025-07-06 02:42:05.3N,99.26%,285.1MiB,1GiB,
2025-07-06 02:42:07.3N,99.76%,282.8MiB,1GiB,
2025-07-06 02:42:09.3N,99.69%,273MiB,1GiB,
2025-07-06 02:42:11.3N,100.26%,276.6MiB,1GiB,
2025-07-06 02:42:13.3N,99.79%,278.6MiB,1GiB,
2025-07-06 02:42:15.3N,98.94%,282.6MiB,1GiB,
2025-07-06 02:42:17.3N,100.49%,284.8MiB,1GiB,
2025-07-06 02:42:19.3N,99.49%,288.9MiB,1GiB,
2025-07-06 02:42:21.3N,98.94%,290.8MiB,1GiB,
2025-07-06 02:42:23.3N,99.29%,293.9MiB,1GiB,
2025-07-06 02:42:25.3N,100.41%,283MiB,1GiB,
2025-07-06 02:42:27.3N,99.99%,284.9MiB,1GiB,
2025-07-06 02:42:29.3N,100.48%,288.9MiB,1GiB,
2025-07-06 02:42:31.3N,99.94%,291.1MiB,1GiB,
2025-07-06 02:42:33.3N,100.42%,294.9MiB,1GiB,
2025-07-06 02:42:35.3N,101.38%,294.7MiB,1GiB,
2025-07-06 02:42:37.3N,100.26%,298.8MiB,1GiB,
2025-07-06 02:42:39.3N,99.53%,282.8MiB,1GiB,
2025-07-06 02:42:41.3N,100.22%,286.7MiB,1GiB,
2025-07-06 02:42:43.3N,100.34%,288.9MiB,1GiB,
2025-07-06 02:42:45.3N,99.66%,295MiB,1GiB,
2025-07-06 02:42:47.3N,100.81%,298.8MiB,1GiB,
2025-07-06 02:42:49.3N,100.93%,298.5MiB,1GiB,
2025-07-06 02:42:51.3N,100.45%,301.1MiB,1GiB,
2025-07-06 02:42:53.3N,99.46%,287.4MiB,1GiB,
2025-07-06 02:42:55.3N,102.18%,292.8MiB,1GiB,
2025-07-06 02:42:57.3N,100.57%,293.2MiB,1GiB,
2025-07-06 02:42:59.3N,101.32%,299.1MiB,1GiB,
2025-07-06 02:43:01.3N,102.53%,298.7MiB,1GiB,
2025-07-06 02:43:03.3N,100.14%,299.2MiB,1GiB,
2025-07-06 02:43:05.3N,101.20%,300.5MiB,1GiB,
2025-07-06 02:43:07.3N,100.38%,291MiB,1GiB,
2025-07-06 02:43:09.3N,100.59%,290.7MiB,1GiB,
2025-07-06 02:43:11.3N,101.50%,292.6MiB,1GiB,
2025-07-06 02:43:13.3N,101.99%,296.9MiB,1GiB,
2025-07-06 02:43:15.3N,100.44%,300.7MiB,1GiB,
2025-07-06 02:43:17.3N,101.39%,302.7MiB,1GiB,
2025-07-06 02:43:19.3N,100.14%,304.8MiB,1GiB,
2025-07-06 02:43:21.3N,100.26%,309.7MiB,1GiB,
2025-07-06 02:43:23.3N,101.12%,293.3MiB,1GiB,
2025-07-06 02:43:25.3N,100.61%,294.5MiB,1GiB,
2025-07-06 02:43:27.3N,101.13%,298.8MiB,1GiB,
2025-07-06 02:43:29.3N,101.34%,300.9MiB,1GiB,
2025-07-06 02:43:31.3N,101.55%,304.9MiB,1GiB,
2025-07-06 02:43:33.3N,99.82%,308.8MiB,1GiB,
2025-07-06 02:43:35.3N,101.31%,310.8MiB,1GiB,
2025-07-06 02:43:37.3N,100.66%,303MiB,1GiB,
2025-07-06 02:43:39.3N,100.26%,302.7MiB,1GiB,
2025-07-06 02:43:41.3N,101.16%,304.7MiB,1GiB,
