Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 01:42:41.3N,99.76%,181.5MiB,1GiB,
2025-07-06 01:42:43.3N,100.11%,181.5MiB,1GiB,
2025-07-06 01:42:45.3N,100.09%,179.9MiB,1GiB,
2025-07-06 01:42:47.3N,99.96%,180.2MiB,1GiB,
2025-07-06 01:42:49.3N,100.09%,177.2MiB,1GiB,
2025-07-06 01:42:51.3N,100.44%,180.4MiB,1GiB,
2025-07-06 01:42:53.3N,100.00%,181.3MiB,1GiB,
2025-07-06 01:42:55.3N,100.11%,185.3MiB,1GiB,
2025-07-06 01:42:57.3N,100.01%,187.5MiB,1GiB,
2025-07-06 01:42:59.3N,99.43%,186.9MiB,1GiB,
2025-07-06 01:43:01.3N,100.06%,184.9MiB,1GiB,
2025-07-06 01:43:03.3N,99.97%,186.9MiB,1GiB,
2025-07-06 01:43:05.3N,99.97%,189.9MiB,1GiB,
2025-07-06 01:43:07.3N,100.14%,189.8MiB,1GiB,
2025-07-06 01:43:09.3N,100.22%,187.9MiB,1GiB,
2025-07-06 01:43:11.3N,100.02%,187.5MiB,1GiB,
2025-07-06 01:43:13.3N,100.27%,188MiB,1GiB,
2025-07-06 01:43:15.3N,99.86%,186.5MiB,1GiB,
2025-07-06 01:43:17.3N,100.13%,188.5MiB,1GiB,
2025-07-06 01:43:19.3N,99.96%,188.8MiB,1GiB,
2025-07-06 01:43:21.3N,99.10%,189.3MiB,1GiB,
2025-07-06 01:43:23.3N,97.69%,193.4MiB,1GiB,
2025-07-06 01:43:25.3N,99.45%,185.7MiB,1GiB,
2025-07-06 01:43:27.3N,99.66%,189.7MiB,1GiB,
2025-07-06 01:43:29.3N,99.75%,189.7MiB,1GiB,
2025-07-06 01:43:31.3N,100.47%,191.5MiB,1GiB,
2025-07-06 01:43:33.3N,100.10%,189.4MiB,1GiB,
2025-07-06 01:43:35.3N,99.85%,191.6MiB,1GiB,
2025-07-06 01:43:37.3N,100.47%,189.6MiB,1GiB,
2025-07-06 01:43:39.3N,98.95%,191.5MiB,1GiB,
2025-07-06 01:43:41.3N,100.24%,197.4MiB,1GiB,
2025-07-06 01:43:43.3N,99.28%,197.2MiB,1GiB,
2025-07-06 01:43:45.3N,99.51%,189.5MiB,1GiB,
2025-07-06 01:43:47.3N,100.21%,191.6MiB,1GiB,
2025-07-06 01:43:49.3N,100.03%,191.4MiB,1GiB,
2025-07-06 01:43:51.3N,99.33%,195.6MiB,1GiB,
2025-07-06 01:43:53.3N,99.14%,195.5MiB,1GiB,
2025-07-06 01:43:55.3N,99.84%,195.6MiB,1GiB,
2025-07-06 01:43:57.3N,99.45%,193.7MiB,1GiB,
2025-07-06 01:43:59.3N,99.36%,195.8MiB,1GiB,
2025-07-06 01:44:01.3N,99.28%,195.5MiB,1GiB,
2025-07-06 01:44:03.3N,99.63%,197.7MiB,1GiB,
2025-07-06 01:44:05.3N,99.94%,193.8MiB,1GiB,
2025-07-06 01:44:07.3N,99.91%,193.7MiB,1GiB,
2025-07-06 01:44:09.3N,99.20%,193.8MiB,1GiB,
2025-07-06 01:44:11.3N,98.85%,195.7MiB,1GiB,
2025-07-06 01:44:14.3N,99.04%,197.7MiB,1GiB,
2025-07-06 01:44:16.3N,99.51%,197.6MiB,1GiB,
2025-07-06 01:44:18.3N,99.93%,199.9MiB,1GiB,
2025-07-06 01:44:20.3N,99.73%,199.6MiB,1GiB,
2025-07-06 01:44:22.3N,99.35%,198.4MiB,1GiB,
2025-07-06 01:44:24.3N,100.29%,200.2MiB,1GiB,
2025-07-06 01:44:26.3N,99.81%,200.1MiB,1GiB,
2025-07-06 01:44:28.3N,99.99%,200MiB,1GiB,
2025-07-06 01:44:30.3N,99.93%,198MiB,1GiB,
2025-07-06 01:44:32.3N,99.45%,200.2MiB,1GiB,
2025-07-06 01:44:34.3N,100.00%,200.1MiB,1GiB,
2025-07-06 01:44:36.3N,99.68%,200.4MiB,1GiB,
2025-07-06 01:44:38.3N,99.04%,200.4MiB,1GiB,
2025-07-06 01:44:40.3N,99.70%,200.4MiB,1GiB,
2025-07-06 01:44:42.3N,99.70%,200.4MiB,1GiB,
2025-07-06 01:44:44.3N,99.97%,200.4MiB,1GiB,
2025-07-06 01:44:46.3N,98.80%,202.4MiB,1GiB,
2025-07-06 01:44:48.3N,98.28%,200.6MiB,1GiB,
2025-07-06 01:44:50.3N,100.05%,200.4MiB,1GiB,
2025-07-06 01:44:52.3N,99.03%,204.6MiB,1GiB,
2025-07-06 01:44:54.3N,99.90%,202.5MiB,1GiB,
2025-07-06 01:44:56.3N,100.12%,202.4MiB,1GiB,
2025-07-06 01:44:58.3N,98.99%,206.6MiB,1GiB,
2025-07-06 01:45:00.3N,99.24%,206.6MiB,1GiB,
2025-07-06 01:45:02.3N,100.20%,204.4MiB,1GiB,
2025-07-06 01:45:04.3N,100.11%,206MiB,1GiB,
2025-07-06 01:45:06.3N,100.07%,205.9MiB,1GiB,
2025-07-06 01:45:08.3N,99.86%,206MiB,1GiB,
2025-07-06 01:45:10.3N,99.86%,206MiB,1GiB,
2025-07-06 01:45:12.3N,99.52%,204.5MiB,1GiB,
2025-07-06 01:45:14.3N,99.36%,204.5MiB,1GiB,
2025-07-06 01:45:16.3N,99.63%,203.4MiB,1GiB,
2025-07-06 01:45:18.3N,99.66%,198.9MiB,1GiB,
2025-07-06 01:45:20.3N,100.06%,200.2MiB,1GiB,
2025-07-06 01:45:22.3N,98.75%,200.7MiB,1GiB,
2025-07-06 01:45:24.3N,100.05%,204.1MiB,1GiB,
2025-07-06 01:45:26.3N,98.54%,202.9MiB,1GiB,
2025-07-06 01:45:28.3N,99.54%,206.9MiB,1GiB,
2025-07-06 01:45:30.3N,100.06%,210.2MiB,1GiB,
2025-07-06 01:45:32.3N,100.04%,205.7MiB,1GiB,
2025-07-06 01:45:34.3N,99.68%,205.4MiB,1GiB,
2025-07-06 01:45:36.3N,99.59%,205.4MiB,1GiB,
2025-07-06 01:45:38.3N,100.10%,205.6MiB,1GiB,
2025-07-06 01:45:40.3N,99.98%,205.5MiB,1GiB,
2025-07-06 01:45:42.3N,100.04%,207.5MiB,1GiB,
2025-07-06 01:45:44.3N,100.22%,207.9MiB,1GiB,
2025-07-06 01:45:46.3N,99.82%,210MiB,1GiB,
2025-07-06 01:45:48.3N,99.27%,209.7MiB,1GiB,
2025-07-06 01:45:50.3N,99.40%,215.7MiB,1GiB,
2025-07-06 01:45:52.3N,99.49%,209.7MiB,1GiB,
2025-07-06 01:45:54.3N,100.08%,209.4MiB,1GiB,
2025-07-06 01:45:56.3N,100.08%,205.3MiB,1GiB,
2025-07-06 01:45:58.3N,99.83%,209.2MiB,1GiB,
2025-07-06 01:46:00.3N,99.84%,211.4MiB,1GiB,
2025-07-06 01:46:02.3N,99.81%,207.4MiB,1GiB,
2025-07-06 01:46:04.3N,99.25%,209.8MiB,1GiB,
2025-07-06 01:46:06.3N,99.91%,211.8MiB,1GiB,
2025-07-06 01:46:08.3N,100.19%,209.5MiB,1GiB,
2025-07-06 01:46:10.3N,100.08%,211.4MiB,1GiB,
2025-07-06 01:46:12.3N,98.86%,211.5MiB,1GiB,
2025-07-06 01:46:14.3N,99.37%,213.4MiB,1GiB,
2025-07-06 01:46:16.3N,98.93%,213.4MiB,1GiB,
2025-07-06 01:46:18.3N,99.40%,211.4MiB,1GiB,
2025-07-06 01:46:20.3N,99.19%,213.2MiB,1GiB,
2025-07-06 01:46:22.3N,99.53%,213.2MiB,1GiB,
2025-07-06 01:46:24.3N,99.60%,211.3MiB,1GiB,
2025-07-06 01:46:26.3N,99.91%,213.3MiB,1GiB,
2025-07-06 01:46:28.3N,99.54%,211.3MiB,1GiB,
2025-07-06 01:46:30.3N,99.31%,211.3MiB,1GiB,
2025-07-06 01:46:32.3N,99.93%,211.3MiB,1GiB,
2025-07-06 01:46:34.3N,99.83%,211.2MiB,1GiB,
2025-07-06 01:46:36.3N,100.01%,207.1MiB,1GiB,
2025-07-06 01:46:38.3N,99.43%,211.3MiB,1GiB,
2025-07-06 01:46:40.3N,100.14%,211.5MiB,1GiB,
2025-07-06 01:46:42.3N,100.16%,213.3MiB,1GiB,
2025-07-06 01:46:44.3N,100.05%,215.4MiB,1GiB,
2025-07-06 01:46:46.3N,98.64%,213.2MiB,1GiB,
2025-07-06 01:46:48.3N,99.83%,215.3MiB,1GiB,
2025-07-06 01:46:50.3N,99.02%,215.2MiB,1GiB,
2025-07-06 01:46:52.3N,100.11%,217.4MiB,1GiB,
2025-07-06 01:46:54.3N,99.57%,221.4MiB,1GiB,
2025-07-06 01:46:56.3N,99.10%,215.6MiB,1GiB,
2025-07-06 01:46:58.3N,99.18%,219.3MiB,1GiB,
2025-07-06 01:47:00.3N,99.91%,221.5MiB,1GiB,
2025-07-06 01:47:02.3N,99.25%,221.1MiB,1GiB,
2025-07-06 01:47:04.3N,98.89%,217.1MiB,1GiB,
2025-07-06 01:47:06.3N,100.04%,215.2MiB,1GiB,
2025-07-06 01:47:08.3N,100.57%,217.3MiB,1GiB,
2025-07-06 01:47:10.3N,100.37%,219.2MiB,1GiB,
2025-07-06 01:47:12.3N,99.66%,220.4MiB,1GiB,
2025-07-06 01:47:14.3N,98.43%,218.3MiB,1GiB,
2025-07-06 01:47:16.3N,100.12%,218.3MiB,1GiB,
2025-07-06 01:47:18.3N,99.73%,222.5MiB,1GiB,
2025-07-06 01:47:20.3N,99.80%,222.7MiB,1GiB,
2025-07-06 01:47:22.3N,99.87%,225.9MiB,1GiB,
2025-07-06 01:47:24.3N,100.22%,225.8MiB,1GiB,
2025-07-06 01:47:26.3N,100.03%,227.9MiB,1GiB,
2025-07-06 01:47:28.3N,99.24%,225.4MiB,1GiB,
2025-07-06 01:47:30.3N,100.11%,223.5MiB,1GiB,
2025-07-06 01:47:32.3N,100.05%,227.6MiB,1GiB,
2025-07-06 01:47:34.3N,98.86%,227.9MiB,1GiB,
2025-07-06 01:47:36.3N,99.78%,225.7MiB,1GiB,
2025-07-06 01:47:38.3N,99.89%,227.6MiB,1GiB,
2025-07-06 01:47:40.3N,100.50%,229.6MiB,1GiB,
2025-07-06 01:47:42.3N,100.22%,227.6MiB,1GiB,
2025-07-06 01:47:44.3N,99.52%,229.6MiB,1GiB,
2025-07-06 01:47:46.3N,99.52%,227.7MiB,1GiB,
2025-07-06 01:47:48.3N,99.68%,226.4MiB,1GiB,
2025-07-06 01:47:50.3N,99.55%,226.3MiB,1GiB,
2025-07-06 01:47:52.3N,99.88%,228.8MiB,1GiB,
2025-07-06 01:47:54.3N,99.54%,232.5MiB,1GiB,
2025-07-06 01:47:56.3N,98.90%,230.4MiB,1GiB,
2025-07-06 01:47:58.3N,100.05%,226.4MiB,1GiB,
2025-07-06 01:48:00.3N,99.79%,226.6MiB,1GiB,
2025-07-06 01:48:02.3N,100.13%,228.7MiB,1GiB,
2025-07-06 01:48:04.3N,100.13%,226.7MiB,1GiB,
2025-07-06 01:48:06.3N,99.76%,231.7MiB,1GiB,
2025-07-06 01:48:08.3N,100.20%,229.4MiB,1GiB,
2025-07-06 01:48:10.3N,98.45%,231.6MiB,1GiB,
2025-07-06 01:48:12.3N,99.57%,231.5MiB,1GiB,
2025-07-06 01:48:14.3N,98.71%,228.6MiB,1GiB,
2025-07-06 01:48:16.3N,100.13%,228.4MiB,1GiB,
2025-07-06 01:48:18.3N,100.16%,230.3MiB,1GiB,
2025-07-06 01:48:20.3N,99.91%,232.7MiB,1GiB,
2025-07-06 01:48:22.3N,99.81%,232.4MiB,1GiB,
2025-07-06 01:48:24.3N,100.16%,234.4MiB,1GiB,
2025-07-06 01:48:26.3N,99.98%,234.4MiB,1GiB,
2025-07-06 01:48:28.3N,99.44%,234.2MiB,1GiB,
2025-07-06 01:48:30.3N,99.95%,236.1MiB,1GiB,
2025-07-06 01:48:32.3N,100.08%,230.1MiB,1GiB,
2025-07-06 01:48:34.3N,99.54%,232.2MiB,1GiB,
2025-07-06 01:48:36.3N,100.11%,234.6MiB,1GiB,
2025-07-06 01:48:38.3N,99.94%,234.2MiB,1GiB,
2025-07-06 01:48:40.3N,99.14%,236.3MiB,1GiB,
2025-07-06 01:48:42.3N,99.84%,236.9MiB,1GiB,
2025-07-06 01:48:44.3N,99.78%,232.2MiB,1GiB,
2025-07-06 01:48:46.3N,100.07%,234.6MiB,1GiB,
2025-07-06 01:48:48.3N,100.00%,238.2MiB,1GiB,
2025-07-06 01:48:50.3N,100.31%,238.3MiB,1GiB,
2025-07-06 01:48:52.3N,99.98%,242.1MiB,1GiB,
2025-07-06 01:48:54.3N,100.13%,242.1MiB,1GiB,
2025-07-06 01:48:56.3N,99.71%,234MiB,1GiB,
2025-07-06 01:48:58.3N,99.98%,234MiB,1GiB,
2025-07-06 01:49:00.3N,100.28%,233.9MiB,1GiB,
2025-07-06 01:49:02.3N,99.90%,238MiB,1GiB,
2025-07-06 01:49:04.3N,99.90%,239.8MiB,1GiB,
2025-07-06 01:49:06.3N,99.35%,239MiB,1GiB,
2025-07-06 01:49:08.3N,99.53%,236MiB,1GiB,
2025-07-06 01:49:10.3N,99.79%,235.9MiB,1GiB,
2025-07-06 01:49:12.3N,99.78%,235.9MiB,1GiB,
2025-07-06 01:49:14.3N,99.82%,240.1MiB,1GiB,
2025-07-06 01:49:16.3N,99.44%,239.9MiB,1GiB,
2025-07-06 01:49:18.3N,100.23%,233.7MiB,1GiB,
2025-07-06 01:49:20.3N,99.62%,236MiB,1GiB,
2025-07-06 01:49:22.3N,99.81%,235.8MiB,1GiB,
2025-07-06 01:49:24.3N,99.80%,239.9MiB,1GiB,
2025-07-06 01:49:26.3N,99.49%,240MiB,1GiB,
2025-07-06 01:49:28.3N,100.80%,240.5MiB,1GiB,
2025-07-06 01:49:30.3N,99.79%,233.8MiB,1GiB,
2025-07-06 01:49:32.3N,99.90%,235.7MiB,1GiB,
2025-07-06 01:49:34.3N,99.43%,240.1MiB,1GiB,
2025-07-06 01:49:37.3N,99.73%,241.9MiB,1GiB,
2025-07-06 01:49:39.3N,99.71%,241.7MiB,1GiB,
2025-07-06 01:49:41.3N,98.91%,236MiB,1GiB,
2025-07-06 01:49:43.3N,98.74%,238MiB,1GiB,
2025-07-06 01:49:45.3N,100.22%,239.9MiB,1GiB,
2025-07-06 01:49:47.3N,100.20%,244.2MiB,1GiB,
2025-07-06 01:49:49.3N,99.03%,245.7MiB,1GiB,
2025-07-06 01:49:51.3N,100.47%,246.9MiB,1GiB,
2025-07-06 01:49:53.3N,99.81%,244MiB,1GiB,
2025-07-06 01:49:55.3N,100.08%,245.9MiB,1GiB,
2025-07-06 01:49:57.3N,99.94%,250.2MiB,1GiB,
2025-07-06 01:49:59.3N,99.82%,250MiB,1GiB,
2025-07-06 01:50:01.3N,99.73%,251.8MiB,1GiB,
2025-07-06 01:50:03.3N,99.72%,243.8MiB,1GiB,
2025-07-06 01:50:05.3N,100.19%,245.8MiB,1GiB,
2025-07-06 01:50:07.3N,99.30%,248.1MiB,1GiB,
2025-07-06 01:50:09.3N,100.13%,249.7MiB,1GiB,
2025-07-06 01:50:11.3N,99.72%,249.8MiB,1GiB,
2025-07-06 01:50:13.3N,100.02%,245.9MiB,1GiB,
2025-07-06 01:50:15.3N,99.94%,246MiB,1GiB,
2025-07-06 01:50:17.3N,99.86%,248.2MiB,1GiB,
2025-07-06 01:50:19.3N,99.48%,251.7MiB,1GiB,
2025-07-06 01:50:21.3N,99.23%,254MiB,1GiB,
2025-07-06 01:50:23.3N,98.79%,248.1MiB,1GiB,
2025-07-06 01:50:25.3N,100.26%,249.9MiB,1GiB,
2025-07-06 01:50:27.3N,99.50%,251.5MiB,1GiB,
2025-07-06 01:50:29.3N,99.36%,251.2MiB,1GiB,
2025-07-06 01:50:31.3N,98.98%,253.5MiB,1GiB,
2025-07-06 01:50:33.3N,99.08%,247.6MiB,1GiB,
2025-07-06 01:50:35.3N,99.97%,251.7MiB,1GiB,
2025-07-06 01:50:37.3N,99.79%,251.6MiB,1GiB,
2025-07-06 01:50:39.3N,99.58%,253.2MiB,1GiB,
2025-07-06 01:50:41.3N,99.50%,257.5MiB,1GiB,
2025-07-06 01:50:43.3N,99.59%,249.4MiB,1GiB,
2025-07-06 01:50:45.3N,99.44%,249.9MiB,1GiB,
2025-07-06 01:50:47.3N,100.12%,251.9MiB,1GiB,
2025-07-06 01:50:49.3N,100.56%,255.4MiB,1GiB,
2025-07-06 01:50:51.3N,99.00%,253.5MiB,1GiB,
2025-07-06 01:50:53.3N,99.00%,247.4MiB,1GiB,
2025-07-06 01:50:55.3N,99.77%,253.3MiB,1GiB,
2025-07-06 01:50:57.3N,99.25%,253.5MiB,1GiB,
2025-07-06 01:50:59.3N,99.99%,255.3MiB,1GiB,
2025-07-06 01:51:01.3N,100.38%,259.1MiB,1GiB,
2025-07-06 01:51:03.3N,99.51%,261.4MiB,1GiB,
2025-07-06 01:51:05.3N,99.93%,261.5MiB,1GiB,
2025-07-06 01:51:07.3N,100.13%,341MiB,1GiB,
2025-07-06 01:51:09.3N,100.02%,257.3MiB,1GiB,
2025-07-06 01:51:11.3N,99.32%,259.3MiB,1GiB,
2025-07-06 01:51:13.3N,100.09%,263.6MiB,1GiB,
2025-07-06 01:51:15.3N,99.70%,265.6MiB,1GiB,
2025-07-06 01:51:17.3N,99.29%,265.6MiB,1GiB,
2025-07-06 01:51:19.3N,99.86%,267.1MiB,1GiB,
2025-07-06 01:51:21.3N,99.69%,259.4MiB,1GiB,
2025-07-06 01:51:23.3N,99.37%,263.6MiB,1GiB,
2025-07-06 01:51:25.3N,99.77%,263.6MiB,1GiB,
2025-07-06 01:51:27.3N,99.49%,265.6MiB,1GiB,
2025-07-06 01:51:29.3N,99.27%,267.3MiB,1GiB,
2025-07-06 01:51:31.3N,100.66%,271.2MiB,1GiB,
2025-07-06 01:51:33.3N,98.64%,271.5MiB,1GiB,
2025-07-06 01:51:35.3N,99.11%,259.4MiB,1GiB,
2025-07-06 01:51:37.3N,99.20%,261.5MiB,1GiB,
2025-07-06 01:51:39.3N,98.16%,265.3MiB,1GiB,
2025-07-06 01:51:41.3N,98.61%,269.4MiB,1GiB,
2025-07-06 01:51:43.3N,99.65%,269.4MiB,1GiB,
2025-07-06 01:51:45.3N,100.87%,271.4MiB,1GiB,
2025-07-06 01:51:47.3N,99.63%,263.2MiB,1GiB,
2025-07-06 01:51:49.3N,100.54%,267.1MiB,1GiB,
2025-07-06 01:51:51.3N,100.16%,269.4MiB,1GiB,
2025-07-06 01:51:53.3N,99.86%,271.4MiB,1GiB,
2025-07-06 01:51:55.3N,100.01%,273.4MiB,1GiB,
2025-07-06 01:51:57.3N,100.35%,275.5MiB,1GiB,
2025-07-06 01:51:59.3N,100.03%,267.5MiB,1GiB,
2025-07-06 01:52:01.3N,100.60%,267.1MiB,1GiB,
2025-07-06 01:52:03.3N,100.17%,267.4MiB,1GiB,
2025-07-06 01:52:05.3N,100.22%,269.4MiB,1GiB,
2025-07-06 01:52:07.3N,100.31%,273.6MiB,1GiB,
2025-07-06 01:52:09.3N,99.84%,275MiB,1GiB,
2025-07-06 01:52:11.3N,100.04%,270.9MiB,1GiB,
2025-07-06 01:52:13.3N,100.35%,271.1MiB,1GiB,
2025-07-06 01:52:15.3N,99.83%,275.2MiB,1GiB,
2025-07-06 01:52:17.3N,99.62%,277MiB,1GiB,
2025-07-06 01:52:19.3N,101.09%,279.2MiB,1GiB,
2025-07-06 01:52:21.3N,99.96%,281MiB,1GiB,
2025-07-06 01:52:23.3N,100.07%,273MiB,1GiB,
2025-07-06 01:52:25.3N,100.08%,275MiB,1GiB,
2025-07-06 01:52:27.3N,100.91%,272.9MiB,1GiB,
2025-07-06 01:52:29.3N,99.72%,276.9MiB,1GiB,
2025-07-06 01:52:31.3N,99.86%,279.1MiB,1GiB,
2025-07-06 01:52:33.3N,99.15%,279.1MiB,1GiB,
2025-07-06 01:52:35.3N,99.00%,268.7MiB,1GiB,
2025-07-06 01:52:37.3N,99.42%,273.2MiB,1GiB,
2025-07-06 01:52:39.3N,100.56%,275.1MiB,1GiB,
2025-07-06 01:52:41.3N,99.95%,278.8MiB,1GiB,
2025-07-06 01:52:43.3N,99.87%,281.2MiB,1GiB,
2025-07-06 01:52:45.3N,100.37%,275MiB,1GiB,
2025-07-06 01:52:47.3N,100.16%,277MiB,1GiB,
2025-07-06 01:52:49.3N,98.75%,279.1MiB,1GiB,
2025-07-06 01:52:51.3N,100.19%,281MiB,1GiB,
2025-07-06 01:52:53.3N,100.02%,285MiB,1GiB,
2025-07-06 01:52:55.3N,99.65%,289.8MiB,1GiB,
2025-07-06 01:52:57.3N,99.69%,276.8MiB,1GiB,
2025-07-06 01:52:59.3N,100.05%,278.9MiB,1GiB,
2025-07-06 01:53:01.3N,99.95%,280.7MiB,1GiB,
2025-07-06 01:53:03.3N,98.21%,283MiB,1GiB,
2025-07-06 01:53:05.3N,98.79%,283.2MiB,1GiB,
2025-07-06 01:53:07.3N,99.41%,276.7MiB,1GiB,
2025-07-06 01:53:09.3N,100.22%,281MiB,1GiB,
2025-07-06 01:53:11.3N,98.92%,287.1MiB,1GiB,
2025-07-06 01:53:13.3N,99.64%,287.1MiB,1GiB,
2025-07-06 01:53:15.3N,99.40%,288.9MiB,1GiB,
2025-07-06 01:53:17.3N,99.91%,283MiB,1GiB,
2025-07-06 01:53:19.3N,99.09%,283MiB,1GiB,
2025-07-06 01:53:21.3N,100.31%,287.1MiB,1GiB,
2025-07-06 01:53:23.3N,99.99%,280.3MiB,1GiB,
2025-07-06 01:53:25.3N,99.44%,285MiB,1GiB,
2025-07-06 01:53:27.3N,100.49%,276.2MiB,1GiB,
2025-07-06 01:53:29.3N,99.84%,278.1MiB,1GiB,
2025-07-06 01:53:31.3N,99.91%,280.2MiB,1GiB,
2025-07-06 01:53:33.3N,100.13%,286.1MiB,1GiB,
2025-07-06 01:53:35.3N,101.21%,286.1MiB,1GiB,
2025-07-06 01:53:37.3N,100.16%,292.3MiB,1GiB,
2025-07-06 01:53:39.3N,100.69%,293.8MiB,1GiB,
2025-07-06 01:53:41.3N,100.24%,282MiB,1GiB,
2025-07-06 01:53:43.3N,100.37%,286.1MiB,1GiB,
2025-07-06 01:53:45.3N,100.11%,286.1MiB,1GiB,
2025-07-06 01:53:47.3N,99.91%,292.1MiB,1GiB,
2025-07-06 01:53:49.3N,99.97%,296.1MiB,1GiB,
2025-07-06 01:53:51.3N,100.03%,296.5MiB,1GiB,
2025-07-06 01:53:53.3N,100.29%,298.2MiB,1GiB,
2025-07-06 01:53:55.3N,100.24%,286.5MiB,1GiB,
2025-07-06 01:53:57.3N,100.14%,288.2MiB,1GiB,
2025-07-06 01:53:59.3N,100.18%,292.1MiB,1GiB,
2025-07-06 01:54:01.3N,101.03%,292.1MiB,1GiB,
2025-07-06 01:54:03.3N,97.33%,294.5MiB,1GiB,
2025-07-06 01:54:05.3N,102.06%,296.4MiB,1GiB,
2025-07-06 01:54:07.3N,97.13%,296.1MiB,1GiB,
2025-07-06 01:54:09.3N,100.80%,280.1MiB,1GiB,
2025-07-06 01:54:11.3N,97.56%,284.3MiB,1GiB,
2025-07-06 01:54:13.3N,97.24%,286.1MiB,1GiB,
2025-07-06 01:54:15.3N,99.05%,290.3MiB,1GiB,
2025-07-06 01:54:17.3N,99.64%,290.1MiB,1GiB,
2025-07-06 01:54:19.3N,101.17%,292MiB,1GiB,
2025-07-06 01:54:21.3N,100.86%,295.8MiB,1GiB,
2025-07-06 01:54:23.3N,101.00%,300.2MiB,1GiB,
2025-07-06 01:54:25.3N,101.92%,288.7MiB,1GiB,
2025-07-06 01:54:27.3N,101.41%,286.7MiB,1GiB,
2025-07-06 01:54:29.3N,100.18%,286MiB,1GiB,
2025-07-06 01:54:31.3N,100.65%,287.8MiB,1GiB,
2025-07-06 01:54:33.3N,100.06%,294.2MiB,1GiB,
2025-07-06 01:54:35.3N,100.81%,295.9MiB,1GiB,
2025-07-06 01:54:37.3N,98.85%,300.2MiB,1GiB,
2025-07-06 01:54:39.3N,100.29%,302MiB,1GiB,
2025-07-06 01:54:41.3N,99.85%,284.4MiB,1GiB,
2025-07-06 01:54:43.3N,102.82%,290MiB,1GiB,
2025-07-06 01:54:45.3N,101.12%,292MiB,1GiB,
2025-07-06 01:54:48.3N,101.00%,294.2MiB,1GiB,
2025-07-06 01:54:50.3N,100.74%,296MiB,1GiB,
2025-07-06 01:54:52.3N,101.22%,302.4MiB,1GiB,
2025-07-06 01:54:54.3N,101.87%,301.8MiB,1GiB,
2025-07-06 01:54:56.3N,100.97%,305MiB,1GiB,
2025-07-06 01:54:58.3N,101.34%,292.5MiB,1GiB,
2025-07-06 01:55:00.3N,102.15%,296.1MiB,1GiB,
2025-07-06 01:55:02.3N,101.14%,302.2MiB,1GiB,
2025-07-06 01:55:04.3N,102.38%,304.2MiB,1GiB,
2025-07-06 01:55:06.3N,103.31%,307.9MiB,1GiB,
2025-07-06 01:55:08.3N,97.82%,307.7MiB,1GiB,
2025-07-06 01:55:10.3N,100.98%,307.5MiB,1GiB,
2025-07-06 01:55:12.3N,102.19%,295.1MiB,1GiB,
2025-07-06 01:55:14.3N,102.36%,298.6MiB,1GiB,
2025-07-06 01:55:16.3N,100.35%,298.4MiB,1GiB,
