Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 22:35:01.3N,100.10%,298.1MiB,1GiB,
2025-07-05 22:35:03.3N,100.06%,286.2MiB,1GiB,
2025-07-05 22:35:05.3N,99.88%,289.9MiB,1GiB,
2025-07-05 22:35:07.3N,99.84%,292.1MiB,1GiB,
2025-07-05 22:35:09.3N,99.81%,298.2MiB,1GiB,
2025-07-05 22:35:11.3N,99.82%,300.1MiB,1GiB,
2025-07-05 22:35:13.3N,100.10%,304.5MiB,1GiB,
2025-07-05 22:35:15.3N,100.34%,290.1MiB,1GiB,
2025-07-05 22:35:17.3N,100.19%,296.3MiB,1GiB,
2025-07-05 22:35:19.3N,99.97%,295.9MiB,1GiB,
2025-07-05 22:35:21.3N,100.03%,284.1MiB,1GiB,
2025-07-05 22:35:23.3N,99.45%,288MiB,1GiB,
2025-07-05 22:35:25.3N,100.10%,292.2MiB,1GiB,
2025-07-05 22:35:27.3N,99.79%,282.1MiB,1GiB,
2025-07-05 22:35:29.3N,99.54%,284.1MiB,1GiB,
2025-07-05 22:35:31.3N,100.43%,284MiB,1GiB,
2025-07-05 22:35:33.3N,99.91%,288MiB,1GiB,
2025-07-05 22:35:35.3N,99.43%,292.2MiB,1GiB,
2025-07-05 22:35:37.3N,100.08%,296MiB,1GiB,
2025-07-05 22:35:39.3N,100.40%,284.2MiB,1GiB,
2025-07-05 22:35:41.3N,99.76%,284.1MiB,1GiB,
2025-07-05 22:35:43.3N,100.28%,288.2MiB,1GiB,
2025-07-05 22:35:45.3N,100.18%,291.9MiB,1GiB,
2025-07-05 22:35:47.3N,99.97%,296.1MiB,1GiB,
2025-07-05 22:35:49.3N,100.03%,296.3MiB,1GiB,
2025-07-05 22:35:51.3N,99.99%,284.1MiB,1GiB,
2025-07-05 22:35:53.3N,99.88%,288.3MiB,1GiB,
2025-07-05 22:35:55.3N,99.87%,292.1MiB,1GiB,
2025-07-05 22:35:57.3N,99.65%,296MiB,1GiB,
2025-07-05 22:35:59.3N,99.85%,299.9MiB,1GiB,
2025-07-05 22:36:01.3N,100.09%,300.3MiB,1GiB,
2025-07-05 22:36:03.3N,98.68%,288.6MiB,1GiB,
2025-07-05 22:36:05.3N,99.35%,290.1MiB,1GiB,
2025-07-05 22:36:07.3N,99.86%,294.4MiB,1GiB,
2025-07-05 22:36:09.3N,100.22%,296.1MiB,1GiB,
2025-07-05 22:36:11.3N,101.27%,296.1MiB,1GiB,
2025-07-05 22:36:13.3N,98.88%,302.4MiB,1GiB,
2025-07-05 22:36:15.3N,100.68%,291.9MiB,1GiB,
2025-07-05 22:36:17.3N,100.19%,290.1MiB,1GiB,
2025-07-05 22:36:20.3N,100.33%,291.8MiB,1GiB,
2025-07-05 22:36:22.3N,101.59%,293.8MiB,1GiB,
2025-07-05 22:36:24.3N,101.56%,298.4MiB,1GiB,
2025-07-05 22:36:26.3N,100.27%,300.2MiB,1GiB,
2025-07-05 22:36:28.3N,99.97%,300MiB,1GiB,
2025-07-05 22:36:30.3N,100.64%,302.3MiB,1GiB,
2025-07-05 22:36:32.3N,100.38%,290.2MiB,1GiB,
2025-07-05 22:36:34.3N,100.32%,296.3MiB,1GiB,
2025-07-05 22:36:36.3N,100.00%,298.2MiB,1GiB,
2025-07-05 22:36:38.3N,99.95%,298MiB,1GiB,
2025-07-05 22:36:40.3N,100.67%,300.1MiB,1GiB,
2025-07-05 22:36:42.3N,99.39%,303.9MiB,1GiB,
2025-07-05 22:36:44.3N,101.50%,306.2MiB,1GiB,
2025-07-05 22:36:46.3N,99.87%,294.3MiB,1GiB,
2025-07-05 22:36:48.3N,99.56%,298.5MiB,1GiB,
2025-07-05 22:36:50.3N,100.74%,298.2MiB,1GiB,
2025-07-05 22:36:52.3N,99.87%,304.1MiB,1GiB,
2025-07-05 22:36:54.3N,100.44%,304.1MiB,1GiB,
2025-07-05 22:36:56.3N,99.38%,308.5MiB,1GiB,
2025-07-05 22:36:58.3N,100.32%,308.2MiB,1GiB,
2025-07-05 22:37:00.3N,99.94%,312.6MiB,1GiB,
