Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 00:23:51.3N,100.06%,212.5MiB,1GiB,
2025-07-06 00:23:53.3N,100.13%,212.4MiB,1GiB,
2025-07-06 00:23:55.3N,99.23%,216.5MiB,1GiB,
2025-07-06 00:23:57.3N,98.86%,214.3MiB,1GiB,
2025-07-06 00:23:59.3N,99.67%,214.5MiB,1GiB,
2025-07-06 00:24:01.3N,98.91%,216.3MiB,1GiB,
2025-07-06 00:24:03.3N,99.23%,214.9MiB,1GiB,
2025-07-06 00:24:05.3N,99.26%,214.6MiB,1GiB,
2025-07-06 00:24:07.3N,99.89%,215MiB,1GiB,
2025-07-06 00:24:09.3N,100.07%,216.5MiB,1GiB,
2025-07-06 00:24:11.3N,100.39%,214.5MiB,1GiB,
2025-07-06 00:24:13.3N,100.01%,216.2MiB,1GiB,
2025-07-06 00:24:15.3N,99.03%,212.2MiB,1GiB,
2025-07-06 00:24:17.3N,99.31%,212.2MiB,1GiB,
2025-07-06 00:24:19.3N,98.70%,212.2MiB,1GiB,
2025-07-06 00:24:21.3N,99.87%,212.4MiB,1GiB,
2025-07-06 00:24:23.3N,100.22%,216.4MiB,1GiB,
2025-07-06 00:24:25.3N,99.90%,214.2MiB,1GiB,
2025-07-06 00:24:27.3N,100.00%,214.4MiB,1GiB,
2025-07-06 00:24:29.3N,100.26%,216.4MiB,1GiB,
2025-07-06 00:24:31.3N,100.35%,216.5MiB,1GiB,
2025-07-06 00:24:33.3N,100.32%,216.5MiB,1GiB,
2025-07-06 00:24:35.3N,100.27%,210.2MiB,1GiB,
2025-07-06 00:24:37.3N,99.70%,214.4MiB,1GiB,
2025-07-06 00:24:39.3N,100.01%,216.7MiB,1GiB,
2025-07-06 00:24:41.3N,100.13%,214.5MiB,1GiB,
2025-07-06 00:24:43.3N,99.79%,216.4MiB,1GiB,
2025-07-06 00:24:45.3N,99.53%,216.2MiB,1GiB,
2025-07-06 00:24:48.3N,99.73%,218.6MiB,1GiB,
2025-07-06 00:24:49.3N,98.92%,218.3MiB,1GiB,
2025-07-06 00:24:52.3N,98.89%,218.4MiB,1GiB,
2025-07-06 00:24:54.3N,100.11%,222.3MiB,1GiB,
2025-07-06 00:24:56.3N,99.25%,216.1MiB,1GiB,
2025-07-06 00:24:58.3N,98.79%,220.3MiB,1GiB,
2025-07-06 00:25:00.3N,99.24%,220.3MiB,1GiB,
2025-07-06 00:25:02.3N,99.19%,220.1MiB,1GiB,
2025-07-06 00:25:04.3N,99.78%,214.3MiB,1GiB,
2025-07-06 00:25:06.3N,100.07%,214.1MiB,1GiB,
2025-07-06 00:25:08.3N,99.46%,216.2MiB,1GiB,
2025-07-06 00:25:10.3N,99.85%,218.3MiB,1GiB,
2025-07-06 00:25:12.3N,98.73%,217MiB,1GiB,
2025-07-06 00:25:14.3N,100.03%,221.2MiB,1GiB,
2025-07-06 00:25:16.3N,99.62%,221.3MiB,1GiB,
2025-07-06 00:25:18.3N,99.48%,225.6MiB,1GiB,
2025-07-06 00:25:20.3N,99.30%,225.3MiB,1GiB,
2025-07-06 00:25:22.3N,99.84%,226.5MiB,1GiB,
2025-07-06 00:25:24.3N,98.74%,228.6MiB,1GiB,
2025-07-06 00:25:26.3N,99.49%,228.5MiB,1GiB,
2025-07-06 00:25:28.3N,99.81%,226.5MiB,1GiB,
2025-07-06 00:25:30.3N,100.12%,226.5MiB,1GiB,
2025-07-06 00:25:32.3N,100.15%,228.4MiB,1GiB,
2025-07-06 00:25:34.3N,100.05%,228.5MiB,1GiB,
2025-07-06 00:25:36.3N,98.93%,230.5MiB,1GiB,
2025-07-06 00:25:38.3N,99.48%,230.5MiB,1GiB,
2025-07-06 00:25:40.3N,100.04%,230.4MiB,1GiB,
2025-07-06 00:25:42.3N,100.09%,232.6MiB,1GiB,
2025-07-06 00:25:44.3N,99.35%,230.5MiB,1GiB,
2025-07-06 00:25:46.3N,98.31%,228.6MiB,1GiB,
2025-07-06 00:25:48.3N,98.39%,228.6MiB,1GiB,
2025-07-06 00:25:50.3N,99.83%,229.6MiB,1GiB,
2025-07-06 00:25:52.3N,100.01%,231.6MiB,1GiB,
2025-07-06 00:25:54.3N,100.01%,229.6MiB,1GiB,
2025-07-06 00:25:56.3N,99.11%,233.5MiB,1GiB,
2025-07-06 00:25:58.3N,99.95%,225.5MiB,1GiB,
2025-07-06 00:26:00.3N,100.47%,227.5MiB,1GiB,
2025-07-06 00:26:02.3N,99.91%,229.5MiB,1GiB,
2025-07-06 00:26:04.3N,100.43%,231.4MiB,1GiB,
2025-07-06 00:26:06.3N,100.09%,230.2MiB,1GiB,
2025-07-06 00:26:08.3N,100.07%,230.6MiB,1GiB,
2025-07-06 00:26:10.3N,99.42%,230.4MiB,1GiB,
2025-07-06 00:26:12.3N,99.23%,232.4MiB,1GiB,
2025-07-06 00:26:14.3N,100.28%,230.5MiB,1GiB,
2025-07-06 00:26:16.3N,99.58%,229.6MiB,1GiB,
2025-07-06 00:26:18.3N,99.98%,233.5MiB,1GiB,
2025-07-06 00:26:20.3N,99.54%,231.6MiB,1GiB,
2025-07-06 00:26:22.3N,99.92%,235.4MiB,1GiB,
2025-07-06 00:26:24.3N,100.49%,235.4MiB,1GiB,
2025-07-06 00:26:26.3N,98.72%,237.3MiB,1GiB,
2025-07-06 00:26:28.3N,99.88%,235.4MiB,1GiB,
2025-07-06 00:26:30.3N,100.37%,235.3MiB,1GiB,
2025-07-06 00:26:32.3N,99.99%,237.4MiB,1GiB,
2025-07-06 00:26:34.3N,99.74%,231.3MiB,1GiB,
2025-07-06 00:26:36.3N,99.89%,233.3MiB,1GiB,
2025-07-06 00:26:38.3N,99.82%,235.7MiB,1GiB,
2025-07-06 00:26:40.3N,99.22%,235.7MiB,1GiB,
2025-07-06 00:26:42.3N,99.72%,235.6MiB,1GiB,
2025-07-06 00:26:44.3N,100.89%,238.2MiB,1GiB,
2025-07-06 00:26:46.3N,99.02%,233.7MiB,1GiB,
2025-07-06 00:26:48.3N,98.60%,235.6MiB,1GiB,
2025-07-06 00:26:50.3N,99.45%,237.6MiB,1GiB,
2025-07-06 00:26:52.3N,99.14%,239.5MiB,1GiB,
2025-07-06 00:26:54.3N,99.86%,241.1MiB,1GiB,
2025-07-06 00:26:56.3N,100.12%,239.2MiB,1GiB,
2025-07-06 00:26:58.3N,98.70%,233.2MiB,1GiB,
2025-07-06 00:27:00.3N,99.86%,237.6MiB,1GiB,
2025-07-06 00:27:02.3N,99.77%,239.5MiB,1GiB,
2025-07-06 00:27:04.3N,100.34%,239.2MiB,1GiB,
2025-07-06 00:27:06.3N,99.95%,243.2MiB,1GiB,
2025-07-06 00:27:08.3N,99.95%,244.2MiB,1GiB,
2025-07-06 00:27:10.3N,100.08%,237.3MiB,1GiB,
2025-07-06 00:27:12.3N,99.88%,239.5MiB,1GiB,
2025-07-06 00:27:14.3N,98.80%,243.2MiB,1GiB,
2025-07-06 00:27:16.3N,99.27%,245.4MiB,1GiB,
2025-07-06 00:27:18.3N,99.82%,245.6MiB,1GiB,
2025-07-06 00:27:20.3N,99.92%,241.4MiB,1GiB,
2025-07-06 00:27:22.3N,98.94%,241.6MiB,1GiB,
2025-07-06 00:27:24.3N,99.87%,241.4MiB,1GiB,
2025-07-06 00:27:26.3N,99.60%,245.2MiB,1GiB,
2025-07-06 00:27:28.3N,98.34%,245.1MiB,1GiB,
2025-07-06 00:27:30.3N,99.92%,245.3MiB,1GiB,
2025-07-06 00:27:32.3N,98.37%,241MiB,1GiB,
2025-07-06 00:27:34.3N,99.64%,241.2MiB,1GiB,
2025-07-06 00:27:36.3N,99.27%,243.3MiB,1GiB,
2025-07-06 00:27:38.3N,99.14%,245MiB,1GiB,
2025-07-06 00:27:40.3N,99.69%,245.2MiB,1GiB,
2025-07-06 00:27:42.3N,98.64%,248.2MiB,1GiB,
2025-07-06 00:27:44.3N,99.35%,243.2MiB,1GiB,
2025-07-06 00:27:46.3N,99.86%,245.3MiB,1GiB,
2025-07-06 00:27:48.3N,99.33%,247.3MiB,1GiB,
2025-07-06 00:27:50.3N,100.31%,249.1MiB,1GiB,
2025-07-06 00:27:52.3N,98.88%,246.9MiB,1GiB,
2025-07-06 00:27:54.3N,99.86%,246.8MiB,1GiB,
2025-07-06 00:27:56.3N,100.07%,247MiB,1GiB,
2025-07-06 00:27:58.3N,98.92%,249.3MiB,1GiB,
2025-07-06 00:28:00.3N,100.24%,252.9MiB,1GiB,
2025-07-06 00:28:02.3N,99.93%,252.9MiB,1GiB,
2025-07-06 00:28:04.3N,99.81%,250.7MiB,1GiB,
2025-07-06 00:28:06.3N,99.45%,242.7MiB,1GiB,
2025-07-06 00:28:08.3N,99.25%,244.9MiB,1GiB,
2025-07-06 00:28:10.3N,99.68%,246.9MiB,1GiB,
2025-07-06 00:28:12.3N,100.25%,248.7MiB,1GiB,
2025-07-06 00:28:14.3N,100.62%,252.9MiB,1GiB,
2025-07-06 00:28:16.3N,99.32%,251.1MiB,1GiB,
2025-07-06 00:28:18.3N,99.73%,244.7MiB,1GiB,
2025-07-06 00:28:20.3N,99.49%,248.9MiB,1GiB,
2025-07-06 00:28:22.3N,99.43%,251.1MiB,1GiB,
2025-07-06 00:28:24.3N,99.70%,252.9MiB,1GiB,
2025-07-06 00:28:26.3N,100.19%,255MiB,1GiB,
2025-07-06 00:28:28.3N,99.43%,252.8MiB,1GiB,
2025-07-06 00:28:30.3N,99.68%,246.8MiB,1GiB,
2025-07-06 00:28:32.3N,99.91%,248.8MiB,1GiB,
2025-07-06 00:28:34.3N,98.69%,252.9MiB,1GiB,
2025-07-06 00:28:36.3N,99.03%,255MiB,1GiB,
2025-07-06 00:28:38.3N,99.18%,257MiB,1GiB,
2025-07-06 00:28:40.3N,97.93%,255.1MiB,1GiB,
2025-07-06 00:28:42.3N,99.82%,252.9MiB,1GiB,
2025-07-06 00:28:44.3N,100.22%,252.7MiB,1GiB,
2025-07-06 00:28:46.3N,99.09%,257.1MiB,1GiB,
2025-07-06 00:28:48.3N,98.82%,257.1MiB,1GiB,
2025-07-06 00:28:50.3N,100.01%,259.1MiB,1GiB,
2025-07-06 00:28:52.3N,99.68%,258.9MiB,1GiB,
2025-07-06 00:28:54.3N,98.70%,252.8MiB,1GiB,
2025-07-06 00:28:56.3N,99.31%,254.9MiB,1GiB,
2025-07-06 00:28:58.3N,99.12%,257.1MiB,1GiB,
2025-07-06 00:29:00.3N,100.19%,256.8MiB,1GiB,
2025-07-06 00:29:02.3N,100.36%,261.3MiB,1GiB,
2025-07-06 00:29:04.3N,100.05%,358.3MiB,1GiB,
2025-07-06 00:29:06.3N,98.82%,254.6MiB,1GiB,
2025-07-06 00:29:08.3N,98.52%,258.9MiB,1GiB,
2025-07-06 00:29:10.3N,99.58%,258.8MiB,1GiB,
2025-07-06 00:29:12.3N,98.56%,260.8MiB,1GiB,
2025-07-06 00:29:14.3N,99.65%,262.5MiB,1GiB,
2025-07-06 00:29:16.3N,99.43%,264.7MiB,1GiB,
2025-07-06 00:29:18.3N,99.91%,266.8MiB,1GiB,
2025-07-06 00:29:20.3N,100.30%,268.2MiB,1GiB,
2025-07-06 00:29:22.3N,100.15%,260.8MiB,1GiB,
2025-07-06 00:29:24.3N,100.14%,260.7MiB,1GiB,
2025-07-06 00:29:26.3N,99.80%,262.8MiB,1GiB,
2025-07-06 00:29:28.3N,99.97%,262.8MiB,1GiB,
2025-07-06 00:29:30.3N,99.92%,268.9MiB,1GiB,
2025-07-06 00:29:32.3N,99.74%,270.9MiB,1GiB,
2025-07-06 00:29:34.3N,99.91%,270.8MiB,1GiB,
2025-07-06 00:29:36.3N,99.51%,261.2MiB,1GiB,
2025-07-06 00:29:38.3N,100.11%,264.8MiB,1GiB,
2025-07-06 00:29:40.3N,99.05%,264.9MiB,1GiB,
2025-07-06 00:29:42.3N,99.74%,266.8MiB,1GiB,
2025-07-06 00:29:44.3N,100.22%,268.6MiB,1GiB,
2025-07-06 00:29:46.3N,99.47%,272.6MiB,1GiB,
2025-07-06 00:29:49.3N,100.32%,274.9MiB,1GiB,
2025-07-06 00:29:51.3N,100.19%,260.8MiB,1GiB,
2025-07-06 00:29:53.3N,99.79%,262.7MiB,1GiB,
2025-07-06 00:29:55.3N,99.64%,264.5MiB,1GiB,
2025-07-06 00:29:57.3N,99.97%,268.8MiB,1GiB,
2025-07-06 00:29:59.3N,99.42%,268.6MiB,1GiB,
2025-07-06 00:30:01.3N,100.92%,274.6MiB,1GiB,
2025-07-06 00:30:03.3N,100.29%,273.3MiB,1GiB,
2025-07-06 00:30:05.3N,99.36%,264.7MiB,1GiB,
2025-07-06 00:30:07.3N,99.51%,266.6MiB,1GiB,
2025-07-06 00:30:09.3N,99.08%,272.9MiB,1GiB,
2025-07-06 00:30:11.3N,98.62%,274.8MiB,1GiB,
2025-07-06 00:30:13.3N,99.59%,274.8MiB,1GiB,
2025-07-06 00:30:15.3N,99.44%,276.7MiB,1GiB,
2025-07-06 00:30:17.3N,99.33%,268.7MiB,1GiB,
2025-07-06 00:30:19.3N,99.79%,270.7MiB,1GiB,
2025-07-06 00:30:21.3N,99.08%,274.9MiB,1GiB,
2025-07-06 00:30:23.3N,99.37%,277.1MiB,1GiB,
2025-07-06 00:30:25.3N,99.67%,276.6MiB,1GiB,
2025-07-06 00:30:27.3N,99.38%,282.9MiB,1GiB,
2025-07-06 00:30:29.3N,99.63%,277.5MiB,1GiB,
2025-07-06 00:30:31.3N,99.66%,272.8MiB,1GiB,
2025-07-06 00:30:33.3N,100.06%,274.5MiB,1GiB,
2025-07-06 00:30:35.3N,99.56%,278.7MiB,1GiB,
2025-07-06 00:30:37.3N,98.46%,278.7MiB,1GiB,
2025-07-06 00:30:39.3N,99.80%,281MiB,1GiB,
2025-07-06 00:30:41.3N,99.69%,282.9MiB,1GiB,
2025-07-06 00:30:43.3N,99.80%,272.5MiB,1GiB,
2025-07-06 00:30:45.3N,100.13%,274.6MiB,1GiB,
2025-07-06 00:30:47.3N,99.48%,278.7MiB,1GiB,
2025-07-06 00:30:49.3N,100.06%,283.2MiB,1GiB,
2025-07-06 00:30:51.3N,99.96%,284.7MiB,1GiB,
2025-07-06 00:30:53.3N,99.99%,284.8MiB,1GiB,
2025-07-06 00:30:55.3N,99.09%,276.8MiB,1GiB,
2025-07-06 00:30:57.3N,100.08%,276.6MiB,1GiB,
2025-07-06 00:30:59.3N,99.72%,280.7MiB,1GiB,
2025-07-06 00:31:01.3N,100.35%,284.6MiB,1GiB,
2025-07-06 00:31:03.3N,99.96%,284.9MiB,1GiB,
2025-07-06 00:31:05.3N,100.07%,289.1MiB,1GiB,
2025-07-06 00:31:07.3N,98.77%,280.5MiB,1GiB,
2025-07-06 00:31:09.3N,99.79%,282.5MiB,1GiB,
2025-07-06 00:31:11.3N,99.09%,286.7MiB,1GiB,
2025-07-06 00:31:13.3N,100.12%,288.7MiB,1GiB,
2025-07-06 00:31:15.3N,99.78%,290.8MiB,1GiB,
2025-07-06 00:31:17.3N,100.07%,281MiB,1GiB,
2025-07-06 00:31:19.3N,99.17%,278.7MiB,1GiB,
2025-07-06 00:31:21.3N,99.70%,280.7MiB,1GiB,
2025-07-06 00:31:23.3N,99.90%,284.7MiB,1GiB,
2025-07-06 00:31:25.3N,99.30%,286.5MiB,1GiB,
2025-07-06 00:31:27.3N,98.96%,289MiB,1GiB,
2025-07-06 00:31:29.3N,98.55%,284.4MiB,1GiB,
2025-07-06 00:31:31.3N,99.74%,286.7MiB,1GiB,
2025-07-06 00:31:33.3N,100.16%,288.9MiB,1GiB,
2025-07-06 00:31:35.3N,99.94%,292.8MiB,1GiB,
2025-07-06 00:31:37.3N,99.91%,294.7MiB,1GiB,
2025-07-06 00:31:39.3N,100.28%,284.6MiB,1GiB,
2025-07-06 00:31:41.3N,100.06%,288.7MiB,1GiB,
2025-07-06 00:31:43.3N,100.49%,292.9MiB,1GiB,
2025-07-06 00:31:45.3N,100.14%,284.1MiB,1GiB,
2025-07-06 00:31:47.3N,99.14%,284.2MiB,1GiB,
2025-07-06 00:31:49.3N,99.30%,276MiB,1GiB,
2025-07-06 00:31:51.3N,99.52%,275.7MiB,1GiB,
2025-07-06 00:31:53.3N,98.81%,281.8MiB,1GiB,
2025-07-06 00:31:55.3N,100.30%,283.8MiB,1GiB,
2025-07-06 00:31:57.3N,100.25%,287.9MiB,1GiB,
2025-07-06 00:31:59.3N,100.18%,289.6MiB,1GiB,
2025-07-06 00:32:01.3N,100.46%,293.9MiB,1GiB,
2025-07-06 00:32:03.3N,99.89%,293.9MiB,1GiB,
2025-07-06 00:32:05.3N,98.11%,282.1MiB,1GiB,
2025-07-06 00:32:07.3N,100.06%,286MiB,1GiB,
2025-07-06 00:32:09.3N,99.01%,289.8MiB,1GiB,
2025-07-06 00:32:11.3N,99.47%,291.8MiB,1GiB,
2025-07-06 00:32:13.3N,100.38%,293.7MiB,1GiB,
2025-07-06 00:32:15.3N,102.02%,298MiB,1GiB,
2025-07-06 00:32:17.3N,101.34%,302MiB,1GiB,
2025-07-06 00:32:19.3N,100.39%,284MiB,1GiB,
2025-07-06 00:32:21.3N,98.28%,289.7MiB,1GiB,
2025-07-06 00:32:23.3N,98.92%,294MiB,1GiB,
2025-07-06 00:32:25.3N,99.99%,297.8MiB,1GiB,
2025-07-06 00:32:27.3N,100.82%,297.9MiB,1GiB,
2025-07-06 00:32:29.3N,99.98%,303.8MiB,1GiB,
2025-07-06 00:32:31.3N,101.30%,302MiB,1GiB,
2025-07-06 00:32:33.3N,100.51%,288.1MiB,1GiB,
2025-07-06 00:32:35.3N,101.07%,289.8MiB,1GiB,
2025-07-06 00:32:37.3N,100.16%,291.6MiB,1GiB,
2025-07-06 00:32:39.3N,100.71%,298.1MiB,1GiB,
2025-07-06 00:32:41.3N,100.67%,297.9MiB,1GiB,
2025-07-06 00:32:43.3N,100.17%,304MiB,1GiB,
2025-07-06 00:32:45.3N,101.05%,304.1MiB,1GiB,
2025-07-06 00:32:47.3N,101.32%,291.7MiB,1GiB,
2025-07-06 00:32:49.3N,102.30%,296MiB,1GiB,
2025-07-06 00:32:51.3N,102.36%,298MiB,1GiB,
2025-07-06 00:32:53.3N,101.24%,301.9MiB,1GiB,
2025-07-06 00:32:55.3N,100.09%,304MiB,1GiB,
2025-07-06 00:32:57.3N,100.83%,308MiB,1GiB,
2025-07-06 00:32:59.3N,100.02%,309.8MiB,1GiB,
2025-07-06 00:33:01.3N,102.63%,311.8MiB,1GiB,
2025-07-06 00:33:03.3N,100.84%,298.1MiB,1GiB,
2025-07-06 00:33:05.3N,101.23%,299.5MiB,1GiB,
2025-07-06 00:33:07.3N,99.85%,301.7MiB,1GiB,
2025-07-06 00:33:09.3N,100.69%,305.7MiB,1GiB,
