Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 00:38:02.3N,99.53%,201.8MiB,1GiB,
2025-07-06 00:38:04.3N,99.89%,199.8MiB,1GiB,
2025-07-06 00:38:06.3N,100.09%,196.2MiB,1GiB,
2025-07-06 00:38:08.3N,100.12%,196.1MiB,1GiB,
2025-07-06 00:38:10.3N,100.07%,197.5MiB,1GiB,
2025-07-06 00:38:12.3N,99.29%,199.5MiB,1GiB,
2025-07-06 00:38:14.3N,99.47%,199.5MiB,1GiB,
2025-07-06 00:38:16.3N,100.01%,197.5MiB,1GiB,
2025-07-06 00:38:18.3N,99.94%,200.1MiB,1GiB,
2025-07-06 00:38:20.3N,98.89%,199.5MiB,1GiB,
2025-07-06 00:38:22.3N,99.74%,197.4MiB,1GiB,
2025-07-06 00:38:24.3N,99.43%,197.5MiB,1GiB,
2025-07-06 00:38:26.3N,99.63%,197.7MiB,1GiB,
2025-07-06 00:38:28.3N,98.62%,197.8MiB,1GiB,
2025-07-06 00:38:30.3N,99.69%,197.7MiB,1GiB,
2025-07-06 00:38:32.3N,98.87%,198.6MiB,1GiB,
2025-07-06 00:38:34.3N,100.03%,201.5MiB,1GiB,
2025-07-06 00:38:36.3N,100.19%,203.5MiB,1GiB,
2025-07-06 00:38:38.3N,99.00%,205.4MiB,1GiB,
2025-07-06 00:38:40.3N,100.05%,213.1MiB,1GiB,
2025-07-06 00:38:42.3N,98.68%,205.3MiB,1GiB,
2025-07-06 00:38:44.3N,99.88%,207.2MiB,1GiB,
2025-07-06 00:38:46.3N,99.94%,205MiB,1GiB,
2025-07-06 00:38:48.3N,99.98%,204.2MiB,1GiB,
2025-07-06 00:38:50.3N,100.06%,204MiB,1GiB,
2025-07-06 00:38:52.3N,100.02%,206.2MiB,1GiB,
2025-07-06 00:38:54.3N,100.27%,206.2MiB,1GiB,
2025-07-06 00:38:56.3N,99.90%,206.5MiB,1GiB,
2025-07-06 00:38:58.3N,99.66%,208.6MiB,1GiB,
2025-07-06 00:39:00.3N,100.31%,206.3MiB,1GiB,
2025-07-06 00:39:02.3N,99.99%,206.6MiB,1GiB,
2025-07-06 00:39:04.3N,99.41%,206.5MiB,1GiB,
2025-07-06 00:39:06.3N,100.54%,208.6MiB,1GiB,
2025-07-06 00:39:08.3N,99.94%,208.6MiB,1GiB,
2025-07-06 00:39:11.3N,99.46%,208.4MiB,1GiB,
2025-07-06 00:39:13.3N,99.48%,210.5MiB,1GiB,
2025-07-06 00:39:15.3N,99.79%,210.7MiB,1GiB,
2025-07-06 00:39:17.3N,99.45%,210.4MiB,1GiB,
2025-07-06 00:39:19.3N,100.02%,210.6MiB,1GiB,
2025-07-06 00:39:21.3N,99.14%,212.5MiB,1GiB,
2025-07-06 00:39:23.3N,99.77%,212.5MiB,1GiB,
2025-07-06 00:39:25.3N,98.43%,211.8MiB,1GiB,
2025-07-06 00:39:27.3N,99.69%,206.7MiB,1GiB,
2025-07-06 00:39:29.3N,100.03%,208.7MiB,1GiB,
2025-07-06 00:39:31.3N,99.76%,209.4MiB,1GiB,
2025-07-06 00:39:33.3N,99.91%,205.3MiB,1GiB,
2025-07-06 00:39:35.3N,99.98%,208.2MiB,1GiB,
2025-07-06 00:39:37.3N,100.22%,206.4MiB,1GiB,
2025-07-06 00:39:39.3N,99.70%,201.9MiB,1GiB,
2025-07-06 00:39:41.3N,99.70%,204.9MiB,1GiB,
2025-07-06 00:39:43.3N,100.09%,203.9MiB,1GiB,
2025-07-06 00:39:45.3N,98.57%,206.8MiB,1GiB,
2025-07-06 00:39:47.3N,98.91%,206.7MiB,1GiB,
2025-07-06 00:39:49.3N,100.27%,209MiB,1GiB,
2025-07-06 00:39:51.3N,99.99%,210.6MiB,1GiB,
2025-07-06 00:39:53.3N,99.88%,208.6MiB,1GiB,
2025-07-06 00:39:55.3N,99.81%,210.5MiB,1GiB,
2025-07-06 00:39:57.3N,100.07%,208.3MiB,1GiB,
2025-07-06 00:39:59.3N,100.01%,210.4MiB,1GiB,
2025-07-06 00:40:01.3N,100.23%,212.3MiB,1GiB,
2025-07-06 00:40:03.3N,99.52%,210.3MiB,1GiB,
2025-07-06 00:40:05.3N,98.76%,210.9MiB,1GiB,
2025-07-06 00:40:07.3N,100.12%,210.9MiB,1GiB,
2025-07-06 00:40:09.3N,99.68%,212.8MiB,1GiB,
2025-07-06 00:40:11.3N,99.94%,210.5MiB,1GiB,
2025-07-06 00:40:13.3N,100.15%,208.7MiB,1GiB,
2025-07-06 00:40:15.3N,100.12%,212.5MiB,1GiB,
2025-07-06 00:40:17.3N,100.25%,212.5MiB,1GiB,
2025-07-06 00:40:19.3N,99.09%,216.6MiB,1GiB,
2025-07-06 00:40:21.3N,99.58%,214.5MiB,1GiB,
2025-07-06 00:40:23.3N,99.42%,214.4MiB,1GiB,
2025-07-06 00:40:25.3N,98.91%,216.8MiB,1GiB,
2025-07-06 00:40:27.3N,99.71%,214.6MiB,1GiB,
2025-07-06 00:40:29.3N,99.35%,214.7MiB,1GiB,
2025-07-06 00:40:31.3N,99.74%,214.4MiB,1GiB,
2025-07-06 00:40:33.3N,99.09%,216.4MiB,1GiB,
2025-07-06 00:40:35.3N,99.50%,216.5MiB,1GiB,
2025-07-06 00:40:37.3N,98.20%,214.5MiB,1GiB,
2025-07-06 00:40:39.3N,100.95%,214.3MiB,1GiB,
2025-07-06 00:40:41.3N,100.33%,214.5MiB,1GiB,
2025-07-06 00:40:43.3N,99.85%,214.3MiB,1GiB,
2025-07-06 00:40:45.3N,99.53%,216.5MiB,1GiB,
2025-07-06 00:40:47.3N,98.78%,214.5MiB,1GiB,
2025-07-06 00:40:49.3N,100.28%,214.5MiB,1GiB,
2025-07-06 00:40:51.3N,100.46%,218.6MiB,1GiB,
2025-07-06 00:40:53.3N,99.90%,218.6MiB,1GiB,
2025-07-06 00:40:55.3N,99.81%,214.5MiB,1GiB,
2025-07-06 00:40:57.3N,99.49%,214.3MiB,1GiB,
2025-07-06 00:40:59.3N,99.13%,216.5MiB,1GiB,
2025-07-06 00:41:01.3N,98.55%,214.4MiB,1GiB,
2025-07-06 00:41:03.3N,99.06%,220.6MiB,1GiB,
2025-07-06 00:41:05.3N,99.12%,218.5MiB,1GiB,
2025-07-06 00:41:07.3N,98.89%,220.5MiB,1GiB,
2025-07-06 00:41:09.3N,98.28%,220.8MiB,1GiB,
2025-07-06 00:41:11.3N,98.96%,222.3MiB,1GiB,
2025-07-06 00:41:13.3N,98.59%,222.5MiB,1GiB,
2025-07-06 00:41:15.3N,99.11%,222.7MiB,1GiB,
2025-07-06 00:41:17.3N,100.31%,220.5MiB,1GiB,
2025-07-06 00:41:19.3N,99.93%,222.5MiB,1GiB,
2025-07-06 00:41:21.3N,99.78%,224.8MiB,1GiB,
2025-07-06 00:41:23.3N,100.15%,226.5MiB,1GiB,
2025-07-06 00:41:25.3N,100.11%,220.4MiB,1GiB,
2025-07-06 00:41:27.3N,100.21%,220.4MiB,1GiB,
2025-07-06 00:41:29.3N,99.36%,218.4MiB,1GiB,
2025-07-06 00:41:31.3N,99.77%,220.4MiB,1GiB,
2025-07-06 00:41:33.3N,100.21%,221.3MiB,1GiB,
2025-07-06 00:41:35.3N,99.00%,225.5MiB,1GiB,
2025-07-06 00:41:37.3N,100.12%,223.6MiB,1GiB,
2025-07-06 00:41:39.3N,100.39%,227.7MiB,1GiB,
2025-07-06 00:41:41.3N,99.75%,227.7MiB,1GiB,
2025-07-06 00:41:43.3N,99.45%,230.9MiB,1GiB,
2025-07-06 00:41:45.3N,99.74%,228.8MiB,1GiB,
2025-07-06 00:41:47.3N,100.00%,228.7MiB,1GiB,
2025-07-06 00:41:49.3N,100.31%,228.8MiB,1GiB,
2025-07-06 00:41:51.3N,98.83%,228.8MiB,1GiB,
2025-07-06 00:41:53.3N,99.82%,230.8MiB,1GiB,
2025-07-06 00:41:55.3N,99.77%,230.6MiB,1GiB,
2025-07-06 00:41:57.3N,99.57%,228.7MiB,1GiB,
2025-07-06 00:41:59.3N,99.31%,226.7MiB,1GiB,
2025-07-06 00:42:01.3N,100.29%,230.6MiB,1GiB,
2025-07-06 00:42:03.3N,99.63%,230.7MiB,1GiB,
2025-07-06 00:42:05.3N,99.71%,230.7MiB,1GiB,
2025-07-06 00:42:07.3N,100.02%,228.7MiB,1GiB,
2025-07-06 00:42:09.3N,99.52%,230.7MiB,1GiB,
2025-07-06 00:42:11.3N,99.94%,229.8MiB,1GiB,
2025-07-06 00:42:13.3N,100.26%,229.9MiB,1GiB,
2025-07-06 00:42:15.3N,99.82%,231.9MiB,1GiB,
2025-07-06 00:42:17.3N,99.93%,233.5MiB,1GiB,
2025-07-06 00:42:19.3N,99.43%,227.7MiB,1GiB,
2025-07-06 00:42:21.3N,99.87%,229.7MiB,1GiB,
2025-07-06 00:42:23.3N,99.98%,227.7MiB,1GiB,
2025-07-06 00:42:25.3N,99.75%,231.7MiB,1GiB,
2025-07-06 00:42:27.3N,99.52%,234.9MiB,1GiB,
2025-07-06 00:42:29.3N,99.16%,234.9MiB,1GiB,
2025-07-06 00:42:31.3N,98.04%,235MiB,1GiB,
2025-07-06 00:42:33.3N,100.37%,234.8MiB,1GiB,
2025-07-06 00:42:35.3N,99.47%,234.7MiB,1GiB,
2025-07-06 00:42:37.3N,99.77%,233.6MiB,1GiB,
2025-07-06 00:42:39.3N,99.25%,235.5MiB,1GiB,
2025-07-06 00:42:41.3N,99.52%,235.8MiB,1GiB,
2025-07-06 00:42:43.3N,99.64%,235.9MiB,1GiB,
2025-07-06 00:42:45.3N,99.69%,239.8MiB,1GiB,
2025-07-06 00:42:47.3N,99.60%,239.5MiB,1GiB,
2025-07-06 00:42:49.3N,100.22%,239.6MiB,1GiB,
2025-07-06 00:42:51.3N,99.39%,237.5MiB,1GiB,
2025-07-06 00:42:53.3N,99.69%,237.5MiB,1GiB,
2025-07-06 00:42:55.3N,99.56%,233.9MiB,1GiB,
2025-07-06 00:42:57.3N,100.40%,231.6MiB,1GiB,
2025-07-06 00:42:59.3N,100.00%,233.5MiB,1GiB,
2025-07-06 00:43:01.3N,100.16%,235.8MiB,1GiB,
2025-07-06 00:43:03.3N,99.24%,237.5MiB,1GiB,
2025-07-06 00:43:05.3N,99.86%,239.7MiB,1GiB,
2025-07-06 00:43:07.3N,99.65%,237.6MiB,1GiB,
2025-07-06 00:43:09.3N,99.79%,241.6MiB,1GiB,
2025-07-06 00:43:11.3N,99.32%,241.9MiB,1GiB,
2025-07-06 00:43:13.3N,99.41%,239MiB,1GiB,
2025-07-06 00:43:15.3N,99.61%,233.6MiB,1GiB,
2025-07-06 00:43:17.3N,100.06%,237.6MiB,1GiB,
2025-07-06 00:43:19.3N,99.49%,239.7MiB,1GiB,
2025-07-06 00:43:21.3N,99.31%,237.6MiB,1GiB,
2025-07-06 00:43:23.3N,98.76%,239.8MiB,1GiB,
2025-07-06 00:43:25.3N,99.08%,241.7MiB,1GiB,
2025-07-06 00:43:27.3N,100.54%,243.5MiB,1GiB,
2025-07-06 00:43:29.3N,100.02%,247.6MiB,1GiB,
2025-07-06 00:43:31.3N,99.53%,237.5MiB,1GiB,
2025-07-06 00:43:33.3N,99.98%,237.7MiB,1GiB,
2025-07-06 00:43:35.3N,100.01%,241.9MiB,1GiB,
2025-07-06 00:43:37.3N,100.03%,243.8MiB,1GiB,
2025-07-06 00:43:39.3N,99.82%,241.9MiB,1GiB,
2025-07-06 00:43:41.3N,100.19%,243.5MiB,1GiB,
2025-07-06 00:43:43.3N,99.11%,239.6MiB,1GiB,
2025-07-06 00:43:45.3N,99.92%,241.6MiB,1GiB,
2025-07-06 00:43:47.3N,98.88%,239.5MiB,1GiB,
2025-07-06 00:43:49.3N,99.58%,243.8MiB,1GiB,
2025-07-06 00:43:51.3N,99.82%,245.7MiB,1GiB,
2025-07-06 00:43:53.3N,99.99%,245.2MiB,1GiB,
2025-07-06 00:43:55.3N,99.79%,247.2MiB,1GiB,
2025-07-06 00:43:57.3N,99.87%,237.2MiB,1GiB,
2025-07-06 00:43:59.3N,100.08%,241.3MiB,1GiB,
2025-07-06 00:44:01.3N,100.00%,243.4MiB,1GiB,
2025-07-06 00:44:04.3N,100.05%,243.5MiB,1GiB,
2025-07-06 00:44:06.3N,99.82%,247.5MiB,1GiB,
2025-07-06 00:44:08.3N,100.17%,248.1MiB,1GiB,
2025-07-06 00:44:10.3N,100.23%,239.2MiB,1GiB,
2025-07-06 00:44:12.3N,100.03%,243.3MiB,1GiB,
2025-07-06 00:44:14.3N,99.94%,245.4MiB,1GiB,
2025-07-06 00:44:16.3N,100.00%,247.4MiB,1GiB,
2025-07-06 00:44:18.3N,100.13%,247MiB,1GiB,
2025-07-06 00:44:20.3N,99.39%,248.1MiB,1GiB,
2025-07-06 00:44:22.3N,99.80%,243.3MiB,1GiB,
2025-07-06 00:44:24.3N,100.00%,243.2MiB,1GiB,
2025-07-06 00:44:26.3N,99.69%,241.4MiB,1GiB,
2025-07-06 00:44:28.3N,100.33%,245MiB,1GiB,
2025-07-06 00:44:30.3N,100.49%,245.3MiB,1GiB,
2025-07-06 00:44:32.3N,100.14%,245.4MiB,1GiB,
2025-07-06 00:44:34.3N,99.87%,245MiB,1GiB,
2025-07-06 00:44:36.3N,100.02%,249.2MiB,1GiB,
2025-07-06 00:44:38.3N,100.21%,251.2MiB,1GiB,
2025-07-06 00:44:40.3N,99.81%,251MiB,1GiB,
2025-07-06 00:44:42.3N,100.14%,253MiB,1GiB,
2025-07-06 00:44:44.3N,99.99%,245.2MiB,1GiB,
2025-07-06 00:44:46.3N,100.04%,247.2MiB,1GiB,
2025-07-06 00:44:48.3N,99.24%,249.4MiB,1GiB,
2025-07-06 00:44:50.3N,97.84%,253.3MiB,1GiB,
2025-07-06 00:44:52.3N,99.68%,252MiB,1GiB,
2025-07-06 00:44:54.3N,100.05%,245MiB,1GiB,
2025-07-06 00:44:56.3N,99.85%,251.4MiB,1GiB,
2025-07-06 00:44:58.3N,99.43%,251.4MiB,1GiB,
2025-07-06 00:45:00.3N,99.08%,253.7MiB,1GiB,
2025-07-06 00:45:02.3N,99.11%,255.4MiB,1GiB,
2025-07-06 00:45:04.3N,100.29%,247.3MiB,1GiB,
2025-07-06 00:45:06.3N,99.24%,251.3MiB,1GiB,
2025-07-06 00:45:08.3N,100.10%,253.2MiB,1GiB,
2025-07-06 00:45:10.3N,99.22%,253.1MiB,1GiB,
2025-07-06 00:45:12.3N,100.10%,255.4MiB,1GiB,
2025-07-06 00:45:14.3N,99.88%,253.4MiB,1GiB,
2025-07-06 00:45:16.3N,99.03%,255.2MiB,1GiB,
2025-07-06 00:45:18.3N,97.87%,255.2MiB,1GiB,
2025-07-06 00:45:20.3N,99.19%,257.1MiB,1GiB,
2025-07-06 00:45:22.3N,100.25%,261.4MiB,1GiB,
2025-07-06 00:45:24.3N,100.21%,253.5MiB,1GiB,
2025-07-06 00:45:26.3N,99.69%,253.4MiB,1GiB,
2025-07-06 00:45:28.3N,100.30%,255.4MiB,1GiB,
2025-07-06 00:45:30.3N,100.23%,257.2MiB,1GiB,
2025-07-06 00:45:32.3N,99.06%,261.6MiB,1GiB,
2025-07-06 00:45:34.3N,99.45%,262.5MiB,1GiB,
2025-07-06 00:45:36.3N,99.79%,255.4MiB,1GiB,
2025-07-06 00:45:38.3N,99.12%,259.2MiB,1GiB,
2025-07-06 00:45:40.3N,98.28%,261.2MiB,1GiB,
2025-07-06 00:45:42.3N,99.05%,261.5MiB,1GiB,
2025-07-06 00:45:44.3N,100.18%,263.3MiB,1GiB,
2025-07-06 00:45:46.3N,99.71%,267.3MiB,1GiB,
2025-07-06 00:45:48.3N,99.94%,267.2MiB,1GiB,
2025-07-06 00:45:50.3N,98.14%,269.4MiB,1GiB,
2025-07-06 00:45:52.3N,99.43%,263.4MiB,1GiB,
2025-07-06 00:45:54.3N,100.14%,265.4MiB,1GiB,
2025-07-06 00:45:56.3N,99.98%,267.3MiB,1GiB,
2025-07-06 00:45:58.3N,99.64%,269.4MiB,1GiB,
2025-07-06 00:46:00.3N,100.40%,271.5MiB,1GiB,
2025-07-06 00:46:02.3N,99.09%,273.3MiB,1GiB,
2025-07-06 00:46:04.3N,99.36%,265.3MiB,1GiB,
2025-07-06 00:46:06.3N,100.49%,267.4MiB,1GiB,
2025-07-06 00:46:08.3N,99.91%,271.4MiB,1GiB,
2025-07-06 00:46:10.3N,99.82%,271.3MiB,1GiB,
2025-07-06 00:46:12.3N,99.90%,273.3MiB,1GiB,
2025-07-06 00:46:14.3N,99.99%,275.3MiB,1GiB,
2025-07-06 00:46:16.3N,99.12%,277.3MiB,1GiB,
2025-07-06 00:46:18.3N,99.83%,265.4MiB,1GiB,
2025-07-06 00:46:20.3N,98.90%,269.5MiB,1GiB,
2025-07-06 00:46:22.3N,100.06%,271.5MiB,1GiB,
2025-07-06 00:46:24.3N,100.29%,267.5MiB,1GiB,
2025-07-06 00:46:26.3N,100.11%,269.5MiB,1GiB,
2025-07-06 00:46:28.3N,100.15%,273.3MiB,1GiB,
2025-07-06 00:46:30.3N,99.55%,275.7MiB,1GiB,
2025-07-06 00:46:32.3N,99.09%,265.3MiB,1GiB,
2025-07-06 00:46:34.3N,100.21%,269.4MiB,1GiB,
2025-07-06 00:46:36.3N,100.13%,273.3MiB,1GiB,
2025-07-06 00:46:38.3N,98.91%,275.4MiB,1GiB,
2025-07-06 00:46:40.3N,99.99%,277.3MiB,1GiB,
2025-07-06 00:46:42.3N,100.11%,279.5MiB,1GiB,
2025-07-06 00:46:44.3N,99.98%,269.1MiB,1GiB,
2025-07-06 00:46:46.3N,99.33%,271.3MiB,1GiB,
2025-07-06 00:46:48.3N,98.41%,275.1MiB,1GiB,
2025-07-06 00:46:50.3N,100.02%,275.3MiB,1GiB,
2025-07-06 00:46:52.3N,99.90%,279.4MiB,1GiB,
2025-07-06 00:46:54.3N,99.17%,283.3MiB,1GiB,
2025-07-06 00:46:56.3N,99.06%,273.1MiB,1GiB,
2025-07-06 00:46:58.3N,100.03%,277.4MiB,1GiB,
2025-07-06 00:47:00.3N,100.02%,279.8MiB,1GiB,
2025-07-06 00:47:02.3N,100.03%,280MiB,1GiB,
2025-07-06 00:47:04.3N,99.98%,281.8MiB,1GiB,
2025-07-06 00:47:06.3N,100.31%,281.8MiB,1GiB,
2025-07-06 00:47:08.3N,99.71%,287.6MiB,1GiB,
2025-07-06 00:47:10.3N,99.71%,273.9MiB,1GiB,
2025-07-06 00:47:12.3N,99.95%,276.2MiB,1GiB,
2025-07-06 00:47:14.3N,100.12%,277.8MiB,1GiB,
2025-07-06 00:47:16.3N,99.42%,279.9MiB,1GiB,
2025-07-06 00:47:18.3N,99.88%,283.4MiB,1GiB,
2025-07-06 00:47:20.3N,99.97%,283.1MiB,1GiB,
2025-07-06 00:47:22.3N,100.24%,275.8MiB,1GiB,
2025-07-06 00:47:24.3N,98.75%,277.6MiB,1GiB,
2025-07-06 00:47:26.3N,99.67%,281.6MiB,1GiB,
2025-07-06 00:47:28.3N,99.52%,284.1MiB,1GiB,
2025-07-06 00:47:30.3N,99.24%,285.8MiB,1GiB,
2025-07-06 00:47:32.3N,99.82%,277.8MiB,1GiB,
2025-07-06 00:47:34.3N,100.32%,279.8MiB,1GiB,
2025-07-06 00:47:36.3N,98.80%,283.9MiB,1GiB,
2025-07-06 00:47:38.3N,100.10%,285.9MiB,1GiB,
2025-07-06 00:47:40.3N,100.46%,287.9MiB,1GiB,
2025-07-06 00:47:42.3N,99.93%,289.7MiB,1GiB,
2025-07-06 00:47:44.3N,99.60%,279.5MiB,1GiB,
2025-07-06 00:47:46.3N,99.07%,281.6MiB,1GiB,
2025-07-06 00:47:48.3N,100.19%,285.9MiB,1GiB,
2025-07-06 00:47:50.3N,99.80%,288.1MiB,1GiB,
2025-07-06 00:47:52.3N,99.55%,294.2MiB,1GiB,
2025-07-06 00:47:54.3N,100.00%,288.9MiB,1GiB,
2025-07-06 00:47:56.3N,99.96%,287.8MiB,1GiB,
2025-07-06 00:47:58.3N,99.99%,290.1MiB,1GiB,
2025-07-06 00:48:00.3N,100.02%,293.8MiB,1GiB,
2025-07-06 00:48:02.3N,98.16%,295.7MiB,1GiB,
2025-07-06 00:48:04.3N,98.91%,297.8MiB,1GiB,
2025-07-06 00:48:06.3N,99.93%,289.9MiB,1GiB,
2025-07-06 00:48:08.3N,99.90%,293.9MiB,1GiB,
2025-07-06 00:48:10.3N,99.25%,298MiB,1GiB,
2025-07-06 00:48:12.3N,100.00%,293.4MiB,1GiB,
2025-07-06 00:48:14.3N,99.06%,289.2MiB,1GiB,
2025-07-06 00:48:16.3N,100.06%,278.8MiB,1GiB,
2025-07-06 00:48:18.3N,99.51%,283.1MiB,1GiB,
2025-07-06 00:48:20.3N,99.62%,284.8MiB,1GiB,
2025-07-06 00:48:22.3N,100.04%,287.4MiB,1GiB,
2025-07-06 00:48:24.3N,99.60%,291.3MiB,1GiB,
2025-07-06 00:48:26.3N,100.05%,295.2MiB,1GiB,
2025-07-06 00:48:28.3N,98.55%,299.3MiB,1GiB,
2025-07-06 00:48:30.3N,99.85%,416.4MiB,1GiB,
2025-07-06 00:48:32.3N,99.90%,285MiB,1GiB,
2025-07-06 00:48:34.3N,100.16%,285MiB,1GiB,
2025-07-06 00:48:36.3N,99.73%,289.1MiB,1GiB,
2025-07-06 00:48:38.3N,100.58%,295.1MiB,1GiB,
2025-07-06 00:48:40.3N,100.72%,296.9MiB,1GiB,
2025-07-06 00:48:42.3N,101.00%,300.9MiB,1GiB,
2025-07-06 00:48:44.3N,100.28%,288.6MiB,1GiB,
2025-07-06 00:48:46.3N,100.20%,286.9MiB,1GiB,
2025-07-06 00:48:48.3N,97.64%,289.1MiB,1GiB,
2025-07-06 00:48:50.3N,99.79%,292.7MiB,1GiB,
2025-07-06 00:48:52.3N,100.19%,298.9MiB,1GiB,
2025-07-06 00:48:54.3N,101.45%,298.7MiB,1GiB,
2025-07-06 00:48:56.3N,99.74%,303MiB,1GiB,
2025-07-06 00:48:58.3N,99.67%,287.2MiB,1GiB,
2025-07-06 00:49:00.3N,100.00%,288.9MiB,1GiB,
2025-07-06 00:49:02.3N,100.97%,291MiB,1GiB,
2025-07-06 00:49:04.3N,101.19%,293.2MiB,1GiB,
2025-07-06 00:49:06.3N,100.06%,294.9MiB,1GiB,
2025-07-06 00:49:08.3N,100.97%,301.1MiB,1GiB,
2025-07-06 00:49:10.3N,102.26%,300.9MiB,1GiB,
2025-07-06 00:49:12.3N,100.09%,305.1MiB,1GiB,
2025-07-06 00:49:14.3N,100.88%,291.3MiB,1GiB,
2025-07-06 00:49:16.3N,100.17%,293.2MiB,1GiB,
2025-07-06 00:49:18.3N,101.18%,299.2MiB,1GiB,
2025-07-06 00:49:20.3N,102.35%,301.4MiB,1GiB,
2025-07-06 00:49:23.3N,101.11%,305MiB,1GiB,
2025-07-06 00:49:25.3N,101.71%,306.8MiB,1GiB,
2025-07-06 00:49:27.3N,101.67%,308.7MiB,1GiB,
2025-07-06 00:49:29.3N,100.94%,309.8MiB,1GiB,
2025-07-06 00:49:31.3N,101.86%,294.9MiB,1GiB,
