Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 22:21:20.3N,99.89%,318.4MiB,1GiB,
2025-07-05 22:21:22.3N,100.17%,320MiB,1GiB,
2025-07-05 22:21:24.3N,100.85%,328MiB,1GiB,
2025-07-05 22:21:26.3N,101.72%,301.7MiB,1GiB,
2025-07-05 22:21:28.3N,100.84%,310.3MiB,1GiB,
2025-07-05 22:21:30.3N,101.28%,312.4MiB,1GiB,
2025-07-05 22:21:32.3N,98.07%,315.8MiB,1GiB,
2025-07-05 22:21:34.3N,99.45%,319.9MiB,1GiB,
2025-07-05 22:21:36.3N,99.33%,322.1MiB,1GiB,
2025-07-05 22:21:38.3N,102.18%,326.4MiB,1GiB,
2025-07-05 22:21:40.3N,100.69%,309.7MiB,1GiB,
2025-07-05 22:21:42.3N,102.49%,313.6MiB,1GiB,
2025-07-05 22:21:44.3N,100.80%,318.3MiB,1GiB,
2025-07-05 22:21:46.3N,100.53%,321.9MiB,1GiB,
2025-07-05 22:21:48.3N,101.39%,326.2MiB,1GiB,
2025-07-05 22:21:50.3N,100.48%,330.1MiB,1GiB,
2025-07-05 22:21:52.3N,100.85%,333.7MiB,1GiB,
2025-07-05 22:21:54.3N,101.31%,313.8MiB,1GiB,
2025-07-05 22:21:56.3N,101.44%,317.5MiB,1GiB,
2025-07-05 22:21:58.3N,100.15%,324MiB,1GiB,
2025-07-05 22:22:00.3N,101.01%,325.5MiB,1GiB,
2025-07-05 22:22:02.3N,99.49%,329.9MiB,1GiB,
2025-07-05 22:22:04.3N,101.05%,334.1MiB,1GiB,
2025-07-05 22:22:06.3N,102.19%,333.9MiB,1GiB,
2025-07-05 22:22:08.3N,100.99%,313.8MiB,1GiB,
2025-07-05 22:22:10.3N,100.04%,322.1MiB,1GiB,
2025-07-05 22:22:12.3N,99.32%,326.4MiB,1GiB,
2025-07-05 22:22:14.3N,101.28%,332.6MiB,1GiB,
2025-07-05 22:22:16.3N,101.29%,330MiB,1GiB,
2025-07-05 22:22:18.3N,101.29%,342.1MiB,1GiB,
2025-07-05 22:22:20.3N,101.84%,322MiB,1GiB,
2025-07-05 22:22:22.3N,97.21%,326MiB,1GiB,
2025-07-05 22:22:24.3N,101.79%,329.7MiB,1GiB,
2025-07-05 22:22:26.3N,99.49%,353.8MiB,1GiB,
2025-07-05 22:22:28.3N,100.57%,374.5MiB,1GiB,
2025-07-05 22:22:30.3N,99.80%,393.5MiB,1GiB,
2025-07-05 22:22:32.3N,99.43%,399.2MiB,1GiB,
2025-07-05 22:22:34.3N,101.62%,401.7MiB,1GiB,
2025-07-05 22:22:36.3N,100.23%,407.1MiB,1GiB,
2025-07-05 22:22:38.3N,100.54%,393.8MiB,1GiB,
2025-07-05 22:22:40.3N,99.12%,343.3MiB,1GiB,
2025-07-05 22:22:42.3N,99.94%,345.2MiB,1GiB,
2025-07-05 22:22:44.3N,100.90%,350.2MiB,1GiB,
2025-07-05 22:22:46.3N,100.93%,330.9MiB,1GiB,
2025-07-05 22:22:48.3N,101.67%,339.2MiB,1GiB,
2025-07-05 22:22:50.3N,100.93%,353MiB,1GiB,
2025-07-05 22:22:52.3N,98.15%,684.7MiB,1GiB,
2025-07-05 22:22:54.3N,13.12%,1023MiB,1GiB,
2025-07-05 22:22:56.3N,0.99%,1002MiB,1GiB,
2025-07-05 22:22:58.3N,0.27%,840.2MiB,1GiB,
2025-07-05 22:23:00.3N,0.33%,668.3MiB,1GiB,
2025-07-05 22:23:02.3N,1.03%,322.7MiB,1GiB,
2025-07-05 22:23:04.3N,24.45%,356.3MiB,1GiB,
2025-07-05 22:23:06.3N,0.43%,280MiB,1GiB,
2025-07-05 22:23:08.3N,0.77%,259.9MiB,1GiB,
2025-07-05 22:23:10.3N,0.06%,259.9MiB,1GiB,
2025-07-05 22:23:12.3N,0.00%,259.7MiB,1GiB,
