Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 02:27:32.3N,101.94%,298.5MiB,1GiB,
2025-07-06 02:27:34.3N,101.31%,305.1MiB,1GiB,
2025-07-06 02:27:36.3N,100.94%,309MiB,1GiB,
2025-07-06 02:27:38.3N,101.14%,308.9MiB,1GiB,
2025-07-06 02:27:40.3N,100.24%,313MiB,1GiB,
2025-07-06 02:27:42.3N,99.98%,297.2MiB,1GiB,
2025-07-06 02:27:44.3N,101.97%,300.9MiB,1GiB,
2025-07-06 02:27:46.3N,101.72%,306.9MiB,1GiB,
2025-07-06 02:27:48.3N,102.24%,304.7MiB,1GiB,
2025-07-06 02:27:50.3N,101.65%,311MiB,1GiB,
2025-07-06 02:27:52.3N,101.59%,310.9MiB,1GiB,
2025-07-06 02:27:54.3N,103.86%,312.9MiB,1GiB,
2025-07-06 02:27:56.3N,98.31%,314.6MiB,1GiB,
2025-07-06 02:27:58.3N,102.36%,300.9MiB,1GiB,
2025-07-06 02:28:00.3N,102.45%,304.9MiB,1GiB,
2025-07-06 02:28:02.3N,101.09%,304.9MiB,1GiB,
2025-07-06 02:28:04.3N,100.72%,310.7MiB,1GiB,
2025-07-06 02:28:06.3N,100.36%,312.8MiB,1GiB,
2025-07-06 02:28:08.3N,101.06%,312.9MiB,1GiB,
2025-07-06 02:28:10.3N,99.50%,320.1MiB,1GiB,
2025-07-06 02:28:12.3N,99.22%,306.5MiB,1GiB,
2025-07-06 02:28:14.3N,101.32%,308.9MiB,1GiB,
2025-07-06 02:28:16.3N,100.28%,315MiB,1GiB,
2025-07-06 02:28:18.3N,100.53%,318.8MiB,1GiB,
2025-07-06 02:28:20.3N,103.31%,318.6MiB,1GiB,
2025-07-06 02:28:22.3N,101.67%,324.8MiB,1GiB,
2025-07-06 02:28:24.3N,101.18%,310.5MiB,1GiB,
2025-07-06 02:28:26.3N,101.27%,312.9MiB,1GiB,
2025-07-06 02:28:28.3N,102.14%,312.7MiB,1GiB,
2025-07-06 02:28:30.3N,100.60%,314.7MiB,1GiB,
2025-07-06 02:28:32.3N,100.41%,318.9MiB,1GiB,
2025-07-06 02:28:34.3N,102.58%,323.1MiB,1GiB,
2025-07-06 02:28:36.3N,98.17%,313MiB,1GiB,
2025-07-06 02:28:38.3N,98.45%,317.2MiB,1GiB,
2025-07-06 02:28:40.3N,98.59%,319MiB,1GiB,
2025-07-06 02:28:42.3N,99.93%,321MiB,1GiB,
2025-07-06 02:28:44.3N,99.57%,326.8MiB,1GiB,
2025-07-06 02:28:46.3N,100.05%,327.2MiB,1GiB,
2025-07-06 02:28:48.3N,101.94%,313.2MiB,1GiB,
2025-07-06 02:28:50.3N,100.64%,317MiB,1GiB,
2025-07-06 02:28:52.3N,100.41%,320.7MiB,1GiB,
2025-07-06 02:28:54.3N,101.22%,326.8MiB,1GiB,
2025-07-06 02:28:56.3N,101.36%,328.9MiB,1GiB,
2025-07-06 02:28:58.3N,100.92%,314.7MiB,1GiB,
2025-07-06 02:29:00.3N,99.28%,318.9MiB,1GiB,
2025-07-06 02:29:02.3N,98.71%,324.5MiB,1GiB,
2025-07-06 02:29:04.3N,102.95%,331.1MiB,1GiB,
2025-07-06 02:29:06.3N,99.69%,365.7MiB,1GiB,
2025-07-06 02:29:08.3N,100.04%,382.8MiB,1GiB,
2025-07-06 02:29:10.3N,99.58%,598.4MiB,1GiB,
2025-07-06 02:29:12.3N,98.51%,602.8MiB,1GiB,
2025-07-06 02:29:14.3N,100.20%,606MiB,1GiB,
2025-07-06 02:29:16.3N,100.19%,608.2MiB,1GiB,
2025-07-06 02:29:18.3N,100.06%,372.9MiB,1GiB,
2025-07-06 02:29:20.3N,100.91%,374.3MiB,1GiB,
2025-07-06 02:29:22.3N,100.43%,336.9MiB,1GiB,
2025-07-06 02:29:24.3N,99.63%,340.9MiB,1GiB,
2025-07-06 02:29:26.3N,100.69%,342.3MiB,1GiB,
2025-07-06 02:29:28.3N,100.53%,329.6MiB,1GiB,
2025-07-06 02:29:30.3N,101.27%,344.7MiB,1GiB,
2025-07-06 02:29:32.3N,97.37%,1023MiB,1GiB,
2025-07-06 02:29:34.3N,0.56%,1024MiB,1GiB,
2025-07-06 02:29:36.3N,0.90%,1023MiB,1GiB,
2025-07-06 02:29:38.3N,0.21%,851.3MiB,1GiB,
2025-07-06 02:29:40.3N,0.52%,675.2MiB,1GiB,
2025-07-06 02:29:42.3N,1.33%,326.2MiB,1GiB,
2025-07-06 02:29:44.3N,0.65%,418.2MiB,1GiB,
2025-07-06 02:29:46.3N,0.56%,319MiB,1GiB,
2025-07-06 02:29:48.3N,0.07%,263.1MiB,1GiB,
2025-07-06 02:29:50.3N,0.04%,254.9MiB,1GiB,
2025-07-06 02:29:52.3N,0.04%,254.9MiB,1GiB,
