Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 21:53:13.3N,99.26%,187.2MiB,1GiB,
2025-07-05 21:53:15.3N,99.09%,185.2MiB,1GiB,
2025-07-05 21:53:17.3N,99.19%,189.3MiB,1GiB,
2025-07-05 21:53:19.3N,99.40%,189.3MiB,1GiB,
2025-07-05 21:53:21.3N,99.91%,189.2MiB,1GiB,
2025-07-05 21:53:23.3N,99.90%,185.2MiB,1GiB,
2025-07-05 21:53:25.3N,100.01%,187.3MiB,1GiB,
2025-07-05 21:53:27.3N,99.86%,191.1MiB,1GiB,
2025-07-05 21:53:29.3N,100.51%,187.3MiB,1GiB,
2025-07-05 21:53:31.3N,99.48%,187.7MiB,1GiB,
2025-07-05 21:53:33.3N,99.78%,187.2MiB,1GiB,
2025-07-05 21:53:35.3N,99.83%,185.4MiB,1GiB,
2025-07-05 21:53:37.3N,99.41%,186.9MiB,1GiB,
2025-07-05 21:53:39.3N,100.04%,186.8MiB,1GiB,
2025-07-05 21:53:41.3N,99.74%,186.6MiB,1GiB,
2025-07-05 21:53:43.3N,100.17%,190.5MiB,1GiB,
2025-07-05 21:53:45.3N,100.07%,192.5MiB,1GiB,
2025-07-05 21:53:47.3N,99.99%,192.3MiB,1GiB,
2025-07-05 21:53:49.3N,99.77%,194.5MiB,1GiB,
2025-07-05 21:53:51.3N,99.76%,192.4MiB,1GiB,
2025-07-05 21:53:53.3N,99.96%,192.5MiB,1GiB,
2025-07-05 21:53:55.3N,99.78%,196.6MiB,1GiB,
2025-07-05 21:53:57.3N,99.80%,196.6MiB,1GiB,
2025-07-05 21:53:59.3N,99.24%,196.4MiB,1GiB,
2025-07-05 21:54:01.3N,100.16%,194.6MiB,1GiB,
2025-07-05 21:54:03.3N,100.30%,196.6MiB,1GiB,
2025-07-05 21:54:05.3N,98.74%,196.6MiB,1GiB,
2025-07-05 21:54:07.3N,99.22%,196.5MiB,1GiB,
2025-07-05 21:54:09.3N,99.81%,196.6MiB,1GiB,
2025-07-05 21:54:11.3N,99.97%,194.6MiB,1GiB,
2025-07-05 21:54:13.3N,100.07%,195.8MiB,1GiB,
2025-07-05 21:54:15.3N,99.23%,197.5MiB,1GiB,
2025-07-05 21:54:17.3N,99.17%,195.6MiB,1GiB,
2025-07-05 21:54:19.3N,99.50%,195.6MiB,1GiB,
2025-07-05 21:54:21.3N,99.73%,197.7MiB,1GiB,
2025-07-05 21:54:23.3N,100.10%,195.5MiB,1GiB,
2025-07-05 21:54:25.3N,99.96%,198.1MiB,1GiB,
2025-07-05 21:54:27.3N,99.95%,197.3MiB,1GiB,
2025-07-05 21:54:29.3N,100.00%,199MiB,1GiB,
2025-07-05 21:54:31.3N,100.16%,198.1MiB,1GiB,
2025-07-05 21:54:33.3N,99.06%,196.1MiB,1GiB,
2025-07-05 21:54:35.3N,100.33%,194.5MiB,1GiB,
2025-07-05 21:54:37.3N,99.67%,195.9MiB,1GiB,
2025-07-05 21:54:39.3N,100.37%,210.5MiB,1GiB,
2025-07-05 21:54:41.3N,98.38%,201.9MiB,1GiB,
2025-07-05 21:54:43.3N,99.56%,198.5MiB,1GiB,
2025-07-05 21:54:45.3N,100.16%,200.7MiB,1GiB,
2025-07-05 21:54:47.3N,98.56%,198.6MiB,1GiB,
2025-07-05 21:54:49.3N,100.13%,202.8MiB,1GiB,
2025-07-05 21:54:51.3N,99.37%,202.7MiB,1GiB,
2025-07-05 21:54:53.3N,100.06%,202.5MiB,1GiB,
2025-07-05 21:54:55.3N,99.88%,204.6MiB,1GiB,
2025-07-05 21:54:57.3N,99.00%,202.6MiB,1GiB,
2025-07-05 21:54:59.3N,100.14%,204.7MiB,1GiB,
2025-07-05 21:55:01.3N,99.25%,202.7MiB,1GiB,
2025-07-05 21:55:03.3N,99.90%,202.6MiB,1GiB,
2025-07-05 21:55:05.3N,98.76%,204.5MiB,1GiB,
2025-07-05 21:55:07.3N,99.54%,210.6MiB,1GiB,
2025-07-05 21:55:09.3N,99.39%,202.7MiB,1GiB,
2025-07-05 21:55:11.3N,99.45%,206.6MiB,1GiB,
2025-07-05 21:55:13.3N,99.99%,202.5MiB,1GiB,
2025-07-05 21:55:15.3N,99.93%,208.7MiB,1GiB,
2025-07-05 21:55:17.3N,98.65%,208.9MiB,1GiB,
2025-07-05 21:55:19.3N,100.15%,204.6MiB,1GiB,
2025-07-05 21:55:21.3N,98.37%,206.3MiB,1GiB,
2025-07-05 21:55:23.3N,99.45%,208.2MiB,1GiB,
2025-07-05 21:55:25.3N,98.60%,206.2MiB,1GiB,
2025-07-05 21:55:27.3N,98.56%,208.1MiB,1GiB,
2025-07-05 21:55:29.3N,100.18%,209.2MiB,1GiB,
2025-07-05 21:55:31.3N,100.25%,205.3MiB,1GiB,
2025-07-05 21:55:33.3N,99.49%,205.1MiB,1GiB,
2025-07-05 21:55:35.3N,99.23%,205.7MiB,1GiB,
2025-07-05 21:55:37.3N,99.76%,207.4MiB,1GiB,
2025-07-05 21:55:39.3N,99.96%,205.6MiB,1GiB,
2025-07-05 21:55:41.3N,99.66%,205.3MiB,1GiB,
2025-07-05 21:55:43.3N,99.46%,205.5MiB,1GiB,
2025-07-05 21:55:45.3N,99.97%,207.5MiB,1GiB,
2025-07-05 21:55:47.3N,99.46%,235.2MiB,1GiB,
2025-07-05 21:55:49.3N,99.41%,204.5MiB,1GiB,
2025-07-05 21:55:51.3N,99.60%,204.7MiB,1GiB,
2025-07-05 21:55:53.3N,99.48%,204.2MiB,1GiB,
2025-07-05 21:55:55.3N,99.80%,208.4MiB,1GiB,
2025-07-05 21:55:57.3N,100.16%,206.6MiB,1GiB,
2025-07-05 21:55:59.3N,99.73%,208.5MiB,1GiB,
2025-07-05 21:56:01.3N,99.58%,210.3MiB,1GiB,
2025-07-05 21:56:03.3N,99.73%,210.3MiB,1GiB,
2025-07-05 21:56:05.3N,99.50%,210.3MiB,1GiB,
2025-07-05 21:56:07.3N,99.47%,210.5MiB,1GiB,
2025-07-05 21:56:09.3N,99.85%,208.4MiB,1GiB,
2025-07-05 21:56:11.3N,100.45%,212.4MiB,1GiB,
2025-07-05 21:56:13.3N,99.38%,210.4MiB,1GiB,
2025-07-05 21:56:15.3N,99.44%,210.4MiB,1GiB,
2025-07-05 21:56:17.3N,99.20%,210.4MiB,1GiB,
2025-07-05 21:56:19.3N,99.55%,214.8MiB,1GiB,
2025-07-05 21:56:21.3N,99.51%,214.9MiB,1GiB,
2025-07-05 21:56:23.3N,99.07%,212.8MiB,1GiB,
2025-07-05 21:56:25.3N,99.44%,214.8MiB,1GiB,
2025-07-05 21:56:27.3N,100.00%,214.6MiB,1GiB,
2025-07-05 21:56:29.3N,100.23%,212.5MiB,1GiB,
2025-07-05 21:56:31.3N,98.13%,214.7MiB,1GiB,
2025-07-05 21:56:33.3N,99.79%,212.8MiB,1GiB,
2025-07-05 21:56:35.3N,99.67%,214.7MiB,1GiB,
2025-07-05 21:56:37.3N,100.22%,214.8MiB,1GiB,
2025-07-05 21:56:39.3N,98.87%,212.7MiB,1GiB,
2025-07-05 21:56:41.3N,98.68%,214.6MiB,1GiB,
2025-07-05 21:56:43.3N,99.77%,216.6MiB,1GiB,
2025-07-05 21:56:45.3N,99.46%,216.8MiB,1GiB,
2025-07-05 21:56:47.3N,99.73%,216.8MiB,1GiB,
2025-07-05 21:56:49.3N,99.52%,216.7MiB,1GiB,
2025-07-05 21:56:51.3N,99.98%,214.7MiB,1GiB,
2025-07-05 21:56:53.3N,99.66%,218.6MiB,1GiB,
2025-07-05 21:56:55.3N,99.10%,216.8MiB,1GiB,
2025-07-05 21:56:57.3N,99.92%,220.7MiB,1GiB,
2025-07-05 21:56:59.3N,99.61%,218.8MiB,1GiB,
2025-07-05 21:57:01.3N,99.14%,216.6MiB,1GiB,
2025-07-05 21:57:03.3N,100.12%,218.8MiB,1GiB,
2025-07-05 21:57:05.3N,100.04%,216.7MiB,1GiB,
2025-07-05 21:57:07.3N,99.71%,216.7MiB,1GiB,
2025-07-05 21:57:09.3N,99.94%,218.7MiB,1GiB,
2025-07-05 21:57:11.3N,100.22%,220.6MiB,1GiB,
2025-07-05 21:57:13.3N,99.89%,222.8MiB,1GiB,
2025-07-05 21:57:15.3N,100.03%,220.6MiB,1GiB,
2025-07-05 21:57:17.3N,100.05%,222.7MiB,1GiB,
2025-07-05 21:57:19.3N,100.19%,222.9MiB,1GiB,
2025-07-05 21:57:21.3N,99.74%,222.9MiB,1GiB,
2025-07-05 21:57:23.3N,99.97%,218.8MiB,1GiB,
2025-07-05 21:57:25.3N,98.81%,220.8MiB,1GiB,
2025-07-05 21:57:27.3N,99.65%,220.9MiB,1GiB,
2025-07-05 21:57:29.3N,99.50%,220.6MiB,1GiB,
2025-07-05 21:57:31.3N,99.83%,222.4MiB,1GiB,
2025-07-05 21:57:33.3N,100.11%,222.9MiB,1GiB,
2025-07-05 21:57:35.3N,100.07%,222.7MiB,1GiB,
2025-07-05 21:57:37.3N,100.02%,220.9MiB,1GiB,
2025-07-05 21:57:39.3N,100.38%,220.7MiB,1GiB,
2025-07-05 21:57:41.3N,100.41%,224.7MiB,1GiB,
2025-07-05 21:57:43.3N,100.58%,222.7MiB,1GiB,
2025-07-05 21:57:45.3N,99.78%,226.8MiB,1GiB,
2025-07-05 21:57:47.3N,100.51%,220.8MiB,1GiB,
2025-07-05 21:57:49.3N,99.83%,220.9MiB,1GiB,
2025-07-05 21:57:51.3N,100.04%,222.4MiB,1GiB,
2025-07-05 21:57:53.3N,99.27%,224.7MiB,1GiB,
2025-07-05 21:57:55.3N,99.04%,226.5MiB,1GiB,
2025-07-05 21:57:57.3N,99.48%,228.6MiB,1GiB,
2025-07-05 21:57:59.3N,100.22%,222.4MiB,1GiB,
2025-07-05 21:58:01.3N,99.55%,224.4MiB,1GiB,
2025-07-05 21:58:03.3N,99.73%,226.7MiB,1GiB,
2025-07-05 21:58:05.3N,100.08%,226.8MiB,1GiB,
2025-07-05 21:58:07.3N,100.12%,226.8MiB,1GiB,
2025-07-05 21:58:09.3N,100.08%,222.7MiB,1GiB,
2025-07-05 21:58:11.3N,100.45%,224.7MiB,1GiB,
2025-07-05 21:58:14.3N,100.00%,226.8MiB,1GiB,
2025-07-05 21:58:16.3N,99.80%,226.7MiB,1GiB,
2025-07-05 21:58:18.3N,100.22%,227.5MiB,1GiB,
2025-07-05 21:58:20.3N,99.09%,224.6MiB,1GiB,
2025-07-05 21:58:22.3N,100.27%,224.4MiB,1GiB,
2025-07-05 21:58:24.3N,98.34%,228.7MiB,1GiB,
2025-07-05 21:58:26.3N,99.77%,228.7MiB,1GiB,
2025-07-05 21:58:28.3N,99.83%,231.3MiB,1GiB,
2025-07-05 21:58:30.3N,99.76%,226.5MiB,1GiB,
2025-07-05 21:58:32.3N,100.39%,228.7MiB,1GiB,
2025-07-05 21:58:34.3N,99.89%,230.8MiB,1GiB,
2025-07-05 21:58:36.3N,98.67%,232.7MiB,1GiB,
2025-07-05 21:58:38.3N,99.90%,233.8MiB,1GiB,
2025-07-05 21:58:40.3N,100.69%,228.6MiB,1GiB,
2025-07-05 21:58:42.3N,100.54%,228.7MiB,1GiB,
2025-07-05 21:58:44.3N,99.79%,230.3MiB,1GiB,
2025-07-05 21:58:46.3N,99.98%,232.5MiB,1GiB,
2025-07-05 21:58:48.3N,100.14%,231.6MiB,1GiB,
2025-07-05 21:58:50.3N,100.16%,230.6MiB,1GiB,
2025-07-05 21:58:52.3N,99.75%,228.5MiB,1GiB,
2025-07-05 21:58:54.3N,99.88%,230.4MiB,1GiB,
2025-07-05 21:58:56.3N,100.37%,232.7MiB,1GiB,
2025-07-05 21:58:58.3N,100.20%,226.5MiB,1GiB,
2025-07-05 21:59:00.3N,99.19%,228.3MiB,1GiB,
2025-07-05 21:59:02.3N,100.26%,232.5MiB,1GiB,
2025-07-05 21:59:04.3N,98.86%,234.6MiB,1GiB,
2025-07-05 21:59:06.3N,99.41%,234.8MiB,1GiB,
2025-07-05 21:59:08.3N,100.27%,230.4MiB,1GiB,
2025-07-05 21:59:10.3N,100.27%,232.6MiB,1GiB,
2025-07-05 21:59:12.3N,100.35%,234.3MiB,1GiB,
2025-07-05 21:59:14.3N,100.04%,236.6MiB,1GiB,
2025-07-05 21:59:16.3N,100.07%,239.3MiB,1GiB,
2025-07-05 21:59:18.3N,100.22%,232.5MiB,1GiB,
2025-07-05 21:59:20.3N,100.01%,234.3MiB,1GiB,
2025-07-05 21:59:22.3N,99.18%,236.1MiB,1GiB,
2025-07-05 21:59:24.3N,98.49%,240.1MiB,1GiB,
2025-07-05 21:59:26.3N,99.65%,234.6MiB,1GiB,
2025-07-05 21:59:28.3N,99.37%,234.5MiB,1GiB,
2025-07-05 21:59:30.3N,99.77%,234.5MiB,1GiB,
2025-07-05 21:59:32.3N,99.23%,237MiB,1GiB,
2025-07-05 21:59:34.3N,100.00%,236.9MiB,1GiB,
2025-07-05 21:59:36.3N,99.45%,232.2MiB,1GiB,
2025-07-05 21:59:38.3N,99.84%,236MiB,1GiB,
2025-07-05 21:59:40.3N,99.99%,234MiB,1GiB,
2025-07-05 21:59:42.3N,99.76%,236MiB,1GiB,
2025-07-05 21:59:44.3N,98.62%,238MiB,1GiB,
2025-07-05 21:59:46.3N,100.42%,242.2MiB,1GiB,
2025-07-05 21:59:48.3N,99.85%,316.1MiB,1GiB,
2025-07-05 21:59:50.3N,99.37%,239.9MiB,1GiB,
2025-07-05 21:59:52.3N,100.14%,242MiB,1GiB,
2025-07-05 21:59:54.3N,100.28%,243.8MiB,1GiB,
2025-07-05 21:59:56.3N,100.25%,244.1MiB,1GiB,
2025-07-05 21:59:58.3N,99.17%,246.2MiB,1GiB,
2025-07-05 22:00:00.3N,99.85%,245.9MiB,1GiB,
2025-07-05 22:00:02.3N,99.09%,238.1MiB,1GiB,
2025-07-05 22:00:04.3N,99.90%,240.1MiB,1GiB,
2025-07-05 22:00:06.3N,100.43%,242.3MiB,1GiB,
2025-07-05 22:00:08.3N,99.22%,246.2MiB,1GiB,
2025-07-05 22:00:10.3N,99.72%,248.2MiB,1GiB,
2025-07-05 22:00:12.3N,99.65%,248.9MiB,1GiB,
2025-07-05 22:00:14.3N,98.74%,243.9MiB,1GiB,
2025-07-05 22:00:16.3N,98.55%,248.4MiB,1GiB,
2025-07-05 22:00:18.3N,98.99%,250.6MiB,1GiB,
2025-07-05 22:00:20.3N,99.39%,252.3MiB,1GiB,
2025-07-05 22:00:22.3N,99.16%,254MiB,1GiB,
2025-07-05 22:00:24.3N,100.54%,252MiB,1GiB,
2025-07-05 22:00:26.3N,99.92%,243.9MiB,1GiB,
2025-07-05 22:00:28.3N,99.95%,248.2MiB,1GiB,
2025-07-05 22:00:30.3N,99.09%,248.3MiB,1GiB,
2025-07-05 22:00:32.3N,99.19%,252MiB,1GiB,
2025-07-05 22:00:34.3N,98.28%,252.2MiB,1GiB,
2025-07-05 22:00:36.3N,99.06%,254.9MiB,1GiB,
2025-07-05 22:00:38.3N,99.99%,248MiB,1GiB,
2025-07-05 22:00:40.3N,100.21%,252.1MiB,1GiB,
2025-07-05 22:00:42.3N,100.23%,251.9MiB,1GiB,
2025-07-05 22:00:44.3N,97.28%,254MiB,1GiB,
2025-07-05 22:00:46.3N,100.18%,256.1MiB,1GiB,
2025-07-05 22:00:48.3N,99.57%,259.4MiB,1GiB,
2025-07-05 22:00:50.3N,100.43%,252.1MiB,1GiB,
2025-07-05 22:00:52.3N,97.97%,251.8MiB,1GiB,
2025-07-05 22:00:54.3N,100.24%,253.8MiB,1GiB,
2025-07-05 22:00:56.3N,98.93%,256.2MiB,1GiB,
2025-07-05 22:00:58.3N,99.39%,258.1MiB,1GiB,
2025-07-05 22:01:00.3N,99.66%,256MiB,1GiB,
2025-07-05 22:01:02.3N,99.50%,253.8MiB,1GiB,
2025-07-05 22:01:04.3N,100.03%,256MiB,1GiB,
2025-07-05 22:01:06.3N,100.08%,259.8MiB,1GiB,
2025-07-05 22:01:08.3N,100.18%,262.2MiB,1GiB,
2025-07-05 22:01:10.3N,98.91%,264.1MiB,1GiB,
2025-07-05 22:01:12.3N,100.81%,254MiB,1GiB,
2025-07-05 22:01:14.3N,99.64%,255.8MiB,1GiB,
2025-07-05 22:01:16.3N,99.98%,258.1MiB,1GiB,
2025-07-05 22:01:18.3N,99.86%,258.1MiB,1GiB,
2025-07-05 22:01:20.3N,100.05%,260.1MiB,1GiB,
2025-07-05 22:01:22.3N,100.05%,256.2MiB,1GiB,
2025-07-05 22:01:24.3N,99.76%,253.9MiB,1GiB,
2025-07-05 22:01:26.3N,100.42%,256.1MiB,1GiB,
2025-07-05 22:01:28.3N,100.11%,262.1MiB,1GiB,
2025-07-05 22:01:30.3N,99.98%,264MiB,1GiB,
2025-07-05 22:01:32.3N,100.39%,263.2MiB,1GiB,
2025-07-05 22:01:34.3N,100.21%,258MiB,1GiB,
2025-07-05 22:01:36.3N,100.09%,262.1MiB,1GiB,
2025-07-05 22:01:38.3N,100.06%,262.1MiB,1GiB,
2025-07-05 22:01:40.3N,99.99%,266.2MiB,1GiB,
2025-07-05 22:01:42.3N,99.30%,266.8MiB,1GiB,
2025-07-05 22:01:44.3N,99.85%,261.8MiB,1GiB,
2025-07-05 22:01:46.3N,99.50%,264.1MiB,1GiB,
2025-07-05 22:01:48.3N,100.29%,266.3MiB,1GiB,
2025-07-05 22:01:50.3N,99.79%,271.9MiB,1GiB,
2025-07-05 22:01:52.3N,100.33%,270MiB,1GiB,
2025-07-05 22:01:54.3N,99.02%,264.1MiB,1GiB,
2025-07-05 22:01:56.3N,99.89%,266.2MiB,1GiB,
2025-07-05 22:01:58.3N,99.22%,266.1MiB,1GiB,
2025-07-05 22:02:00.3N,100.67%,270.1MiB,1GiB,
2025-07-05 22:02:02.3N,100.49%,271.3MiB,1GiB,
2025-07-05 22:02:04.3N,99.96%,263.9MiB,1GiB,
2025-07-05 22:02:06.3N,99.10%,270.1MiB,1GiB,
2025-07-05 22:02:08.3N,99.67%,269.9MiB,1GiB,
2025-07-05 22:02:10.3N,99.84%,271.7MiB,1GiB,
2025-07-05 22:02:12.3N,99.69%,276.2MiB,1GiB,
2025-07-05 22:02:14.3N,99.31%,278.1MiB,1GiB,
2025-07-05 22:02:16.3N,99.88%,280MiB,1GiB,
2025-07-05 22:02:18.3N,99.43%,270.2MiB,1GiB,
2025-07-05 22:02:20.3N,100.12%,276MiB,1GiB,
2025-07-05 22:02:22.3N,101.02%,275.9MiB,1GiB,
2025-07-05 22:02:24.3N,99.33%,277.6MiB,1GiB,
2025-07-05 22:02:26.3N,99.89%,281.9MiB,1GiB,
2025-07-05 22:02:28.3N,99.06%,284.2MiB,1GiB,
2025-07-05 22:02:30.3N,100.29%,286.1MiB,1GiB,
2025-07-05 22:02:32.3N,100.30%,273.9MiB,1GiB,
2025-07-05 22:02:34.3N,99.81%,278.1MiB,1GiB,
2025-07-05 22:02:36.3N,99.82%,280MiB,1GiB,
2025-07-05 22:02:38.3N,100.25%,282.1MiB,1GiB,
2025-07-05 22:02:40.3N,100.23%,285.9MiB,1GiB,
2025-07-05 22:02:42.3N,99.49%,290.1MiB,1GiB,
2025-07-05 22:02:44.3N,99.96%,277.9MiB,1GiB,
2025-07-05 22:02:46.3N,100.23%,283.9MiB,1GiB,
2025-07-05 22:02:48.3N,98.51%,286.3MiB,1GiB,
2025-07-05 22:02:50.3N,100.02%,290.2MiB,1GiB,
2025-07-05 22:02:52.3N,100.57%,292.1MiB,1GiB,
2025-07-05 22:02:54.3N,99.54%,294.2MiB,1GiB,
2025-07-05 22:02:56.3N,100.20%,284MiB,1GiB,
2025-07-05 22:02:58.3N,99.69%,283.7MiB,1GiB,
2025-07-05 22:03:00.3N,100.09%,286MiB,1GiB,
2025-07-05 22:03:03.3N,97.87%,285.9MiB,1GiB,
2025-07-05 22:03:05.3N,99.27%,289.9MiB,1GiB,
2025-07-05 22:03:07.3N,98.25%,294.1MiB,1GiB,
2025-07-05 22:03:09.3N,100.34%,286MiB,1GiB,
2025-07-05 22:03:11.3N,100.36%,286MiB,1GiB,
2025-07-05 22:03:13.3N,100.04%,290.1MiB,1GiB,
2025-07-05 22:03:15.3N,99.22%,285.9MiB,1GiB,
2025-07-05 22:03:17.3N,99.94%,287.6MiB,1GiB,
2025-07-05 22:03:19.3N,99.85%,292.1MiB,1GiB,
2025-07-05 22:03:21.3N,99.09%,277.9MiB,1GiB,
2025-07-05 22:03:23.3N,100.44%,281.6MiB,1GiB,
2025-07-05 22:03:25.3N,99.30%,283.9MiB,1GiB,
2025-07-05 22:03:27.3N,99.15%,288.1MiB,1GiB,
2025-07-05 22:03:29.3N,100.58%,289.9MiB,1GiB,
2025-07-05 22:03:31.3N,99.93%,293.9MiB,1GiB,
2025-07-05 22:03:33.3N,99.86%,285.6MiB,1GiB,
2025-07-05 22:03:35.3N,99.87%,288MiB,1GiB,
2025-07-05 22:03:37.3N,100.20%,292.1MiB,1GiB,
2025-07-05 22:03:39.3N,98.72%,290MiB,1GiB,
2025-07-05 22:03:41.3N,99.21%,293.8MiB,1GiB,
2025-07-05 22:03:43.3N,100.04%,295.6MiB,1GiB,
2025-07-05 22:03:45.3N,99.79%,283.6MiB,1GiB,
2025-07-05 22:03:47.3N,100.01%,287.6MiB,1GiB,
2025-07-05 22:03:49.3N,100.93%,291.8MiB,1GiB,
2025-07-05 22:03:51.3N,100.30%,296MiB,1GiB,
2025-07-05 22:03:53.3N,100.11%,298.1MiB,1GiB,
2025-07-05 22:03:55.3N,100.35%,295.6MiB,1GiB,
2025-07-05 22:03:57.3N,101.39%,287.6MiB,1GiB,
2025-07-05 22:03:59.3N,98.43%,287.7MiB,1GiB,
2025-07-05 22:04:01.3N,99.64%,291.7MiB,1GiB,
2025-07-05 22:04:03.3N,100.39%,294MiB,1GiB,
2025-07-05 22:04:05.3N,100.31%,295.7MiB,1GiB,
2025-07-05 22:04:07.3N,100.57%,300.1MiB,1GiB,
2025-07-05 22:04:09.3N,98.73%,287.5MiB,1GiB,
2025-07-05 22:04:11.3N,102.39%,287.6MiB,1GiB,
2025-07-05 22:04:13.3N,100.55%,291.5MiB,1GiB,
2025-07-05 22:04:15.3N,99.53%,294MiB,1GiB,
2025-07-05 22:04:17.3N,100.35%,296.1MiB,1GiB,
2025-07-05 22:04:19.3N,100.87%,298.1MiB,1GiB,
2025-07-05 22:04:21.3N,101.54%,301.9MiB,1GiB,
2025-07-05 22:04:23.3N,100.68%,301.7MiB,1GiB,
2025-07-05 22:04:25.3N,100.24%,290.3MiB,1GiB,
2025-07-05 22:04:27.3N,101.19%,295.9MiB,1GiB,
2025-07-05 22:04:29.3N,99.73%,295.8MiB,1GiB,
2025-07-05 22:04:31.3N,99.15%,300MiB,1GiB,
2025-07-05 22:04:33.3N,99.91%,301.6MiB,1GiB,
2025-07-05 22:04:35.3N,100.17%,303.8MiB,1GiB,
2025-07-05 22:04:37.3N,99.69%,305.6MiB,1GiB,
2025-07-05 22:04:39.3N,99.28%,296.2MiB,1GiB,
2025-07-05 22:04:41.3N,99.36%,297.8MiB,1GiB,
2025-07-05 22:04:43.3N,100.85%,297.6MiB,1GiB,
2025-07-05 22:04:45.3N,101.60%,301.8MiB,1GiB,
2025-07-05 22:04:47.3N,101.46%,304.1MiB,1GiB,
2025-07-05 22:04:49.3N,101.17%,305.8MiB,1GiB,
2025-07-05 22:04:51.3N,100.82%,310MiB,1GiB,
2025-07-05 22:04:53.3N,100.29%,310.3MiB,1GiB,
2025-07-05 22:04:55.3N,98.31%,299.8MiB,1GiB,
2025-07-05 22:04:57.3N,100.65%,304MiB,1GiB,
2025-07-05 22:04:59.3N,100.42%,305.9MiB,1GiB,
2025-07-05 22:05:01.3N,100.09%,307.9MiB,1GiB,
2025-07-05 22:05:03.3N,100.24%,309.8MiB,1GiB,
2025-07-05 22:05:05.3N,100.00%,311.8MiB,1GiB,
2025-07-05 22:05:07.3N,99.82%,315.8MiB,1GiB,
