Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 01:09:33.3N,99.88%,182.5MiB,1GiB,
2025-07-06 01:09:35.3N,100.88%,178.4MiB,1GiB,
2025-07-06 01:09:37.3N,100.04%,181.8MiB,1GiB,
2025-07-06 01:09:39.3N,100.16%,177.5MiB,1GiB,
2025-07-06 01:09:41.3N,99.57%,179.6MiB,1GiB,
2025-07-06 01:09:43.3N,100.63%,182MiB,1GiB,
2025-07-06 01:09:45.3N,100.12%,178.6MiB,1GiB,
2025-07-06 01:09:47.3N,100.47%,180.6MiB,1GiB,
2025-07-06 01:09:49.3N,99.84%,180.2MiB,1GiB,
2025-07-06 01:09:51.3N,100.05%,179.3MiB,1GiB,
2025-07-06 01:09:53.3N,99.86%,181.5MiB,1GiB,
2025-07-06 01:09:55.3N,100.15%,181.5MiB,1GiB,
2025-07-06 01:09:57.3N,99.92%,183.3MiB,1GiB,
2025-07-06 01:09:59.3N,100.67%,183.6MiB,1GiB,
2025-07-06 01:10:01.3N,100.22%,181.2MiB,1GiB,
2025-07-06 01:10:03.3N,99.56%,183.6MiB,1GiB,
2025-07-06 01:10:05.3N,100.27%,185.4MiB,1GiB,
2025-07-06 01:10:07.3N,100.34%,185.1MiB,1GiB,
2025-07-06 01:10:09.3N,100.12%,185.2MiB,1GiB,
2025-07-06 01:10:11.3N,99.46%,185.7MiB,1GiB,
2025-07-06 01:10:13.3N,100.03%,186.1MiB,1GiB,
2025-07-06 01:10:15.3N,99.61%,184MiB,1GiB,
2025-07-06 01:10:17.3N,100.15%,186.4MiB,1GiB,
2025-07-06 01:10:19.3N,100.34%,189.1MiB,1GiB,
2025-07-06 01:10:21.3N,100.14%,185MiB,1GiB,
2025-07-06 01:10:23.3N,100.01%,183.1MiB,1GiB,
2025-07-06 01:10:25.3N,100.40%,186MiB,1GiB,
2025-07-06 01:10:27.3N,99.46%,189.2MiB,1GiB,
2025-07-06 01:10:29.3N,100.04%,187.2MiB,1GiB,
2025-07-06 01:10:31.3N,99.89%,187.1MiB,1GiB,
2025-07-06 01:10:33.3N,100.27%,189.1MiB,1GiB,
2025-07-06 01:10:35.3N,100.17%,187.3MiB,1GiB,
2025-07-06 01:10:37.3N,100.78%,187.1MiB,1GiB,
2025-07-06 01:10:39.3N,100.35%,187.2MiB,1GiB,
2025-07-06 01:10:41.3N,99.61%,195.1MiB,1GiB,
2025-07-06 01:10:43.3N,99.70%,195.1MiB,1GiB,
2025-07-06 01:10:45.3N,99.88%,191.2MiB,1GiB,
2025-07-06 01:10:47.3N,100.12%,189.1MiB,1GiB,
2025-07-06 01:10:49.3N,99.33%,189MiB,1GiB,
2025-07-06 01:10:51.3N,99.77%,191.1MiB,1GiB,
2025-07-06 01:10:53.3N,100.43%,196.8MiB,1GiB,
2025-07-06 01:10:55.3N,100.14%,191.2MiB,1GiB,
2025-07-06 01:10:57.3N,100.15%,191.1MiB,1GiB,
2025-07-06 01:10:59.3N,100.10%,191.1MiB,1GiB,
2025-07-06 01:11:01.3N,100.64%,193.2MiB,1GiB,
2025-07-06 01:11:03.3N,100.76%,191.3MiB,1GiB,
2025-07-06 01:11:05.3N,100.13%,191.4MiB,1GiB,
2025-07-06 01:11:07.3N,99.90%,191.1MiB,1GiB,
2025-07-06 01:11:09.3N,99.85%,193.3MiB,1GiB,
2025-07-06 01:11:11.3N,100.11%,192.1MiB,1GiB,
2025-07-06 01:11:13.3N,99.82%,193.3MiB,1GiB,
2025-07-06 01:11:15.3N,100.27%,195.3MiB,1GiB,
2025-07-06 01:11:17.3N,100.06%,197.2MiB,1GiB,
2025-07-06 01:11:19.3N,100.11%,197.2MiB,1GiB,
2025-07-06 01:11:21.3N,100.03%,198.9MiB,1GiB,
2025-07-06 01:11:23.3N,99.91%,200.9MiB,1GiB,
2025-07-06 01:11:25.3N,100.04%,198.7MiB,1GiB,
2025-07-06 01:11:27.3N,100.03%,199.1MiB,1GiB,
2025-07-06 01:11:29.3N,99.99%,199.2MiB,1GiB,
2025-07-06 01:11:31.3N,99.98%,199.2MiB,1GiB,
2025-07-06 01:11:33.3N,100.13%,199MiB,1GiB,
2025-07-06 01:11:35.3N,99.75%,200.1MiB,1GiB,
2025-07-06 01:11:37.3N,100.24%,202MiB,1GiB,
2025-07-06 01:11:39.3N,99.42%,200MiB,1GiB,
2025-07-06 01:11:41.3N,100.37%,202.5MiB,1GiB,
2025-07-06 01:11:43.3N,99.95%,201.5MiB,1GiB,
2025-07-06 01:11:45.3N,99.98%,201.4MiB,1GiB,
2025-07-06 01:11:47.3N,100.35%,201.5MiB,1GiB,
2025-07-06 01:11:49.3N,100.05%,201.3MiB,1GiB,
2025-07-06 01:11:51.3N,100.14%,201.5MiB,1GiB,
2025-07-06 01:11:53.3N,100.18%,201.6MiB,1GiB,
2025-07-06 01:11:55.3N,99.46%,201.5MiB,1GiB,
2025-07-06 01:11:57.3N,99.98%,203.3MiB,1GiB,
2025-07-06 01:11:59.3N,100.26%,201.4MiB,1GiB,
2025-07-06 01:12:01.3N,99.99%,199.5MiB,1GiB,
2025-07-06 01:12:03.3N,99.99%,203.4MiB,1GiB,
2025-07-06 01:12:05.3N,99.66%,203.4MiB,1GiB,
2025-07-06 01:12:07.3N,99.89%,201.4MiB,1GiB,
2025-07-06 01:12:09.3N,99.82%,201.9MiB,1GiB,
2025-07-06 01:12:11.3N,99.59%,201.9MiB,1GiB,
2025-07-06 01:12:13.3N,100.19%,200.9MiB,1GiB,
2025-07-06 01:12:15.3N,99.69%,202.9MiB,1GiB,
2025-07-06 01:12:17.3N,100.08%,198.3MiB,1GiB,
2025-07-06 01:12:19.3N,100.36%,198.8MiB,1GiB,
2025-07-06 01:12:21.3N,100.30%,198.6MiB,1GiB,
2025-07-06 01:12:23.3N,100.18%,197.3MiB,1GiB,
2025-07-06 01:12:25.3N,99.46%,200.7MiB,1GiB,
2025-07-06 01:12:27.3N,99.92%,199.7MiB,1GiB,
2025-07-06 01:12:29.3N,99.30%,201.6MiB,1GiB,
2025-07-06 01:12:31.3N,99.82%,201.3MiB,1GiB,
2025-07-06 01:12:33.3N,99.66%,201.4MiB,1GiB,
2025-07-06 01:12:35.3N,99.63%,201.4MiB,1GiB,
2025-07-06 01:12:37.3N,100.01%,201.4MiB,1GiB,
2025-07-06 01:12:39.3N,100.09%,203.5MiB,1GiB,
2025-07-06 01:12:41.3N,100.29%,203.5MiB,1GiB,
2025-07-06 01:12:43.3N,100.40%,208.3MiB,1GiB,
2025-07-06 01:12:45.3N,100.32%,208.2MiB,1GiB,
2025-07-06 01:12:47.3N,99.82%,206.2MiB,1GiB,
2025-07-06 01:12:49.3N,100.12%,210.2MiB,1GiB,
2025-07-06 01:12:51.3N,99.96%,210.2MiB,1GiB,
2025-07-06 01:12:53.3N,99.77%,208.2MiB,1GiB,
2025-07-06 01:12:55.3N,99.74%,208.4MiB,1GiB,
2025-07-06 01:12:57.3N,99.97%,208.3MiB,1GiB,
2025-07-06 01:12:59.3N,99.77%,208.2MiB,1GiB,
2025-07-06 01:13:01.3N,100.47%,210.6MiB,1GiB,
2025-07-06 01:13:03.3N,99.82%,210.4MiB,1GiB,
2025-07-06 01:13:05.3N,100.07%,210MiB,1GiB,
2025-07-06 01:13:07.3N,100.30%,211.9MiB,1GiB,
2025-07-06 01:13:09.3N,99.52%,210MiB,1GiB,
2025-07-06 01:13:11.3N,99.62%,209.9MiB,1GiB,
2025-07-06 01:13:13.3N,100.52%,212MiB,1GiB,
2025-07-06 01:13:15.3N,100.21%,209.8MiB,1GiB,
2025-07-06 01:13:17.3N,100.10%,209.9MiB,1GiB,
2025-07-06 01:13:19.3N,99.72%,211.9MiB,1GiB,
2025-07-06 01:13:21.3N,99.88%,211.9MiB,1GiB,
2025-07-06 01:13:23.3N,100.03%,214.1MiB,1GiB,
2025-07-06 01:13:25.3N,100.37%,212MiB,1GiB,
2025-07-06 01:13:27.3N,99.87%,213.8MiB,1GiB,
2025-07-06 01:13:29.3N,99.56%,213.8MiB,1GiB,
2025-07-06 01:13:31.3N,99.89%,212.1MiB,1GiB,
2025-07-06 01:13:33.3N,100.11%,211.8MiB,1GiB,
2025-07-06 01:13:35.3N,99.99%,211.9MiB,1GiB,
2025-07-06 01:13:37.3N,100.56%,216.3MiB,1GiB,
2025-07-06 01:13:39.3N,100.23%,214.2MiB,1GiB,
2025-07-06 01:13:41.3N,99.93%,212.2MiB,1GiB,
2025-07-06 01:13:43.3N,100.19%,214.3MiB,1GiB,
2025-07-06 01:13:45.3N,99.91%,216.3MiB,1GiB,
2025-07-06 01:13:47.3N,99.99%,214.3MiB,1GiB,
2025-07-06 01:13:49.3N,100.42%,214.4MiB,1GiB,
2025-07-06 01:13:51.3N,99.74%,210.2MiB,1GiB,
2025-07-06 01:13:53.3N,99.94%,212MiB,1GiB,
2025-07-06 01:13:55.3N,99.80%,212.3MiB,1GiB,
2025-07-06 01:13:57.3N,100.15%,212MiB,1GiB,
2025-07-06 01:13:59.3N,100.24%,214.4MiB,1GiB,
2025-07-06 01:14:01.3N,100.19%,231MiB,1GiB,
2025-07-06 01:14:03.3N,99.94%,214.3MiB,1GiB,
2025-07-06 01:14:05.3N,99.80%,218.2MiB,1GiB,
2025-07-06 01:14:07.3N,100.25%,216.2MiB,1GiB,
2025-07-06 01:14:09.3N,100.36%,220.4MiB,1GiB,
2025-07-06 01:14:11.3N,99.99%,216.2MiB,1GiB,
2025-07-06 01:14:13.3N,99.82%,216.2MiB,1GiB,
2025-07-06 01:14:15.3N,100.08%,217.9MiB,1GiB,
2025-07-06 01:14:17.3N,99.95%,220MiB,1GiB,
2025-07-06 01:14:19.3N,100.21%,222.1MiB,1GiB,
2025-07-06 01:14:21.3N,100.11%,216.4MiB,1GiB,
2025-07-06 01:14:23.3N,99.78%,216.4MiB,1GiB,
2025-07-06 01:14:25.3N,99.70%,218MiB,1GiB,
2025-07-06 01:14:27.3N,99.44%,220MiB,1GiB,
2025-07-06 01:14:29.3N,100.17%,220.7MiB,1GiB,
2025-07-06 01:14:31.3N,100.03%,218.3MiB,1GiB,
2025-07-06 01:14:33.3N,99.78%,220.2MiB,1GiB,
2025-07-06 01:14:35.3N,100.28%,218MiB,1GiB,
2025-07-06 01:14:37.3N,100.02%,222.4MiB,1GiB,
2025-07-06 01:14:39.3N,100.27%,221.1MiB,1GiB,
2025-07-06 01:14:41.3N,100.11%,218.1MiB,1GiB,
2025-07-06 01:14:43.3N,100.43%,220.2MiB,1GiB,
2025-07-06 01:14:45.3N,100.40%,224.2MiB,1GiB,
2025-07-06 01:14:47.3N,99.87%,222MiB,1GiB,
2025-07-06 01:14:49.3N,99.62%,218.2MiB,1GiB,
2025-07-06 01:14:51.3N,100.12%,220.2MiB,1GiB,
2025-07-06 01:14:53.3N,99.40%,224.1MiB,1GiB,
2025-07-06 01:14:55.3N,100.53%,226MiB,1GiB,
2025-07-06 01:14:57.3N,100.17%,224.6MiB,1GiB,
2025-07-06 01:14:59.3N,99.73%,225.2MiB,1GiB,
2025-07-06 01:15:01.3N,100.75%,227.1MiB,1GiB,
2025-07-06 01:15:03.3N,100.32%,225.1MiB,1GiB,
2025-07-06 01:15:05.3N,100.08%,227.4MiB,1GiB,
2025-07-06 01:15:07.3N,100.81%,229.8MiB,1GiB,
2025-07-06 01:15:09.3N,99.86%,227.5MiB,1GiB,
2025-07-06 01:15:11.3N,99.78%,229.3MiB,1GiB,
2025-07-06 01:15:13.3N,99.97%,229.2MiB,1GiB,
2025-07-06 01:15:15.3N,100.57%,233.1MiB,1GiB,
2025-07-06 01:15:17.3N,99.87%,231.1MiB,1GiB,
2025-07-06 01:15:19.3N,99.63%,233.2MiB,1GiB,
2025-07-06 01:15:21.3N,100.09%,231.3MiB,1GiB,
2025-07-06 01:15:23.3N,100.00%,231.2MiB,1GiB,
2025-07-06 01:15:25.3N,100.42%,229.3MiB,1GiB,
2025-07-06 01:15:27.3N,99.88%,233.4MiB,1GiB,
2025-07-06 01:15:29.3N,99.47%,233.3MiB,1GiB,
2025-07-06 01:15:31.3N,99.93%,231.4MiB,1GiB,
2025-07-06 01:15:33.3N,100.19%,231.6MiB,1GiB,
2025-07-06 01:15:35.3N,100.79%,231.3MiB,1GiB,
2025-07-06 01:15:37.3N,100.48%,227.4MiB,1GiB,
2025-07-06 01:15:39.3N,99.51%,231.4MiB,1GiB,
2025-07-06 01:15:41.3N,99.74%,231.2MiB,1GiB,
2025-07-06 01:15:44.3N,100.23%,233.5MiB,1GiB,
2025-07-06 01:15:46.3N,100.41%,233.1MiB,1GiB,
2025-07-06 01:15:48.3N,100.06%,233.3MiB,1GiB,
2025-07-06 01:15:50.3N,99.89%,233.3MiB,1GiB,
2025-07-06 01:15:52.3N,100.10%,235.3MiB,1GiB,
2025-07-06 01:15:54.3N,99.42%,233.3MiB,1GiB,
2025-07-06 01:15:56.3N,100.23%,230.2MiB,1GiB,
2025-07-06 01:15:58.3N,100.14%,230.1MiB,1GiB,
2025-07-06 01:16:00.3N,100.19%,234.4MiB,1GiB,
2025-07-06 01:16:02.3N,100.66%,234.2MiB,1GiB,
2025-07-06 01:16:04.3N,100.06%,238.4MiB,1GiB,
2025-07-06 01:16:06.3N,100.45%,238.2MiB,1GiB,
2025-07-06 01:16:08.3N,99.09%,287.8MiB,1GiB,
2025-07-06 01:16:10.3N,100.42%,236.2MiB,1GiB,
2025-07-06 01:16:12.3N,100.29%,238.3MiB,1GiB,
2025-07-06 01:16:14.3N,99.77%,240.3MiB,1GiB,
2025-07-06 01:16:16.3N,100.08%,238.2MiB,1GiB,
2025-07-06 01:16:18.3N,99.97%,242MiB,1GiB,
2025-07-06 01:16:20.3N,99.96%,236MiB,1GiB,
2025-07-06 01:16:22.3N,99.31%,236.4MiB,1GiB,
2025-07-06 01:16:24.3N,99.17%,240.5MiB,1GiB,
2025-07-06 01:16:26.3N,100.36%,240.4MiB,1GiB,
2025-07-06 01:16:28.3N,100.39%,240.1MiB,1GiB,
2025-07-06 01:16:30.3N,99.74%,242.4MiB,1GiB,
2025-07-06 01:16:32.3N,100.00%,236.5MiB,1GiB,
2025-07-06 01:16:34.3N,99.89%,240.2MiB,1GiB,
2025-07-06 01:16:36.3N,100.04%,240.2MiB,1GiB,
2025-07-06 01:16:38.3N,99.86%,244.2MiB,1GiB,
2025-07-06 01:16:40.3N,99.97%,246.3MiB,1GiB,
2025-07-06 01:16:42.3N,100.31%,246.2MiB,1GiB,
2025-07-06 01:16:44.3N,99.93%,238MiB,1GiB,
2025-07-06 01:16:46.3N,100.38%,239.8MiB,1GiB,
2025-07-06 01:16:48.3N,99.98%,242.2MiB,1GiB,
2025-07-06 01:16:50.3N,99.89%,243.7MiB,1GiB,
2025-07-06 01:16:52.3N,99.60%,246MiB,1GiB,
2025-07-06 01:16:54.3N,100.04%,246.3MiB,1GiB,
2025-07-06 01:16:56.3N,100.04%,239.8MiB,1GiB,
2025-07-06 01:16:58.3N,100.45%,241.9MiB,1GiB,
2025-07-06 01:17:00.3N,98.16%,241.9MiB,1GiB,
2025-07-06 01:17:02.3N,99.98%,243.8MiB,1GiB,
2025-07-06 01:17:04.3N,100.26%,244MiB,1GiB,
2025-07-06 01:17:06.3N,100.27%,244.3MiB,1GiB,
2025-07-06 01:17:08.3N,99.99%,237.8MiB,1GiB,
2025-07-06 01:17:10.3N,100.10%,241.6MiB,1GiB,
2025-07-06 01:17:12.3N,100.07%,241.8MiB,1GiB,
2025-07-06 01:17:14.3N,99.79%,243.8MiB,1GiB,
2025-07-06 01:17:16.3N,99.90%,247.5MiB,1GiB,
2025-07-06 01:17:18.3N,100.10%,246.2MiB,1GiB,
2025-07-06 01:17:20.3N,99.90%,243.5MiB,1GiB,
2025-07-06 01:17:22.3N,100.15%,248MiB,1GiB,
2025-07-06 01:17:24.3N,99.67%,249.9MiB,1GiB,
2025-07-06 01:17:26.3N,100.57%,251.7MiB,1GiB,
2025-07-06 01:17:28.3N,100.20%,251.7MiB,1GiB,
2025-07-06 01:17:30.3N,100.14%,253.7MiB,1GiB,
2025-07-06 01:17:32.3N,99.85%,246MiB,1GiB,
2025-07-06 01:17:34.3N,100.14%,249.9MiB,1GiB,
2025-07-06 01:17:36.3N,100.50%,249.9MiB,1GiB,
2025-07-06 01:17:38.3N,99.86%,253.9MiB,1GiB,
2025-07-06 01:17:40.3N,100.00%,251.8MiB,1GiB,
2025-07-06 01:17:42.3N,100.00%,247.6MiB,1GiB,
2025-07-06 01:17:44.3N,99.89%,247.5MiB,1GiB,
2025-07-06 01:17:46.3N,100.14%,249.6MiB,1GiB,
2025-07-06 01:17:48.3N,100.21%,251.6MiB,1GiB,
2025-07-06 01:17:50.3N,99.83%,255.9MiB,1GiB,
2025-07-06 01:17:52.3N,99.40%,248.1MiB,1GiB,
2025-07-06 01:17:54.3N,100.09%,250MiB,1GiB,
2025-07-06 01:17:56.3N,99.78%,253.5MiB,1GiB,
2025-07-06 01:17:58.3N,100.38%,255.8MiB,1GiB,
2025-07-06 01:18:00.3N,99.88%,255.8MiB,1GiB,
2025-07-06 01:18:02.3N,99.94%,253.9MiB,1GiB,
2025-07-06 01:18:04.3N,100.29%,253.7MiB,1GiB,
2025-07-06 01:18:06.3N,100.03%,255.6MiB,1GiB,
2025-07-06 01:18:08.3N,99.30%,260MiB,1GiB,
2025-07-06 01:18:10.3N,100.19%,261.8MiB,1GiB,
2025-07-06 01:18:12.3N,99.91%,252MiB,1GiB,
2025-07-06 01:18:14.3N,99.61%,254MiB,1GiB,
2025-07-06 01:18:16.3N,100.31%,255.7MiB,1GiB,
2025-07-06 01:18:18.3N,100.23%,259.8MiB,1GiB,
2025-07-06 01:18:20.3N,99.38%,259.9MiB,1GiB,
2025-07-06 01:18:22.3N,99.61%,253.8MiB,1GiB,
2025-07-06 01:18:24.3N,99.59%,257.8MiB,1GiB,
2025-07-06 01:18:26.3N,99.99%,261.8MiB,1GiB,
2025-07-06 01:18:28.3N,100.12%,261.6MiB,1GiB,
2025-07-06 01:18:30.3N,100.09%,265.8MiB,1GiB,
2025-07-06 01:18:32.3N,100.01%,266.1MiB,1GiB,
2025-07-06 01:18:34.3N,100.02%,269.8MiB,1GiB,
2025-07-06 01:18:36.3N,100.13%,351.5MiB,1GiB,
2025-07-06 01:18:38.3N,100.33%,266MiB,1GiB,
2025-07-06 01:18:40.3N,99.87%,268.1MiB,1GiB,
2025-07-06 01:18:42.3N,99.94%,268MiB,1GiB,
2025-07-06 01:18:44.3N,99.99%,271.9MiB,1GiB,
2025-07-06 01:18:46.3N,100.07%,271.6MiB,1GiB,
2025-07-06 01:18:48.3N,100.33%,275.6MiB,1GiB,
2025-07-06 01:18:50.3N,99.92%,265.9MiB,1GiB,
2025-07-06 01:18:52.3N,100.03%,267.8MiB,1GiB,
2025-07-06 01:18:54.3N,99.94%,271.8MiB,1GiB,
2025-07-06 01:18:56.3N,100.73%,269.6MiB,1GiB,
2025-07-06 01:18:58.3N,100.02%,274MiB,1GiB,
2025-07-06 01:19:00.3N,100.04%,276MiB,1GiB,
2025-07-06 01:19:02.3N,99.67%,277.8MiB,1GiB,
2025-07-06 01:19:04.3N,100.11%,263.8MiB,1GiB,
2025-07-06 01:19:06.3N,100.48%,269.8MiB,1GiB,
2025-07-06 01:19:08.3N,99.82%,269.9MiB,1GiB,
2025-07-06 01:19:10.3N,100.28%,273.8MiB,1GiB,
2025-07-06 01:19:12.3N,100.36%,270.1MiB,1GiB,
2025-07-06 01:19:14.3N,99.51%,272MiB,1GiB,
2025-07-06 01:19:16.3N,100.10%,265.7MiB,1GiB,
2025-07-06 01:19:18.3N,100.02%,265.7MiB,1GiB,
2025-07-06 01:19:20.3N,100.10%,267.9MiB,1GiB,
2025-07-06 01:19:22.3N,99.88%,272MiB,1GiB,
2025-07-06 01:19:24.3N,99.95%,273.9MiB,1GiB,
2025-07-06 01:19:26.3N,99.79%,275.6MiB,1GiB,
2025-07-06 01:19:28.3N,100.31%,267.7MiB,1GiB,
2025-07-06 01:19:30.3N,100.04%,265.7MiB,1GiB,
2025-07-06 01:19:32.3N,99.72%,267.9MiB,1GiB,
2025-07-06 01:19:34.3N,100.20%,269.9MiB,1GiB,
2025-07-06 01:19:36.3N,100.46%,273.6MiB,1GiB,
2025-07-06 01:19:38.3N,100.52%,278.1MiB,1GiB,
2025-07-06 01:19:40.3N,100.21%,276.3MiB,1GiB,
2025-07-06 01:19:42.3N,99.65%,271.9MiB,1GiB,
2025-07-06 01:19:44.3N,100.14%,274.4MiB,1GiB,
2025-07-06 01:19:46.3N,100.00%,274.3MiB,1GiB,
2025-07-06 01:19:48.3N,99.71%,278.3MiB,1GiB,
2025-07-06 01:19:50.3N,100.00%,278.1MiB,1GiB,
2025-07-06 01:19:52.3N,100.01%,280.3MiB,1GiB,
2025-07-06 01:19:54.3N,100.28%,272.3MiB,1GiB,
2025-07-06 01:19:56.3N,100.38%,276.3MiB,1GiB,
2025-07-06 01:19:58.3N,99.77%,276.4MiB,1GiB,
2025-07-06 01:20:00.3N,99.85%,278.4MiB,1GiB,
2025-07-06 01:20:02.3N,100.23%,280.3MiB,1GiB,
2025-07-06 01:20:04.3N,99.92%,282.5MiB,1GiB,
2025-07-06 01:20:06.3N,100.22%,274MiB,1GiB,
2025-07-06 01:20:08.3N,100.21%,278.4MiB,1GiB,
2025-07-06 01:20:10.3N,100.26%,278.4MiB,1GiB,
2025-07-06 01:20:12.3N,100.27%,282.4MiB,1GiB,
2025-07-06 01:20:14.3N,99.98%,284.5MiB,1GiB,
2025-07-06 01:20:16.3N,99.68%,272MiB,1GiB,
2025-07-06 01:20:18.3N,100.60%,274.4MiB,1GiB,
2025-07-06 01:20:20.3N,100.07%,278.5MiB,1GiB,
2025-07-06 01:20:22.3N,100.48%,280MiB,1GiB,
2025-07-06 01:20:24.3N,99.87%,284.3MiB,1GiB,
2025-07-06 01:20:26.3N,100.59%,278.8MiB,1GiB,
2025-07-06 01:20:28.3N,100.29%,275.9MiB,1GiB,
2025-07-06 01:20:30.3N,100.07%,278.2MiB,1GiB,
2025-07-06 01:20:32.3N,99.66%,280MiB,1GiB,
2025-07-06 01:20:34.3N,100.52%,284.3MiB,1GiB,
2025-07-06 01:20:36.3N,100.01%,284.5MiB,1GiB,
2025-07-06 01:20:38.3N,99.54%,282.1MiB,1GiB,
2025-07-06 01:20:40.3N,100.30%,281.9MiB,1GiB,
2025-07-06 01:20:42.3N,100.15%,288.3MiB,1GiB,
2025-07-06 01:20:44.3N,100.01%,290.3MiB,1GiB,
2025-07-06 01:20:46.3N,100.62%,290MiB,1GiB,
2025-07-06 01:20:48.3N,100.47%,282MiB,1GiB,
2025-07-06 01:20:50.3N,100.05%,283.9MiB,1GiB,
2025-07-06 01:20:52.3N,99.73%,288.2MiB,1GiB,
2025-07-06 01:20:54.3N,100.07%,282.5MiB,1GiB,
2025-07-06 01:20:56.3N,100.47%,357.6MiB,1GiB,
2025-07-06 01:20:58.3N,100.40%,274.5MiB,1GiB,
2025-07-06 01:21:00.3N,100.08%,278.1MiB,1GiB,
2025-07-06 01:21:02.3N,100.29%,280.5MiB,1GiB,
2025-07-06 01:21:04.3N,100.35%,286.6MiB,1GiB,
2025-07-06 01:21:06.3N,100.30%,286.2MiB,1GiB,
2025-07-06 01:21:08.3N,100.42%,292.5MiB,1GiB,
2025-07-06 01:21:10.3N,100.44%,292.6MiB,1GiB,
2025-07-06 01:21:12.3N,100.02%,280.1MiB,1GiB,
2025-07-06 01:21:14.3N,100.29%,286.3MiB,1GiB,
2025-07-06 01:21:16.3N,100.28%,288.2MiB,1GiB,
2025-07-06 01:21:18.3N,100.71%,292.5MiB,1GiB,
2025-07-06 01:21:20.3N,100.35%,296.8MiB,1GiB,
2025-07-06 01:21:22.3N,100.27%,298.7MiB,1GiB,
2025-07-06 01:21:24.3N,99.62%,300.3MiB,1GiB,
2025-07-06 01:21:26.3N,100.26%,284.3MiB,1GiB,
2025-07-06 01:21:28.3N,100.45%,286.7MiB,1GiB,
2025-07-06 01:21:30.3N,99.40%,292.5MiB,1GiB,
2025-07-06 01:21:32.3N,99.87%,294.5MiB,1GiB,
2025-07-06 01:21:34.3N,100.70%,298.4MiB,1GiB,
2025-07-06 01:21:36.3N,99.19%,302.6MiB,1GiB,
2025-07-06 01:21:38.3N,97.80%,304.2MiB,1GiB,
2025-07-06 01:21:40.3N,100.99%,290.8MiB,1GiB,
2025-07-06 01:21:42.3N,99.86%,290.7MiB,1GiB,
2025-07-06 01:21:44.3N,97.86%,294.8MiB,1GiB,
2025-07-06 01:21:46.3N,99.33%,296.2MiB,1GiB,
2025-07-06 01:21:48.3N,100.40%,298.3MiB,1GiB,
2025-07-06 01:21:50.3N,99.37%,302.4MiB,1GiB,
2025-07-06 01:21:52.3N,100.24%,304.6MiB,1GiB,
2025-07-06 01:21:54.3N,100.15%,308.6MiB,1GiB,
2025-07-06 01:21:56.3N,100.43%,310MiB,1GiB,
2025-07-06 01:21:58.3N,100.07%,294.9MiB,1GiB,
2025-07-06 01:22:00.3N,100.20%,298.9MiB,1GiB,
2025-07-06 01:22:02.3N,100.53%,302.6MiB,1GiB,
2025-07-06 01:22:04.3N,99.99%,302.6MiB,1GiB,
2025-07-06 01:22:06.3N,100.40%,306.7MiB,1GiB,
2025-07-06 01:22:08.3N,100.68%,308.7MiB,1GiB,
2025-07-06 01:22:10.3N,101.06%,313.2MiB,1GiB,
