Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 00:53:24.3N,100.27%,178.4MiB,1GiB,
2025-07-06 00:53:26.3N,99.86%,181MiB,1GiB,
2025-07-06 00:53:28.3N,100.01%,177.2MiB,1GiB,
2025-07-06 00:53:30.3N,99.55%,179.1MiB,1GiB,
2025-07-06 00:53:32.3N,100.10%,179.5MiB,1GiB,
2025-07-06 00:53:34.3N,99.80%,181.5MiB,1GiB,
2025-07-06 00:53:36.3N,99.92%,178MiB,1GiB,
2025-07-06 00:53:38.3N,100.22%,177.1MiB,1GiB,
2025-07-06 00:53:40.3N,99.93%,181.2MiB,1GiB,
2025-07-06 00:53:42.3N,100.01%,183MiB,1GiB,
2025-07-06 00:53:44.3N,100.06%,181MiB,1GiB,
2025-07-06 00:53:46.3N,100.05%,182.7MiB,1GiB,
2025-07-06 00:53:48.3N,100.35%,182.8MiB,1GiB,
2025-07-06 00:53:50.3N,100.17%,182.9MiB,1GiB,
2025-07-06 00:53:52.3N,100.03%,184.8MiB,1GiB,
2025-07-06 00:53:54.3N,100.05%,182.8MiB,1GiB,
2025-07-06 00:53:56.3N,99.24%,182.7MiB,1GiB,
2025-07-06 00:53:58.3N,99.80%,184.7MiB,1GiB,
2025-07-06 00:54:00.3N,99.44%,187.1MiB,1GiB,
2025-07-06 00:54:02.3N,100.15%,185.2MiB,1GiB,
2025-07-06 00:54:04.3N,99.96%,181.5MiB,1GiB,
2025-07-06 00:54:06.3N,100.01%,188.1MiB,1GiB,
2025-07-06 00:54:08.3N,99.39%,184.1MiB,1GiB,
2025-07-06 00:54:10.3N,99.99%,186.5MiB,1GiB,
2025-07-06 00:54:12.3N,99.75%,184MiB,1GiB,
2025-07-06 00:54:14.3N,100.08%,182.5MiB,1GiB,
2025-07-06 00:54:16.3N,99.90%,190MiB,1GiB,
2025-07-06 00:54:18.3N,99.63%,186MiB,1GiB,
2025-07-06 00:54:20.3N,99.99%,187.9MiB,1GiB,
2025-07-06 00:54:22.3N,99.82%,188.2MiB,1GiB,
2025-07-06 00:54:24.3N,99.93%,186.2MiB,1GiB,
2025-07-06 00:54:26.3N,99.88%,185.9MiB,1GiB,
2025-07-06 00:54:28.3N,99.70%,188.1MiB,1GiB,
2025-07-06 00:54:30.3N,99.99%,191.9MiB,1GiB,
2025-07-06 00:54:32.3N,99.99%,194.1MiB,1GiB,
2025-07-06 00:54:34.3N,99.95%,197.9MiB,1GiB,
2025-07-06 00:54:36.3N,100.07%,188MiB,1GiB,
2025-07-06 00:54:38.3N,99.67%,190.1MiB,1GiB,
2025-07-06 00:54:40.3N,99.28%,191.9MiB,1GiB,
2025-07-06 00:54:42.3N,99.95%,189.9MiB,1GiB,
2025-07-06 00:54:44.3N,99.63%,190.1MiB,1GiB,
2025-07-06 00:54:46.3N,99.61%,189.9MiB,1GiB,
2025-07-06 00:54:48.3N,100.26%,191.9MiB,1GiB,
2025-07-06 00:54:50.3N,99.81%,191.9MiB,1GiB,
2025-07-06 00:54:52.3N,99.88%,192.1MiB,1GiB,
2025-07-06 00:54:54.3N,99.92%,193.9MiB,1GiB,
2025-07-06 00:54:56.3N,99.90%,192.2MiB,1GiB,
2025-07-06 00:54:58.3N,99.89%,192.3MiB,1GiB,
2025-07-06 00:55:00.3N,99.85%,190.1MiB,1GiB,
2025-07-06 00:55:02.3N,100.18%,190MiB,1GiB,
2025-07-06 00:55:04.3N,99.92%,192.7MiB,1GiB,
2025-07-06 00:55:06.3N,100.05%,192MiB,1GiB,
2025-07-06 00:55:08.3N,100.86%,194.4MiB,1GiB,
2025-07-06 00:55:10.3N,99.98%,195.9MiB,1GiB,
2025-07-06 00:55:12.3N,99.32%,198.4MiB,1GiB,
2025-07-06 00:55:14.3N,100.16%,195.9MiB,1GiB,
2025-07-06 00:55:16.3N,99.97%,195.9MiB,1GiB,
2025-07-06 00:55:18.3N,102.22%,197.4MiB,1GiB,
2025-07-06 00:55:20.3N,99.86%,199.4MiB,1GiB,
2025-07-06 00:55:22.3N,99.98%,197.5MiB,1GiB,
2025-07-06 00:55:24.3N,99.91%,197.6MiB,1GiB,
2025-07-06 00:55:26.3N,100.68%,199.4MiB,1GiB,
2025-07-06 00:55:29.3N,100.20%,199.4MiB,1GiB,
2025-07-06 00:55:31.3N,99.68%,201.4MiB,1GiB,
2025-07-06 00:55:33.3N,99.80%,207.4MiB,1GiB,
2025-07-06 00:55:35.3N,99.51%,201.4MiB,1GiB,
2025-07-06 00:55:37.3N,99.37%,199.4MiB,1GiB,
2025-07-06 00:55:39.3N,99.77%,199.5MiB,1GiB,
2025-07-06 00:55:41.3N,100.39%,196.2MiB,1GiB,
2025-07-06 00:55:43.3N,99.52%,200.3MiB,1GiB,
2025-07-06 00:55:45.3N,99.73%,200MiB,1GiB,
2025-07-06 00:55:47.3N,99.36%,198.1MiB,1GiB,
2025-07-06 00:55:49.3N,99.81%,200MiB,1GiB,
2025-07-06 00:55:51.3N,99.41%,199MiB,1GiB,
2025-07-06 00:55:53.3N,99.86%,200.3MiB,1GiB,
2025-07-06 00:55:55.3N,99.27%,198.2MiB,1GiB,
2025-07-06 00:55:57.3N,100.19%,202.5MiB,1GiB,
2025-07-06 00:55:59.3N,99.33%,202.5MiB,1GiB,
2025-07-06 00:56:01.3N,100.69%,200.4MiB,1GiB,
2025-07-06 00:56:03.3N,99.03%,200.6MiB,1GiB,
2025-07-06 00:56:05.3N,99.42%,200.4MiB,1GiB,
2025-07-06 00:56:07.3N,100.25%,200.6MiB,1GiB,
2025-07-06 00:56:09.3N,100.04%,202.6MiB,1GiB,
2025-07-06 00:56:11.3N,100.56%,207MiB,1GiB,
2025-07-06 00:56:13.3N,99.72%,201MiB,1GiB,
2025-07-06 00:56:15.3N,100.06%,201MiB,1GiB,
2025-07-06 00:56:17.3N,99.04%,200.9MiB,1GiB,
2025-07-06 00:56:19.3N,100.45%,202.5MiB,1GiB,
2025-07-06 00:56:21.3N,99.70%,200.7MiB,1GiB,
2025-07-06 00:56:23.3N,99.91%,198.7MiB,1GiB,
2025-07-06 00:56:25.3N,99.72%,213.8MiB,1GiB,
2025-07-06 00:56:27.3N,99.97%,204.4MiB,1GiB,
2025-07-06 00:56:29.3N,99.98%,204.8MiB,1GiB,
2025-07-06 00:56:31.3N,99.95%,204.8MiB,1GiB,
2025-07-06 00:56:33.3N,99.68%,202.5MiB,1GiB,
2025-07-06 00:56:35.3N,100.04%,202.4MiB,1GiB,
2025-07-06 00:56:37.3N,99.72%,204.4MiB,1GiB,
2025-07-06 00:56:39.3N,100.13%,202.3MiB,1GiB,
2025-07-06 00:56:41.3N,99.24%,206.4MiB,1GiB,
2025-07-06 00:56:43.3N,99.74%,206.5MiB,1GiB,
2025-07-06 00:56:45.3N,100.04%,204.6MiB,1GiB,
2025-07-06 00:56:47.3N,99.78%,207MiB,1GiB,
2025-07-06 00:56:49.3N,99.95%,205.2MiB,1GiB,
2025-07-06 00:56:51.3N,99.63%,205MiB,1GiB,
2025-07-06 00:56:53.3N,100.26%,207.6MiB,1GiB,
2025-07-06 00:56:55.3N,99.93%,207.6MiB,1GiB,
2025-07-06 00:56:57.3N,99.94%,205.4MiB,1GiB,
2025-07-06 00:56:59.3N,100.00%,207.4MiB,1GiB,
2025-07-06 00:57:01.3N,100.58%,209.6MiB,1GiB,
2025-07-06 00:57:03.3N,99.71%,207.4MiB,1GiB,
2025-07-06 00:57:05.3N,99.90%,209.3MiB,1GiB,
2025-07-06 00:57:07.3N,99.55%,209.4MiB,1GiB,
2025-07-06 00:57:09.3N,100.11%,209.6MiB,1GiB,
2025-07-06 00:57:11.3N,99.77%,209.4MiB,1GiB,
2025-07-06 00:57:13.3N,99.54%,211.6MiB,1GiB,
2025-07-06 00:57:15.3N,100.09%,211.6MiB,1GiB,
2025-07-06 00:57:17.3N,100.10%,209.4MiB,1GiB,
2025-07-06 00:57:19.3N,99.86%,215.3MiB,1GiB,
2025-07-06 00:57:21.3N,100.03%,209.5MiB,1GiB,
2025-07-06 00:57:23.3N,99.62%,211.4MiB,1GiB,
2025-07-06 00:57:25.3N,100.49%,209.3MiB,1GiB,
2025-07-06 00:57:27.3N,99.63%,211.5MiB,1GiB,
2025-07-06 00:57:29.3N,100.15%,213.6MiB,1GiB,
2025-07-06 00:57:31.3N,99.80%,211.5MiB,1GiB,
2025-07-06 00:57:33.3N,99.90%,213.3MiB,1GiB,
2025-07-06 00:57:35.3N,99.53%,213.4MiB,1GiB,
2025-07-06 00:57:37.3N,100.20%,213.3MiB,1GiB,
2025-07-06 00:57:39.3N,99.86%,209.3MiB,1GiB,
2025-07-06 00:57:41.3N,100.10%,211.6MiB,1GiB,
2025-07-06 00:57:43.3N,100.11%,213.8MiB,1GiB,
2025-07-06 00:57:45.3N,99.87%,211.7MiB,1GiB,
2025-07-06 00:57:47.3N,99.68%,213.4MiB,1GiB,
2025-07-06 00:57:49.3N,99.76%,238.2MiB,1GiB,
2025-07-06 00:57:51.3N,99.64%,211.4MiB,1GiB,
2025-07-06 00:57:53.3N,99.25%,213.6MiB,1GiB,
2025-07-06 00:57:55.3N,99.73%,215.8MiB,1GiB,
2025-07-06 00:57:57.3N,99.53%,215.4MiB,1GiB,
2025-07-06 00:57:59.3N,99.66%,215.5MiB,1GiB,
2025-07-06 00:58:01.3N,100.35%,217.5MiB,1GiB,
2025-07-06 00:58:03.3N,100.00%,215.7MiB,1GiB,
2025-07-06 00:58:05.3N,99.94%,220.1MiB,1GiB,
2025-07-06 00:58:07.3N,100.01%,217.6MiB,1GiB,
2025-07-06 00:58:09.3N,99.95%,211.6MiB,1GiB,
2025-07-06 00:58:11.3N,100.43%,213.6MiB,1GiB,
2025-07-06 00:58:13.3N,99.99%,213.9MiB,1GiB,
2025-07-06 00:58:15.3N,100.33%,217.6MiB,1GiB,
2025-07-06 00:58:17.3N,100.06%,218.5MiB,1GiB,
2025-07-06 00:58:19.3N,99.88%,215.5MiB,1GiB,
2025-07-06 00:58:21.3N,99.61%,215.4MiB,1GiB,
2025-07-06 00:58:23.3N,99.83%,217.7MiB,1GiB,
2025-07-06 00:58:25.3N,99.81%,219.8MiB,1GiB,
2025-07-06 00:58:27.3N,100.22%,214MiB,1GiB,
2025-07-06 00:58:29.3N,100.12%,217.9MiB,1GiB,
2025-07-06 00:58:31.3N,100.10%,219.8MiB,1GiB,
2025-07-06 00:58:33.3N,99.67%,222MiB,1GiB,
2025-07-06 00:58:35.3N,100.05%,218.1MiB,1GiB,
2025-07-06 00:58:37.3N,100.10%,215.7MiB,1GiB,
2025-07-06 00:58:39.3N,100.23%,215.8MiB,1GiB,
2025-07-06 00:58:41.3N,100.16%,219.7MiB,1GiB,
2025-07-06 00:58:43.3N,99.82%,217.8MiB,1GiB,
2025-07-06 00:58:45.3N,100.24%,220.6MiB,1GiB,
2025-07-06 00:58:47.3N,98.32%,215.6MiB,1GiB,
2025-07-06 00:58:49.3N,99.67%,217.9MiB,1GiB,
2025-07-06 00:58:51.3N,99.90%,221.8MiB,1GiB,
2025-07-06 00:58:53.3N,101.05%,221.8MiB,1GiB,
2025-07-06 00:58:55.3N,99.39%,220.9MiB,1GiB,
2025-07-06 00:58:57.3N,100.01%,225.1MiB,1GiB,
2025-07-06 00:58:59.3N,99.89%,227.2MiB,1GiB,
2025-07-06 00:59:01.3N,99.98%,226.8MiB,1GiB,
2025-07-06 00:59:03.3N,100.50%,233.5MiB,1GiB,
2025-07-06 00:59:05.3N,100.00%,225.5MiB,1GiB,
2025-07-06 00:59:07.3N,99.72%,225.7MiB,1GiB,
2025-07-06 00:59:09.3N,100.16%,227.6MiB,1GiB,
2025-07-06 00:59:11.3N,99.78%,229.6MiB,1GiB,
2025-07-06 00:59:13.3N,99.94%,230.6MiB,1GiB,
2025-07-06 00:59:15.3N,100.31%,229.2MiB,1GiB,
2025-07-06 00:59:17.3N,100.26%,231.5MiB,1GiB,
2025-07-06 00:59:19.3N,99.87%,233.6MiB,1GiB,
2025-07-06 00:59:21.3N,99.89%,232MiB,1GiB,
2025-07-06 00:59:23.3N,100.31%,231.3MiB,1GiB,
2025-07-06 00:59:25.3N,100.38%,235.2MiB,1GiB,
2025-07-06 00:59:27.3N,99.51%,235.7MiB,1GiB,
2025-07-06 00:59:29.3N,100.36%,237.5MiB,1GiB,
2025-07-06 00:59:31.3N,99.88%,231.9MiB,1GiB,
2025-07-06 00:59:33.3N,100.09%,231.6MiB,1GiB,
2025-07-06 00:59:35.3N,100.56%,231.2MiB,1GiB,
2025-07-06 00:59:37.3N,99.61%,235.6MiB,1GiB,
2025-07-06 00:59:39.3N,99.99%,267.7MiB,1GiB,
2025-07-06 00:59:41.3N,99.80%,229.4MiB,1GiB,
2025-07-06 00:59:43.3N,99.98%,231.6MiB,1GiB,
2025-07-06 00:59:45.3N,100.19%,235.2MiB,1GiB,
2025-07-06 00:59:47.3N,99.78%,235.3MiB,1GiB,
2025-07-06 00:59:49.3N,100.19%,239.6MiB,1GiB,
2025-07-06 00:59:51.3N,100.16%,238.1MiB,1GiB,
2025-07-06 00:59:53.3N,100.40%,235.6MiB,1GiB,
2025-07-06 00:59:55.3N,100.06%,237.5MiB,1GiB,
2025-07-06 00:59:57.3N,100.37%,239.6MiB,1GiB,
2025-07-06 00:59:59.3N,100.16%,239.1MiB,1GiB,
2025-07-06 01:00:01.3N,100.19%,243MiB,1GiB,
2025-07-06 01:00:03.3N,99.89%,241.1MiB,1GiB,
2025-07-06 01:00:05.3N,100.35%,237.2MiB,1GiB,
2025-07-06 01:00:07.3N,100.04%,237.3MiB,1GiB,
2025-07-06 01:00:09.3N,100.40%,241.1MiB,1GiB,
2025-07-06 01:00:11.3N,100.22%,241.1MiB,1GiB,
2025-07-06 01:00:13.3N,100.22%,243.4MiB,1GiB,
2025-07-06 01:00:15.3N,100.31%,244.4MiB,1GiB,
2025-07-06 01:00:17.3N,100.34%,239.4MiB,1GiB,
2025-07-06 01:00:19.3N,100.05%,239.3MiB,1GiB,
2025-07-06 01:00:21.3N,100.00%,243.2MiB,1GiB,
2025-07-06 01:00:23.3N,100.13%,245.5MiB,1GiB,
2025-07-06 01:00:25.3N,100.06%,243.2MiB,1GiB,
2025-07-06 01:00:27.3N,99.87%,237MiB,1GiB,
2025-07-06 01:00:29.3N,100.20%,237MiB,1GiB,
2025-07-06 01:00:31.3N,99.87%,241.3MiB,1GiB,
2025-07-06 01:00:33.3N,99.71%,243.3MiB,1GiB,
2025-07-06 01:00:35.3N,99.66%,245MiB,1GiB,
2025-07-06 01:00:37.3N,99.78%,245.6MiB,1GiB,
2025-07-06 01:00:39.3N,99.69%,239.2MiB,1GiB,
2025-07-06 01:00:41.3N,99.49%,239.3MiB,1GiB,
2025-07-06 01:00:43.3N,99.61%,241.3MiB,1GiB,
2025-07-06 01:00:45.3N,100.52%,243MiB,1GiB,
2025-07-06 01:00:47.3N,99.94%,245.3MiB,1GiB,
2025-07-06 01:00:49.3N,100.41%,239.2MiB,1GiB,
2025-07-06 01:00:51.3N,100.13%,241.2MiB,1GiB,
2025-07-06 01:00:53.3N,100.54%,243.5MiB,1GiB,
2025-07-06 01:00:55.3N,99.77%,247.2MiB,1GiB,
2025-07-06 01:00:57.3N,99.78%,247.4MiB,1GiB,
2025-07-06 01:00:59.3N,100.20%,252.4MiB,1GiB,
2025-07-06 01:01:01.3N,100.47%,249.3MiB,1GiB,
2025-07-06 01:01:03.3N,99.92%,251.3MiB,1GiB,
2025-07-06 01:01:05.3N,100.28%,253.2MiB,1GiB,
2025-07-06 01:01:07.3N,100.13%,255.3MiB,1GiB,
2025-07-06 01:01:09.3N,99.79%,255.1MiB,1GiB,
2025-07-06 01:01:11.3N,100.20%,247.4MiB,1GiB,
2025-07-06 01:01:13.3N,99.75%,251.4MiB,1GiB,
2025-07-06 01:01:15.3N,99.99%,253MiB,1GiB,
2025-07-06 01:01:17.3N,100.59%,253.3MiB,1GiB,
2025-07-06 01:01:19.3N,99.60%,253.8MiB,1GiB,
2025-07-06 01:01:21.3N,99.33%,247.2MiB,1GiB,
2025-07-06 01:01:23.3N,99.46%,251.3MiB,1GiB,
2025-07-06 01:01:25.3N,100.02%,253.4MiB,1GiB,
2025-07-06 01:01:27.3N,99.89%,257.5MiB,1GiB,
2025-07-06 01:01:29.3N,100.07%,255.8MiB,1GiB,
2025-07-06 01:01:31.3N,99.77%,251.7MiB,1GiB,
2025-07-06 01:01:33.3N,100.21%,253.6MiB,1GiB,
2025-07-06 01:01:35.3N,100.23%,255.2MiB,1GiB,
2025-07-06 01:01:37.3N,100.12%,257.4MiB,1GiB,
2025-07-06 01:01:39.3N,99.93%,257.3MiB,1GiB,
2025-07-06 01:01:41.3N,100.09%,255.5MiB,1GiB,
2025-07-06 01:01:43.3N,100.16%,255.4MiB,1GiB,
2025-07-06 01:01:45.3N,100.25%,257MiB,1GiB,
2025-07-06 01:01:47.3N,100.45%,261.1MiB,1GiB,
2025-07-06 01:01:49.3N,100.07%,263.5MiB,1GiB,
2025-07-06 01:01:51.3N,99.90%,255.3MiB,1GiB,
2025-07-06 01:01:53.3N,100.26%,255.7MiB,1GiB,
2025-07-06 01:01:55.3N,99.80%,255.2MiB,1GiB,
2025-07-06 01:01:57.3N,99.68%,259.6MiB,1GiB,
2025-07-06 01:01:59.3N,99.59%,259.8MiB,1GiB,
2025-07-06 01:02:01.3N,100.26%,255.5MiB,1GiB,
2025-07-06 01:02:03.3N,100.01%,257.3MiB,1GiB,
2025-07-06 01:02:05.3N,100.48%,259.2MiB,1GiB,
2025-07-06 01:02:07.3N,99.80%,261.5MiB,1GiB,
2025-07-06 01:02:09.3N,100.51%,263.3MiB,1GiB,
2025-07-06 01:02:11.3N,100.53%,265.1MiB,1GiB,
2025-07-06 01:02:13.3N,99.31%,267.3MiB,1GiB,
2025-07-06 01:02:15.3N,100.16%,269.3MiB,1GiB,
2025-07-06 01:02:17.3N,100.35%,263.2MiB,1GiB,
2025-07-06 01:02:19.3N,100.04%,267.5MiB,1GiB,
2025-07-06 01:02:21.3N,99.90%,269.5MiB,1GiB,
2025-07-06 01:02:23.3N,100.34%,269.6MiB,1GiB,
2025-07-06 01:02:25.3N,100.14%,271.2MiB,1GiB,
2025-07-06 01:02:27.3N,100.14%,273.4MiB,1GiB,
2025-07-06 01:02:29.3N,99.88%,265.4MiB,1GiB,
2025-07-06 01:02:31.3N,99.92%,269.4MiB,1GiB,
2025-07-06 01:02:33.3N,100.36%,269.7MiB,1GiB,
2025-07-06 01:02:35.3N,100.29%,273.1MiB,1GiB,
2025-07-06 01:02:38.3N,99.86%,277.4MiB,1GiB,
2025-07-06 01:02:40.3N,99.98%,277.5MiB,1GiB,
2025-07-06 01:02:41.3N,100.20%,271.3MiB,1GiB,
2025-07-06 01:02:44.3N,99.97%,267.4MiB,1GiB,
2025-07-06 01:02:46.3N,100.46%,267.2MiB,1GiB,
2025-07-06 01:02:48.3N,99.94%,269.5MiB,1GiB,
2025-07-06 01:02:50.3N,100.03%,271.4MiB,1GiB,
2025-07-06 01:02:52.3N,100.26%,277.3MiB,1GiB,
2025-07-06 01:02:54.3N,100.37%,278MiB,1GiB,
2025-07-06 01:02:56.3N,100.40%,269.1MiB,1GiB,
2025-07-06 01:02:58.3N,100.10%,273.4MiB,1GiB,
2025-07-06 01:03:00.3N,99.75%,275.3MiB,1GiB,
2025-07-06 01:03:02.3N,99.08%,275.2MiB,1GiB,
2025-07-06 01:03:04.3N,100.21%,281.4MiB,1GiB,
2025-07-06 01:03:06.3N,100.29%,281.7MiB,1GiB,
2025-07-06 01:03:08.3N,100.16%,273.2MiB,1GiB,
2025-07-06 01:03:10.3N,99.61%,277.3MiB,1GiB,
2025-07-06 01:03:12.3N,100.20%,279.3MiB,1GiB,
2025-07-06 01:03:14.3N,100.07%,281.3MiB,1GiB,
2025-07-06 01:03:16.3N,99.65%,283.2MiB,1GiB,
2025-07-06 01:03:18.3N,99.87%,281.7MiB,1GiB,
2025-07-06 01:03:20.3N,100.46%,275.1MiB,1GiB,
2025-07-06 01:03:22.3N,100.00%,277.4MiB,1GiB,
2025-07-06 01:03:24.3N,99.91%,277.6MiB,1GiB,
2025-07-06 01:03:26.3N,100.58%,281.4MiB,1GiB,
2025-07-06 01:03:28.3N,99.75%,285.7MiB,1GiB,
2025-07-06 01:03:30.3N,99.97%,287.7MiB,1GiB,
2025-07-06 01:03:32.3N,99.65%,269.3MiB,1GiB,
2025-07-06 01:03:34.3N,97.59%,273.5MiB,1GiB,
2025-07-06 01:03:36.3N,100.35%,277.4MiB,1GiB,
2025-07-06 01:03:38.3N,100.12%,273.3MiB,1GiB,
2025-07-06 01:03:40.3N,100.62%,277.8MiB,1GiB,
2025-07-06 01:03:42.3N,99.97%,277.8MiB,1GiB,
2025-07-06 01:03:44.3N,100.13%,269.8MiB,1GiB,
2025-07-06 01:03:46.3N,100.76%,271.4MiB,1GiB,
2025-07-06 01:03:48.3N,100.22%,273.6MiB,1GiB,
2025-07-06 01:03:50.3N,99.89%,275.7MiB,1GiB,
2025-07-06 01:03:52.3N,100.06%,277.8MiB,1GiB,
2025-07-06 01:03:54.3N,99.94%,279.7MiB,1GiB,
2025-07-06 01:03:56.3N,100.05%,271.4MiB,1GiB,
2025-07-06 01:03:58.3N,99.47%,275.7MiB,1GiB,
2025-07-06 01:04:00.3N,99.77%,277.7MiB,1GiB,
2025-07-06 01:04:02.3N,99.44%,279.4MiB,1GiB,
2025-07-06 01:04:04.3N,100.19%,283.5MiB,1GiB,
2025-07-06 01:04:06.3N,100.41%,273.7MiB,1GiB,
2025-07-06 01:04:08.3N,100.24%,275.8MiB,1GiB,
2025-07-06 01:04:10.3N,99.81%,281.7MiB,1GiB,
2025-07-06 01:04:12.3N,100.28%,281.7MiB,1GiB,
2025-07-06 01:04:14.3N,100.03%,285.5MiB,1GiB,
2025-07-06 01:04:16.3N,99.73%,281.4MiB,1GiB,
2025-07-06 01:04:18.3N,100.49%,281.6MiB,1GiB,
2025-07-06 01:04:20.3N,100.02%,287.6MiB,1GiB,
2025-07-06 01:04:22.3N,100.09%,287.6MiB,1GiB,
2025-07-06 01:04:24.3N,99.87%,291.6MiB,1GiB,
2025-07-06 01:04:26.3N,100.08%,281.5MiB,1GiB,
2025-07-06 01:04:28.3N,100.11%,283.5MiB,1GiB,
2025-07-06 01:04:30.3N,100.36%,287.8MiB,1GiB,
2025-07-06 01:04:32.3N,99.73%,289MiB,1GiB,
2025-07-06 01:04:34.3N,100.51%,286.8MiB,1GiB,
2025-07-06 01:04:36.3N,100.27%,276.7MiB,1GiB,
2025-07-06 01:04:38.3N,100.19%,278.8MiB,1GiB,
2025-07-06 01:04:40.3N,100.11%,282.8MiB,1GiB,
2025-07-06 01:04:42.3N,99.99%,286.7MiB,1GiB,
2025-07-06 01:04:44.3N,100.16%,288.8MiB,1GiB,
2025-07-06 01:04:46.3N,100.82%,292.7MiB,1GiB,
2025-07-06 01:04:48.3N,99.71%,292.5MiB,1GiB,
2025-07-06 01:04:50.3N,100.09%,295.7MiB,1GiB,
2025-07-06 01:04:52.3N,99.79%,284.7MiB,1GiB,
2025-07-06 01:04:54.3N,99.76%,288.6MiB,1GiB,
2025-07-06 01:04:56.3N,100.28%,290.7MiB,1GiB,
2025-07-06 01:04:58.3N,99.85%,294.9MiB,1GiB,
2025-07-06 01:05:00.3N,102.00%,299MiB,1GiB,
2025-07-06 01:05:02.3N,100.73%,302.7MiB,1GiB,
2025-07-06 01:05:04.3N,98.86%,302.7MiB,1GiB,
2025-07-06 01:05:06.3N,100.16%,288.4MiB,1GiB,
2025-07-06 01:05:08.3N,100.27%,290.5MiB,1GiB,
2025-07-06 01:05:10.3N,100.25%,294.9MiB,1GiB,
2025-07-06 01:05:12.3N,100.39%,296.5MiB,1GiB,
2025-07-06 01:05:14.3N,100.83%,296.6MiB,1GiB,
2025-07-06 01:05:16.3N,100.72%,302.6MiB,1GiB,
2025-07-06 01:05:18.3N,99.82%,284.7MiB,1GiB,
2025-07-06 01:05:20.3N,100.71%,288.9MiB,1GiB,
2025-07-06 01:05:22.3N,101.18%,293MiB,1GiB,
2025-07-06 01:05:24.3N,100.89%,296.8MiB,1GiB,
2025-07-06 01:05:26.3N,101.24%,298.6MiB,1GiB,
2025-07-06 01:05:28.3N,100.96%,300.4MiB,1GiB,
2025-07-06 01:05:30.3N,101.35%,304.5MiB,1GiB,
2025-07-06 01:05:32.3N,101.86%,292.7MiB,1GiB,
2025-07-06 01:05:34.3N,100.68%,296.5MiB,1GiB,
2025-07-06 01:05:36.3N,100.43%,294.6MiB,1GiB,
2025-07-06 01:05:38.3N,101.01%,298.5MiB,1GiB,
2025-07-06 01:05:40.3N,101.45%,300.8MiB,1GiB,
2025-07-06 01:05:42.3N,101.15%,302.7MiB,1GiB,
2025-07-06 01:05:44.3N,100.44%,304.5MiB,1GiB,
2025-07-06 01:05:46.3N,101.17%,286.8MiB,1GiB,
2025-07-06 01:05:48.3N,101.42%,290.4MiB,1GiB,
2025-07-06 01:05:50.3N,100.28%,296.8MiB,1GiB,
2025-07-06 01:05:52.3N,101.93%,296.7MiB,1GiB,
2025-07-06 01:05:54.3N,101.64%,300.6MiB,1GiB,
2025-07-06 01:05:56.3N,100.82%,304.4MiB,1GiB,
2025-07-06 01:05:58.3N,100.70%,306.5MiB,1GiB,
2025-07-06 01:06:00.3N,100.99%,297.2MiB,1GiB,
