Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 21:21:51.3N,100.05%,192.7MiB,1GiB,
2025-07-05 21:21:53.3N,100.26%,193.4MiB,1GiB,
2025-07-05 21:21:55.3N,100.10%,195.2MiB,1GiB,
2025-07-05 21:21:57.3N,100.20%,195.4MiB,1GiB,
2025-07-05 21:21:59.3N,100.00%,195.9MiB,1GiB,
2025-07-05 21:22:01.3N,100.51%,193.9MiB,1GiB,
2025-07-05 21:22:03.3N,99.88%,192.6MiB,1GiB,
2025-07-05 21:22:06.3N,100.20%,194.8MiB,1GiB,
2025-07-05 21:22:08.3N,99.80%,205.8MiB,1GiB,
2025-07-05 21:22:10.3N,99.62%,198.9MiB,1GiB,
2025-07-05 21:22:12.3N,100.26%,203MiB,1GiB,
2025-07-05 21:22:14.3N,100.00%,200.8MiB,1GiB,
2025-07-05 21:22:16.3N,100.18%,200.5MiB,1GiB,
2025-07-05 21:22:18.3N,100.28%,200.3MiB,1GiB,
2025-07-05 21:22:20.3N,100.02%,200.3MiB,1GiB,
2025-07-05 21:22:22.3N,99.74%,203.2MiB,1GiB,
2025-07-05 21:22:24.3N,100.69%,203.4MiB,1GiB,
2025-07-05 21:22:26.3N,100.28%,200.6MiB,1GiB,
2025-07-05 21:22:28.3N,100.45%,200.4MiB,1GiB,
2025-07-05 21:22:30.3N,100.39%,203MiB,1GiB,
2025-07-05 21:22:32.3N,100.01%,202.8MiB,1GiB,
2025-07-05 21:22:34.3N,100.23%,200.9MiB,1GiB,
2025-07-05 21:22:36.3N,99.70%,203.7MiB,1GiB,
2025-07-05 21:22:38.3N,100.42%,200.7MiB,1GiB,
2025-07-05 21:22:40.3N,100.38%,200.4MiB,1GiB,
2025-07-05 21:22:42.3N,99.99%,200.6MiB,1GiB,
2025-07-05 21:22:44.3N,100.29%,203MiB,1GiB,
2025-07-05 21:22:46.3N,100.05%,204.9MiB,1GiB,
2025-07-05 21:22:48.3N,99.70%,204.9MiB,1GiB,
2025-07-05 21:22:50.3N,100.25%,203MiB,1GiB,
2025-07-05 21:22:52.3N,99.93%,202.8MiB,1GiB,
2025-07-05 21:22:54.3N,99.83%,202.8MiB,1GiB,
2025-07-05 21:22:56.3N,99.69%,211MiB,1GiB,
2025-07-05 21:22:58.3N,99.88%,202.9MiB,1GiB,
2025-07-05 21:23:00.3N,99.81%,206.8MiB,1GiB,
2025-07-05 21:23:02.3N,100.09%,204.8MiB,1GiB,
2025-07-05 21:23:04.3N,99.99%,205MiB,1GiB,
2025-07-05 21:23:06.3N,99.82%,204.9MiB,1GiB,
2025-07-05 21:23:08.3N,99.78%,204.9MiB,1GiB,
2025-07-05 21:23:10.3N,99.73%,205.8MiB,1GiB,
2025-07-05 21:23:12.3N,100.46%,207.9MiB,1GiB,
2025-07-05 21:23:14.3N,100.33%,203.9MiB,1GiB,
2025-07-05 21:23:16.3N,99.89%,212.9MiB,1GiB,
2025-07-05 21:23:18.3N,100.28%,205.2MiB,1GiB,
2025-07-05 21:23:20.3N,99.41%,205.2MiB,1GiB,
2025-07-05 21:23:22.3N,99.84%,207.1MiB,1GiB,
2025-07-05 21:23:24.3N,99.70%,204.9MiB,1GiB,
2025-07-05 21:23:26.3N,101.01%,209.2MiB,1GiB,
2025-07-05 21:23:28.3N,99.56%,207.1MiB,1GiB,
2025-07-05 21:23:30.3N,100.26%,209.3MiB,1GiB,
2025-07-05 21:23:32.3N,100.00%,210.8MiB,1GiB,
2025-07-05 21:23:34.3N,100.33%,212.9MiB,1GiB,
2025-07-05 21:23:36.3N,99.87%,208.8MiB,1GiB,
2025-07-05 21:23:38.3N,100.12%,210.9MiB,1GiB,
2025-07-05 21:23:40.3N,99.58%,208.7MiB,1GiB,
2025-07-05 21:23:42.3N,100.41%,211MiB,1GiB,
2025-07-05 21:23:44.3N,99.91%,209MiB,1GiB,
2025-07-05 21:23:46.3N,99.97%,209MiB,1GiB,
2025-07-05 21:23:48.3N,99.65%,212.8MiB,1GiB,
2025-07-05 21:23:50.3N,99.99%,211MiB,1GiB,
2025-07-05 21:23:52.3N,100.04%,211MiB,1GiB,
2025-07-05 21:23:54.3N,99.61%,212.9MiB,1GiB,
2025-07-05 21:23:56.3N,99.29%,212.9MiB,1GiB,
2025-07-05 21:23:58.3N,99.68%,210.9MiB,1GiB,
2025-07-05 21:24:00.3N,100.38%,210.8MiB,1GiB,
2025-07-05 21:24:02.3N,99.39%,210.7MiB,1GiB,
2025-07-05 21:24:04.3N,99.79%,210.9MiB,1GiB,
2025-07-05 21:24:06.3N,100.24%,210.9MiB,1GiB,
2025-07-05 21:24:08.3N,98.49%,210.9MiB,1GiB,
2025-07-05 21:24:10.3N,99.90%,213.3MiB,1GiB,
2025-07-05 21:24:12.3N,99.89%,213.2MiB,1GiB,
2025-07-05 21:24:14.3N,98.61%,215.2MiB,1GiB,
2025-07-05 21:24:16.3N,99.58%,215.2MiB,1GiB,
2025-07-05 21:24:18.3N,98.78%,213.3MiB,1GiB,
2025-07-05 21:24:20.3N,99.98%,217.1MiB,1GiB,
2025-07-05 21:24:22.3N,98.99%,217.1MiB,1GiB,
2025-07-05 21:24:24.3N,100.70%,215.3MiB,1GiB,
2025-07-05 21:24:26.3N,100.08%,219.3MiB,1GiB,
2025-07-05 21:24:28.3N,100.56%,219.2MiB,1GiB,
2025-07-05 21:24:30.3N,100.19%,219.2MiB,1GiB,
2025-07-05 21:24:32.3N,99.95%,213.2MiB,1GiB,
2025-07-05 21:24:34.3N,100.44%,215.5MiB,1GiB,
2025-07-05 21:24:36.3N,99.77%,215.9MiB,1GiB,
2025-07-05 21:24:38.3N,99.61%,217.6MiB,1GiB,
2025-07-05 21:24:40.3N,99.58%,219.3MiB,1GiB,
2025-07-05 21:24:42.3N,99.76%,219MiB,1GiB,
2025-07-05 21:24:44.3N,100.24%,217.1MiB,1GiB,
2025-07-05 21:24:46.3N,98.99%,219.2MiB,1GiB,
2025-07-05 21:24:48.3N,99.96%,215.6MiB,1GiB,
2025-07-05 21:24:50.3N,100.24%,213.4MiB,1GiB,
2025-07-05 21:24:52.3N,99.34%,219.9MiB,1GiB,
2025-07-05 21:24:54.3N,99.31%,219.4MiB,1GiB,
2025-07-05 21:24:56.3N,99.92%,223.9MiB,1GiB,
2025-07-05 21:24:58.3N,99.79%,226.1MiB,1GiB,
2025-07-05 21:25:00.3N,100.42%,227.9MiB,1GiB,
2025-07-05 21:25:02.3N,100.59%,229.7MiB,1GiB,
2025-07-05 21:25:04.3N,99.89%,225.9MiB,1GiB,
2025-07-05 21:25:06.3N,99.45%,225.9MiB,1GiB,
2025-07-05 21:25:08.3N,99.40%,226.1MiB,1GiB,
2025-07-05 21:25:10.3N,99.34%,230.1MiB,1GiB,
2025-07-05 21:25:12.3N,98.89%,230MiB,1GiB,
2025-07-05 21:25:14.3N,99.88%,230MiB,1GiB,
2025-07-05 21:25:16.3N,100.05%,224.3MiB,1GiB,
2025-07-05 21:25:18.3N,99.91%,228MiB,1GiB,
2025-07-05 21:25:20.3N,100.04%,227.9MiB,1GiB,
2025-07-05 21:25:22.3N,100.26%,227.7MiB,1GiB,
2025-07-05 21:25:24.3N,98.59%,232MiB,1GiB,
2025-07-05 21:25:26.3N,99.32%,230.2MiB,1GiB,
2025-07-05 21:25:28.3N,100.43%,225.9MiB,1GiB,
2025-07-05 21:25:30.3N,99.56%,228.1MiB,1GiB,
2025-07-05 21:25:32.3N,100.03%,229.7MiB,1GiB,
2025-07-05 21:25:34.3N,99.40%,232.2MiB,1GiB,
2025-07-05 21:25:36.3N,100.26%,232.1MiB,1GiB,
2025-07-05 21:25:38.3N,99.95%,225.6MiB,1GiB,
2025-07-05 21:25:40.3N,100.15%,227.8MiB,1GiB,
2025-07-05 21:25:42.3N,99.97%,231.7MiB,1GiB,
2025-07-05 21:25:44.3N,100.29%,233.7MiB,1GiB,
2025-07-05 21:25:46.3N,99.56%,228.8MiB,1GiB,
2025-07-05 21:25:48.3N,98.91%,227.8MiB,1GiB,
2025-07-05 21:25:50.3N,99.16%,229.6MiB,1GiB,
2025-07-05 21:25:52.3N,100.00%,229.9MiB,1GiB,
2025-07-05 21:25:54.3N,100.05%,233.6MiB,1GiB,
2025-07-05 21:25:56.3N,98.62%,232.5MiB,1GiB,
2025-07-05 21:25:58.3N,99.54%,229.7MiB,1GiB,
2025-07-05 21:26:00.3N,100.31%,231.5MiB,1GiB,
2025-07-05 21:26:02.3N,99.09%,231.9MiB,1GiB,
2025-07-05 21:26:04.3N,99.70%,231.9MiB,1GiB,
2025-07-05 21:26:06.3N,100.06%,228MiB,1GiB,
2025-07-05 21:26:08.3N,100.01%,229.7MiB,1GiB,
2025-07-05 21:26:10.3N,100.24%,231.9MiB,1GiB,
2025-07-05 21:26:12.3N,99.76%,233.5MiB,1GiB,
2025-07-05 21:26:14.3N,99.88%,235.9MiB,1GiB,
2025-07-05 21:26:16.3N,100.46%,231.6MiB,1GiB,
2025-07-05 21:26:18.3N,100.28%,233.8MiB,1GiB,
2025-07-05 21:26:20.3N,100.14%,235.4MiB,1GiB,
2025-07-05 21:26:22.3N,100.03%,237.7MiB,1GiB,
2025-07-05 21:26:24.3N,100.00%,237.7MiB,1GiB,
2025-07-05 21:26:26.3N,99.69%,233.6MiB,1GiB,
2025-07-05 21:26:28.3N,100.22%,235.7MiB,1GiB,
2025-07-05 21:26:30.3N,99.48%,235.4MiB,1GiB,
2025-07-05 21:26:32.3N,99.81%,237.9MiB,1GiB,
2025-07-05 21:26:34.3N,99.94%,240.7MiB,1GiB,
2025-07-05 21:26:36.3N,99.97%,235.7MiB,1GiB,
2025-07-05 21:26:38.3N,99.66%,235.9MiB,1GiB,
2025-07-05 21:26:40.3N,100.15%,239.7MiB,1GiB,
2025-07-05 21:26:42.3N,100.14%,239.7MiB,1GiB,
2025-07-05 21:26:44.3N,99.73%,235.6MiB,1GiB,
2025-07-05 21:26:46.3N,99.49%,237.7MiB,1GiB,
2025-07-05 21:26:48.3N,100.78%,241.7MiB,1GiB,
2025-07-05 21:26:50.3N,99.97%,241.4MiB,1GiB,
2025-07-05 21:26:52.3N,99.61%,244MiB,1GiB,
2025-07-05 21:26:54.3N,100.31%,238.2MiB,1GiB,
2025-07-05 21:26:56.3N,99.05%,238.2MiB,1GiB,
2025-07-05 21:26:58.3N,100.07%,240.4MiB,1GiB,
2025-07-05 21:27:00.3N,100.01%,244.2MiB,1GiB,
2025-07-05 21:27:02.3N,100.95%,241.5MiB,1GiB,
2025-07-05 21:27:04.3N,100.21%,237.7MiB,1GiB,
2025-07-05 21:27:06.3N,99.81%,241.6MiB,1GiB,
2025-07-05 21:27:08.3N,100.14%,241.9MiB,1GiB,
2025-07-05 21:27:10.3N,99.77%,245.5MiB,1GiB,
2025-07-05 21:27:12.3N,100.42%,245.5MiB,1GiB,
2025-07-05 21:27:14.3N,99.86%,249MiB,1GiB,
2025-07-05 21:27:16.3N,100.07%,245.5MiB,1GiB,
2025-07-05 21:27:18.3N,99.02%,247.5MiB,1GiB,
2025-07-05 21:27:20.3N,100.12%,247.4MiB,1GiB,
2025-07-05 21:27:22.3N,100.08%,249.5MiB,1GiB,
2025-07-05 21:27:24.3N,99.80%,251.7MiB,1GiB,
2025-07-05 21:27:26.3N,99.84%,251.6MiB,1GiB,
2025-07-05 21:27:28.3N,100.31%,241.3MiB,1GiB,
2025-07-05 21:27:30.3N,100.42%,245.4MiB,1GiB,
2025-07-05 21:27:32.3N,99.52%,247.8MiB,1GiB,
2025-07-05 21:27:35.3N,100.11%,251.4MiB,1GiB,
2025-07-05 21:27:37.3N,100.22%,251.6MiB,1GiB,
2025-07-05 21:27:39.3N,99.19%,249.8MiB,1GiB,
2025-07-05 21:27:41.3N,100.45%,245MiB,1GiB,
2025-07-05 21:27:43.3N,99.81%,247.4MiB,1GiB,
2025-07-05 21:27:45.3N,100.02%,251.2MiB,1GiB,
2025-07-05 21:27:47.3N,100.01%,251.1MiB,1GiB,
2025-07-05 21:27:49.3N,99.83%,257.4MiB,1GiB,
2025-07-05 21:27:51.3N,99.44%,255.1MiB,1GiB,
2025-07-05 21:27:53.3N,99.55%,245.1MiB,1GiB,
2025-07-05 21:27:55.3N,99.58%,249.1MiB,1GiB,
2025-07-05 21:27:57.3N,99.88%,249.4MiB,1GiB,
2025-07-05 21:27:59.3N,100.22%,255.4MiB,1GiB,
2025-07-05 21:28:01.3N,100.35%,253.4MiB,1GiB,
2025-07-05 21:28:03.3N,99.45%,253.6MiB,1GiB,
2025-07-05 21:28:05.3N,99.82%,247.4MiB,1GiB,
2025-07-05 21:28:07.3N,99.87%,249MiB,1GiB,
2025-07-05 21:28:09.3N,99.97%,253.2MiB,1GiB,
2025-07-05 21:28:11.3N,99.60%,255MiB,1GiB,
2025-07-05 21:28:13.3N,100.02%,257.2MiB,1GiB,
2025-07-05 21:28:15.3N,100.06%,258.5MiB,1GiB,
2025-07-05 21:28:17.3N,100.52%,253.4MiB,1GiB,
2025-07-05 21:28:19.3N,99.55%,255.4MiB,1GiB,
2025-07-05 21:28:21.3N,100.19%,253.1MiB,1GiB,
2025-07-05 21:28:23.3N,100.20%,257.2MiB,1GiB,
2025-07-05 21:28:25.3N,100.07%,257.1MiB,1GiB,
2025-07-05 21:28:27.3N,99.87%,259MiB,1GiB,
2025-07-05 21:28:29.3N,100.42%,255.2MiB,1GiB,
2025-07-05 21:28:31.3N,100.07%,257.1MiB,1GiB,
2025-07-05 21:28:33.3N,100.40%,261.4MiB,1GiB,
2025-07-05 21:28:35.3N,100.18%,263.4MiB,1GiB,
2025-07-05 21:28:37.3N,99.78%,263.2MiB,1GiB,
2025-07-05 21:28:39.3N,99.53%,259.4MiB,1GiB,
2025-07-05 21:28:41.3N,100.36%,259.3MiB,1GiB,
2025-07-05 21:28:43.3N,100.36%,263.6MiB,1GiB,
2025-07-05 21:28:45.3N,100.28%,263.8MiB,1GiB,
2025-07-05 21:28:47.3N,99.88%,267.6MiB,1GiB,
2025-07-05 21:28:49.3N,99.89%,259.7MiB,1GiB,
2025-07-05 21:28:51.3N,99.95%,259MiB,1GiB,
2025-07-05 21:28:53.3N,98.66%,265.3MiB,1GiB,
2025-07-05 21:28:55.3N,100.00%,267.3MiB,1GiB,
2025-07-05 21:28:57.3N,100.20%,269.5MiB,1GiB,
2025-07-05 21:28:59.3N,100.16%,270.8MiB,1GiB,
2025-07-05 21:29:01.3N,99.97%,263MiB,1GiB,
2025-07-05 21:29:03.3N,99.69%,265MiB,1GiB,
2025-07-05 21:29:05.3N,99.99%,267.5MiB,1GiB,
2025-07-05 21:29:07.3N,100.07%,271.4MiB,1GiB,
2025-07-05 21:29:09.3N,99.89%,272.1MiB,1GiB,
2025-07-05 21:29:11.3N,99.89%,269.2MiB,1GiB,
2025-07-05 21:29:13.3N,100.34%,271.2MiB,1GiB,
2025-07-05 21:29:15.3N,99.50%,273.4MiB,1GiB,
2025-07-05 21:29:17.3N,99.73%,275.5MiB,1GiB,
2025-07-05 21:29:19.3N,99.25%,275.4MiB,1GiB,
2025-07-05 21:29:21.3N,100.18%,267.3MiB,1GiB,
2025-07-05 21:29:23.3N,99.09%,271.4MiB,1GiB,
2025-07-05 21:29:25.3N,99.36%,271.6MiB,1GiB,
2025-07-05 21:29:27.3N,99.51%,275.7MiB,1GiB,
2025-07-05 21:29:29.3N,100.34%,276.3MiB,1GiB,
2025-07-05 21:29:31.3N,100.28%,269.1MiB,1GiB,
2025-07-05 21:29:33.3N,100.65%,271.8MiB,1GiB,
2025-07-05 21:29:35.3N,99.08%,273.8MiB,1GiB,
2025-07-05 21:29:37.3N,99.61%,275.8MiB,1GiB,
2025-07-05 21:29:39.3N,100.06%,281.9MiB,1GiB,
2025-07-05 21:29:41.3N,99.66%,281.5MiB,1GiB,
2025-07-05 21:29:43.3N,100.02%,283.9MiB,1GiB,
2025-07-05 21:29:45.3N,99.69%,275.7MiB,1GiB,
2025-07-05 21:29:47.3N,99.67%,277.6MiB,1GiB,
2025-07-05 21:29:49.3N,99.55%,279.9MiB,1GiB,
2025-07-05 21:29:51.3N,100.76%,279.6MiB,1GiB,
2025-07-05 21:29:53.3N,100.17%,281.8MiB,1GiB,
2025-07-05 21:29:55.3N,99.97%,283.7MiB,1GiB,
2025-07-05 21:29:57.3N,100.06%,286.2MiB,1GiB,
2025-07-05 21:29:59.3N,100.14%,271.7MiB,1GiB,
2025-07-05 21:30:01.3N,100.05%,273.6MiB,1GiB,
2025-07-05 21:30:03.3N,99.68%,277.8MiB,1GiB,
2025-07-05 21:30:05.3N,98.51%,282MiB,1GiB,
2025-07-05 21:30:07.3N,99.82%,281.9MiB,1GiB,
2025-07-05 21:30:09.3N,99.45%,285.9MiB,1GiB,
2025-07-05 21:30:11.3N,100.09%,289.8MiB,1GiB,
2025-07-05 21:30:13.3N,100.37%,288.7MiB,1GiB,
2025-07-05 21:30:15.3N,99.84%,282.2MiB,1GiB,
2025-07-05 21:30:17.3N,99.85%,283.6MiB,1GiB,
2025-07-05 21:30:19.3N,99.75%,285.9MiB,1GiB,
2025-07-05 21:30:21.3N,99.86%,289.6MiB,1GiB,
2025-07-05 21:30:23.3N,100.24%,289.5MiB,1GiB,
2025-07-05 21:30:25.3N,99.77%,293.7MiB,1GiB,
2025-07-05 21:30:27.3N,99.92%,283.9MiB,1GiB,
2025-07-05 21:30:29.3N,99.11%,285.9MiB,1GiB,
2025-07-05 21:30:31.3N,99.93%,287.7MiB,1GiB,
2025-07-05 21:30:33.3N,99.18%,289.6MiB,1GiB,
2025-07-05 21:30:35.3N,99.93%,291.8MiB,1GiB,
2025-07-05 21:30:37.3N,99.86%,291.9MiB,1GiB,
2025-07-05 21:30:39.3N,99.25%,294MiB,1GiB,
2025-07-05 21:30:41.3N,99.96%,283.7MiB,1GiB,
2025-07-05 21:30:43.3N,100.23%,285.9MiB,1GiB,
2025-07-05 21:30:45.3N,99.89%,291.9MiB,1GiB,
2025-07-05 21:30:47.3N,99.80%,283.7MiB,1GiB,
2025-07-05 21:30:49.3N,99.80%,285.8MiB,1GiB,
2025-07-05 21:30:51.3N,100.59%,287.5MiB,1GiB,
2025-07-05 21:30:53.3N,100.22%,275.7MiB,1GiB,
2025-07-05 21:30:55.3N,99.52%,277.7MiB,1GiB,
2025-07-05 21:30:57.3N,100.01%,279.7MiB,1GiB,
2025-07-05 21:30:59.3N,100.15%,279.4MiB,1GiB,
2025-07-05 21:31:01.3N,101.27%,283.9MiB,1GiB,
2025-07-05 21:31:03.3N,99.92%,285.8MiB,1GiB,
2025-07-05 21:31:05.3N,100.19%,275.6MiB,1GiB,
2025-07-05 21:31:07.3N,99.96%,277.7MiB,1GiB,
2025-07-05 21:31:09.3N,100.30%,281.8MiB,1GiB,
2025-07-05 21:31:11.3N,99.13%,287.8MiB,1GiB,
2025-07-05 21:31:13.3N,99.55%,289.7MiB,1GiB,
2025-07-05 21:31:15.3N,101.89%,291.9MiB,1GiB,
2025-07-05 21:31:17.3N,101.16%,277.9MiB,1GiB,
2025-07-05 21:31:19.3N,98.74%,282MiB,1GiB,
2025-07-05 21:31:21.3N,100.20%,283.5MiB,1GiB,
2025-07-05 21:31:23.3N,98.87%,289.6MiB,1GiB,
2025-07-05 21:31:25.3N,100.26%,293.7MiB,1GiB,
2025-07-05 21:31:27.3N,103.95%,293.9MiB,1GiB,
2025-07-05 21:31:29.3N,100.89%,283.6MiB,1GiB,
2025-07-05 21:31:31.3N,100.30%,285.4MiB,1GiB,
2025-07-05 21:31:33.3N,99.14%,291.7MiB,1GiB,
2025-07-05 21:31:35.3N,99.72%,293.9MiB,1GiB,
2025-07-05 21:31:37.3N,100.38%,297.9MiB,1GiB,
2025-07-05 21:31:39.3N,100.22%,297.6MiB,1GiB,
2025-07-05 21:31:41.3N,100.47%,283.5MiB,1GiB,
2025-07-05 21:31:43.3N,100.09%,287.4MiB,1GiB,
2025-07-05 21:31:45.3N,99.75%,291.8MiB,1GiB,
2025-07-05 21:31:47.3N,99.33%,293.6MiB,1GiB,
2025-07-05 21:31:49.3N,99.69%,295.7MiB,1GiB,
2025-07-05 21:31:51.3N,101.39%,299.8MiB,1GiB,
2025-07-05 21:31:53.3N,101.21%,301.7MiB,1GiB,
2025-07-05 21:31:55.3N,98.98%,290MiB,1GiB,
2025-07-05 21:31:57.3N,98.99%,289.8MiB,1GiB,
2025-07-05 21:31:59.3N,101.69%,291.6MiB,1GiB,
2025-07-05 21:32:01.3N,101.39%,297.8MiB,1GiB,
2025-07-05 21:32:03.3N,100.49%,298MiB,1GiB,
2025-07-05 21:32:05.3N,101.48%,301.7MiB,1GiB,
2025-07-05 21:32:07.3N,99.76%,301.9MiB,1GiB,
2025-07-05 21:32:09.3N,99.94%,304.1MiB,1GiB,
2025-07-05 21:32:11.3N,100.55%,294MiB,1GiB,
2025-07-05 21:32:13.3N,99.74%,295.6MiB,1GiB,
2025-07-05 21:32:15.3N,99.88%,297.6MiB,1GiB,
2025-07-05 21:32:17.3N,99.88%,299.7MiB,1GiB,
2025-07-05 21:32:19.3N,100.00%,303.5MiB,1GiB,
2025-07-05 21:32:21.3N,100.93%,307.6MiB,1GiB,
2025-07-05 21:32:23.3N,100.30%,307.6MiB,1GiB,
2025-07-05 21:32:25.3N,101.46%,298MiB,1GiB,
2025-07-05 21:32:27.3N,99.99%,299.4MiB,1GiB,
2025-07-05 21:32:29.3N,100.44%,301.7MiB,1GiB,
2025-07-05 21:32:31.3N,100.98%,305.8MiB,1GiB,
2025-07-05 21:32:33.3N,100.21%,307.4MiB,1GiB,
2025-07-05 21:32:35.3N,102.42%,311.7MiB,1GiB,
