Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 23:05:55.3N,100.05%,270.4MiB,1GiB,
2025-07-05 23:05:57.3N,99.87%,274.5MiB,1GiB,
2025-07-05 23:05:59.3N,100.02%,275.7MiB,1GiB,
2025-07-05 23:06:01.3N,100.39%,268.1MiB,1GiB,
2025-07-05 23:06:03.3N,100.36%,268.2MiB,1GiB,
2025-07-05 23:06:05.3N,99.34%,268.4MiB,1GiB,
2025-07-05 23:06:07.3N,100.01%,272.4MiB,1GiB,
2025-07-05 23:06:09.3N,99.26%,273.2MiB,1GiB,
2025-07-05 23:06:11.3N,100.10%,268.5MiB,1GiB,
2025-07-05 23:06:13.3N,100.33%,270.3MiB,1GiB,
2025-07-05 23:06:15.3N,100.35%,272.5MiB,1GiB,
2025-07-05 23:06:17.3N,99.86%,270.2MiB,1GiB,
2025-07-05 23:06:19.3N,99.92%,272.1MiB,1GiB,
2025-07-05 23:06:21.3N,99.77%,264.2MiB,1GiB,
2025-07-05 23:06:23.3N,100.25%,266.5MiB,1GiB,
2025-07-05 23:06:25.3N,100.36%,268.8MiB,1GiB,
2025-07-05 23:06:27.3N,100.00%,270.7MiB,1GiB,
2025-07-05 23:06:29.3N,99.43%,272.6MiB,1GiB,
2025-07-05 23:06:31.3N,99.59%,368.8MiB,1GiB,
2025-07-05 23:06:33.3N,99.89%,268.3MiB,1GiB,
2025-07-05 23:06:35.3N,100.36%,268.7MiB,1GiB,
2025-07-05 23:06:37.3N,100.03%,271.3MiB,1GiB,
2025-07-05 23:06:40.3N,100.24%,275.1MiB,1GiB,
2025-07-05 23:06:42.3N,99.92%,278.9MiB,1GiB,
2025-07-05 23:06:44.3N,99.25%,279MiB,1GiB,
2025-07-05 23:06:46.3N,99.99%,280.9MiB,1GiB,
2025-07-05 23:06:48.3N,99.81%,271.1MiB,1GiB,
2025-07-05 23:06:50.3N,99.51%,275.2MiB,1GiB,
2025-07-05 23:06:52.3N,100.00%,274.9MiB,1GiB,
2025-07-05 23:06:54.3N,99.91%,278.9MiB,1GiB,
2025-07-05 23:06:56.3N,99.93%,281.1MiB,1GiB,
2025-07-05 23:06:58.3N,99.94%,285.1MiB,1GiB,
2025-07-05 23:07:00.3N,99.88%,289.1MiB,1GiB,
2025-07-05 23:07:02.3N,100.48%,288.9MiB,1GiB,
2025-07-05 23:07:04.3N,99.60%,275.2MiB,1GiB,
2025-07-05 23:07:06.3N,99.51%,277.2MiB,1GiB,
2025-07-05 23:07:08.3N,99.24%,278.6MiB,1GiB,
2025-07-05 23:07:10.3N,99.39%,284.9MiB,1GiB,
2025-07-05 23:07:12.3N,100.37%,286.6MiB,1GiB,
2025-07-05 23:07:14.3N,99.83%,287.2MiB,1GiB,
2025-07-05 23:07:16.3N,99.87%,291.8MiB,1GiB,
2025-07-05 23:07:18.3N,99.79%,283.1MiB,1GiB,
2025-07-05 23:07:20.3N,99.93%,285.1MiB,1GiB,
2025-07-05 23:07:22.3N,100.22%,289.1MiB,1GiB,
2025-07-05 23:07:24.3N,99.55%,291.4MiB,1GiB,
2025-07-05 23:07:26.3N,99.89%,293.3MiB,1GiB,
2025-07-05 23:07:28.3N,99.92%,295MiB,1GiB,
2025-07-05 23:07:30.3N,99.58%,283MiB,1GiB,
2025-07-05 23:07:32.3N,99.92%,286.6MiB,1GiB,
2025-07-05 23:07:34.3N,99.81%,289MiB,1GiB,
2025-07-05 23:07:36.3N,100.25%,293.1MiB,1GiB,
2025-07-05 23:07:38.3N,100.36%,295.1MiB,1GiB,
2025-07-05 23:07:40.3N,99.74%,297.1MiB,1GiB,
2025-07-05 23:07:42.3N,100.29%,299.4MiB,1GiB,
2025-07-05 23:07:44.3N,100.22%,288.8MiB,1GiB,
2025-07-05 23:07:46.3N,99.91%,293MiB,1GiB,
2025-07-05 23:07:48.3N,99.78%,295.6MiB,1GiB,
2025-07-05 23:07:50.3N,100.03%,285.2MiB,1GiB,
2025-07-05 23:07:52.3N,100.23%,289MiB,1GiB,
2025-07-05 23:07:54.3N,100.15%,290.6MiB,1GiB,
2025-07-05 23:07:56.3N,100.10%,279MiB,1GiB,
2025-07-05 23:07:58.3N,99.91%,282.8MiB,1GiB,
2025-07-05 23:08:00.3N,100.16%,285MiB,1GiB,
2025-07-05 23:08:02.3N,100.30%,287MiB,1GiB,
2025-07-05 23:08:04.3N,100.09%,290.8MiB,1GiB,
2025-07-05 23:08:06.3N,100.02%,293MiB,1GiB,
2025-07-05 23:08:08.3N,99.95%,283.3MiB,1GiB,
2025-07-05 23:08:10.3N,100.03%,287.1MiB,1GiB,
2025-07-05 23:08:12.3N,100.32%,289MiB,1GiB,
2025-07-05 23:08:14.3N,99.92%,289.2MiB,1GiB,
2025-07-05 23:08:16.3N,100.46%,292.9MiB,1GiB,
2025-07-05 23:08:18.3N,100.54%,296.7MiB,1GiB,
2025-07-05 23:08:20.3N,100.84%,284.5MiB,1GiB,
2025-07-05 23:08:22.3N,100.95%,287MiB,1GiB,
2025-07-05 23:08:24.3N,99.94%,290.9MiB,1GiB,
2025-07-05 23:08:26.3N,100.13%,293MiB,1GiB,
2025-07-05 23:08:28.3N,100.04%,298.5MiB,1GiB,
2025-07-05 23:08:30.3N,100.05%,301.1MiB,1GiB,
2025-07-05 23:08:32.3N,100.75%,286.5MiB,1GiB,
2025-07-05 23:08:34.3N,100.42%,292.8MiB,1GiB,
2025-07-05 23:08:36.3N,100.48%,297MiB,1GiB,
2025-07-05 23:08:38.3N,100.57%,296.9MiB,1GiB,
2025-07-05 23:08:40.3N,103.12%,301MiB,1GiB,
2025-07-05 23:08:42.3N,101.13%,302.7MiB,1GiB,
2025-07-05 23:08:44.3N,100.25%,290.7MiB,1GiB,
2025-07-05 23:08:46.3N,101.05%,291.2MiB,1GiB,
2025-07-05 23:08:48.3N,101.37%,297.4MiB,1GiB,
2025-07-05 23:08:50.3N,100.47%,299.1MiB,1GiB,
2025-07-05 23:08:52.3N,101.65%,303MiB,1GiB,
2025-07-05 23:08:54.3N,102.29%,302.7MiB,1GiB,
2025-07-05 23:08:56.3N,101.12%,299.8MiB,1GiB,
2025-07-05 23:08:58.3N,102.25%,294.9MiB,1GiB,
2025-07-05 23:09:00.3N,102.52%,298.7MiB,1GiB,
2025-07-05 23:09:02.3N,101.06%,300.6MiB,1GiB,
2025-07-05 23:09:04.3N,101.17%,302.6MiB,1GiB,
2025-07-05 23:09:06.3N,101.11%,305.5MiB,1GiB,
2025-07-05 23:09:08.3N,101.28%,307.1MiB,1GiB,
2025-07-05 23:09:10.3N,100.64%,293MiB,1GiB,
2025-07-05 23:09:12.3N,101.07%,296.7MiB,1GiB,
2025-07-05 23:09:14.3N,100.97%,300.5MiB,1GiB,
2025-07-05 23:09:16.3N,102.24%,303.1MiB,1GiB,
2025-07-05 23:09:18.3N,99.96%,306.9MiB,1GiB,
2025-07-05 23:09:20.3N,101.48%,308.6MiB,1GiB,
2025-07-05 23:09:22.3N,101.59%,295.1MiB,1GiB,
2025-07-05 23:09:24.3N,99.90%,301.2MiB,1GiB,
2025-07-05 23:09:26.3N,100.19%,301MiB,1GiB,
2025-07-05 23:09:28.3N,101.36%,305MiB,1GiB,
2025-07-05 23:09:30.3N,101.22%,306.7MiB,1GiB,
2025-07-05 23:09:32.3N,101.08%,312.6MiB,1GiB,
2025-07-05 23:09:34.3N,99.82%,315.2MiB,1GiB,
2025-07-05 23:09:36.3N,99.84%,318.7MiB,1GiB,
