Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-06 01:26:19.3N,100.38%,184.1MiB,1GiB,
2025-07-06 01:26:21.3N,100.02%,182MiB,1GiB,
2025-07-06 01:26:23.3N,99.83%,183MiB,1GiB,
2025-07-06 01:26:25.3N,99.91%,185MiB,1GiB,
2025-07-06 01:26:27.3N,100.48%,187.1MiB,1GiB,
2025-07-06 01:26:29.3N,99.35%,186.6MiB,1GiB,
2025-07-06 01:26:31.3N,99.95%,185MiB,1GiB,
2025-07-06 01:26:33.3N,100.44%,185.2MiB,1GiB,
2025-07-06 01:26:35.3N,100.21%,185.2MiB,1GiB,
2025-07-06 01:26:37.3N,99.89%,183.1MiB,1GiB,
2025-07-06 01:26:39.3N,100.39%,185MiB,1GiB,
2025-07-06 01:26:41.3N,100.17%,181.1MiB,1GiB,
2025-07-06 01:26:43.3N,99.85%,183.2MiB,1GiB,
2025-07-06 01:26:45.3N,100.35%,183.1MiB,1GiB,
2025-07-06 01:26:47.3N,99.90%,183.7MiB,1GiB,
2025-07-06 01:26:49.3N,100.19%,186.2MiB,1GiB,
2025-07-06 01:26:51.3N,99.80%,192MiB,1GiB,
2025-07-06 01:26:53.3N,100.00%,189MiB,1GiB,
2025-07-06 01:26:55.3N,100.14%,189.6MiB,1GiB,
2025-07-06 01:26:57.3N,99.93%,197.1MiB,1GiB,
2025-07-06 01:26:59.3N,99.95%,193.4MiB,1GiB,
2025-07-06 01:27:01.3N,100.50%,191.4MiB,1GiB,
2025-07-06 01:27:03.3N,99.86%,191MiB,1GiB,
2025-07-06 01:27:05.3N,99.87%,190.9MiB,1GiB,
2025-07-06 01:27:07.3N,99.86%,192.9MiB,1GiB,
2025-07-06 01:27:09.3N,99.38%,192.9MiB,1GiB,
2025-07-06 01:27:11.3N,99.98%,195.2MiB,1GiB,
2025-07-06 01:27:13.3N,99.72%,194.9MiB,1GiB,
2025-07-06 01:27:15.3N,99.96%,195.2MiB,1GiB,
2025-07-06 01:27:17.3N,100.20%,195.1MiB,1GiB,
2025-07-06 01:27:19.3N,99.83%,193MiB,1GiB,
2025-07-06 01:27:21.3N,99.90%,195.2MiB,1GiB,
2025-07-06 01:27:23.3N,100.06%,193.5MiB,1GiB,
2025-07-06 01:27:25.3N,99.99%,193.2MiB,1GiB,
2025-07-06 01:27:27.3N,99.85%,193.7MiB,1GiB,
2025-07-06 01:27:29.3N,100.04%,193.1MiB,1GiB,
2025-07-06 01:27:31.3N,99.84%,195.2MiB,1GiB,
2025-07-06 01:27:33.3N,100.04%,201.7MiB,1GiB,
2025-07-06 01:27:35.3N,99.80%,195.3MiB,1GiB,
2025-07-06 01:27:37.3N,100.12%,197.2MiB,1GiB,
2025-07-06 01:27:39.3N,100.13%,201.1MiB,1GiB,
2025-07-06 01:27:41.3N,99.93%,201MiB,1GiB,
2025-07-06 01:27:43.3N,99.96%,200.9MiB,1GiB,
2025-07-06 01:27:45.3N,99.81%,203.2MiB,1GiB,
2025-07-06 01:27:47.3N,100.04%,197.1MiB,1GiB,
2025-07-06 01:27:49.3N,100.03%,197.1MiB,1GiB,
2025-07-06 01:27:51.3N,99.60%,205.1MiB,1GiB,
2025-07-06 01:27:53.3N,99.78%,202.9MiB,1GiB,
2025-07-06 01:27:55.3N,100.05%,205.1MiB,1GiB,
2025-07-06 01:27:57.3N,100.49%,198.9MiB,1GiB,
2025-07-06 01:27:59.3N,99.40%,200.9MiB,1GiB,
2025-07-06 01:28:01.3N,100.52%,197MiB,1GiB,
2025-07-06 01:28:03.3N,100.06%,200.9MiB,1GiB,
2025-07-06 01:28:05.3N,99.65%,207MiB,1GiB,
2025-07-06 01:28:07.3N,100.50%,205.1MiB,1GiB,
2025-07-06 01:28:09.3N,99.83%,200.9MiB,1GiB,
2025-07-06 01:28:11.3N,99.69%,200.9MiB,1GiB,
2025-07-06 01:28:13.3N,99.89%,203.2MiB,1GiB,
2025-07-06 01:28:15.3N,100.26%,203.1MiB,1GiB,
2025-07-06 01:28:17.3N,100.09%,202.3MiB,1GiB,
2025-07-06 01:28:19.3N,99.84%,200.9MiB,1GiB,
2025-07-06 01:28:21.3N,99.89%,201.1MiB,1GiB,
2025-07-06 01:28:23.3N,100.08%,203.7MiB,1GiB,
2025-07-06 01:28:25.3N,100.11%,201.5MiB,1GiB,
2025-07-06 01:28:27.3N,100.13%,200.1MiB,1GiB,
2025-07-06 01:28:29.3N,99.94%,202.3MiB,1GiB,
2025-07-06 01:28:31.3N,100.20%,200.7MiB,1GiB,
2025-07-06 01:28:33.3N,99.85%,211.4MiB,1GiB,
2025-07-06 01:28:35.3N,100.05%,207.3MiB,1GiB,
2025-07-06 01:28:37.3N,99.72%,209.3MiB,1GiB,
2025-07-06 01:28:39.3N,99.81%,209.1MiB,1GiB,
2025-07-06 01:28:41.3N,99.90%,206.2MiB,1GiB,
2025-07-06 01:28:43.3N,99.97%,208.3MiB,1GiB,
2025-07-06 01:28:45.3N,99.59%,208.2MiB,1GiB,
2025-07-06 01:28:47.3N,100.22%,208.1MiB,1GiB,
2025-07-06 01:28:49.3N,99.84%,208.3MiB,1GiB,
2025-07-06 01:28:51.3N,99.77%,208.1MiB,1GiB,
2025-07-06 01:28:53.3N,99.99%,214.3MiB,1GiB,
2025-07-06 01:28:55.3N,100.34%,208MiB,1GiB,
2025-07-06 01:28:57.3N,99.70%,210.1MiB,1GiB,
2025-07-06 01:28:59.3N,100.28%,207.1MiB,1GiB,
2025-07-06 01:29:01.3N,100.67%,209.1MiB,1GiB,
2025-07-06 01:29:03.3N,100.22%,209MiB,1GiB,
2025-07-06 01:29:05.3N,100.31%,209.1MiB,1GiB,
2025-07-06 01:29:07.3N,99.45%,211.1MiB,1GiB,
2025-07-06 01:29:09.3N,100.06%,213.2MiB,1GiB,
2025-07-06 01:29:12.3N,99.98%,210.3MiB,1GiB,
2025-07-06 01:29:14.3N,100.14%,212MiB,1GiB,
2025-07-06 01:29:16.3N,100.04%,210.2MiB,1GiB,
2025-07-06 01:29:18.3N,100.04%,210.2MiB,1GiB,
2025-07-06 01:29:20.3N,99.57%,210.3MiB,1GiB,
2025-07-06 01:29:22.3N,100.48%,212.1MiB,1GiB,
2025-07-06 01:29:24.3N,99.67%,214.3MiB,1GiB,
2025-07-06 01:29:26.3N,99.56%,214.1MiB,1GiB,
2025-07-06 01:29:28.3N,100.33%,212.2MiB,1GiB,
2025-07-06 01:29:30.3N,100.14%,210.3MiB,1GiB,
2025-07-06 01:29:32.3N,99.72%,213.3MiB,1GiB,
2025-07-06 01:29:34.3N,100.40%,211MiB,1GiB,
2025-07-06 01:29:36.3N,99.47%,211.9MiB,1GiB,
2025-07-06 01:29:38.3N,99.87%,212MiB,1GiB,
2025-07-06 01:29:40.3N,99.91%,211.7MiB,1GiB,
2025-07-06 01:29:42.3N,99.85%,212.8MiB,1GiB,
2025-07-06 01:29:44.3N,100.03%,209MiB,1GiB,
2025-07-06 01:29:46.3N,100.14%,211MiB,1GiB,
2025-07-06 01:29:48.3N,100.09%,209.9MiB,1GiB,
2025-07-06 01:29:50.3N,100.04%,211.2MiB,1GiB,
2025-07-06 01:29:52.3N,100.56%,215.3MiB,1GiB,
2025-07-06 01:29:54.3N,100.59%,215MiB,1GiB,
2025-07-06 01:29:56.3N,99.83%,212.9MiB,1GiB,
2025-07-06 01:29:58.3N,100.13%,214.9MiB,1GiB,
2025-07-06 01:30:00.3N,100.00%,217MiB,1GiB,
2025-07-06 01:30:02.3N,100.05%,215MiB,1GiB,
2025-07-06 01:30:04.3N,100.32%,214.8MiB,1GiB,
2025-07-06 01:30:06.3N,99.70%,213.1MiB,1GiB,
2025-07-06 01:30:08.3N,99.99%,217.1MiB,1GiB,
2025-07-06 01:30:10.3N,99.71%,217.3MiB,1GiB,
2025-07-06 01:30:12.3N,99.94%,214.9MiB,1GiB,
2025-07-06 01:30:14.3N,100.41%,219MiB,1GiB,
2025-07-06 01:30:16.3N,99.98%,216.9MiB,1GiB,
2025-07-06 01:30:18.3N,100.39%,218.9MiB,1GiB,
2025-07-06 01:30:20.3N,100.13%,218.9MiB,1GiB,
2025-07-06 01:30:22.3N,100.00%,218.9MiB,1GiB,
2025-07-06 01:30:24.3N,100.28%,219MiB,1GiB,
2025-07-06 01:30:26.3N,100.20%,219MiB,1GiB,
2025-07-06 01:30:28.3N,100.09%,217MiB,1GiB,
2025-07-06 01:30:30.3N,99.74%,221MiB,1GiB,
2025-07-06 01:30:32.3N,99.60%,219MiB,1GiB,
2025-07-06 01:30:34.3N,100.45%,216.9MiB,1GiB,
2025-07-06 01:30:36.3N,100.05%,220.9MiB,1GiB,
2025-07-06 01:30:38.3N,100.04%,221MiB,1GiB,
2025-07-06 01:30:40.3N,99.94%,218.8MiB,1GiB,
2025-07-06 01:30:42.3N,99.94%,218.9MiB,1GiB,
2025-07-06 01:30:44.3N,100.83%,220.7MiB,1GiB,
2025-07-06 01:30:46.3N,100.03%,220.9MiB,1GiB,
2025-07-06 01:30:48.3N,100.77%,220.8MiB,1GiB,
2025-07-06 01:30:50.3N,100.13%,224.8MiB,1GiB,
2025-07-06 01:30:52.3N,100.02%,222.8MiB,1GiB,
2025-07-06 01:30:54.3N,100.23%,222.9MiB,1GiB,
2025-07-06 01:30:56.3N,100.27%,222.8MiB,1GiB,
2025-07-06 01:30:58.3N,100.01%,224.8MiB,1GiB,
2025-07-06 01:31:00.3N,100.19%,224.9MiB,1GiB,
2025-07-06 01:31:02.3N,99.91%,222.9MiB,1GiB,
2025-07-06 01:31:04.3N,100.00%,224.9MiB,1GiB,
2025-07-06 01:31:06.3N,99.78%,221.2MiB,1GiB,
2025-07-06 01:31:08.3N,99.74%,222.8MiB,1GiB,
2025-07-06 01:31:10.3N,99.75%,224.6MiB,1GiB,
2025-07-06 01:31:12.3N,99.86%,220.3MiB,1GiB,
2025-07-06 01:31:14.3N,99.24%,220.8MiB,1GiB,
2025-07-06 01:31:16.3N,100.14%,220.7MiB,1GiB,
2025-07-06 01:31:18.3N,100.05%,220.7MiB,1GiB,
2025-07-06 01:31:20.3N,100.07%,249MiB,1GiB,
2025-07-06 01:31:22.3N,100.45%,220.5MiB,1GiB,
2025-07-06 01:31:24.3N,99.66%,224.6MiB,1GiB,
2025-07-06 01:31:26.3N,99.94%,224.8MiB,1GiB,
2025-07-06 01:31:28.3N,99.95%,226.8MiB,1GiB,
2025-07-06 01:31:30.3N,99.94%,224.8MiB,1GiB,
2025-07-06 01:31:32.3N,99.97%,224.9MiB,1GiB,
2025-07-06 01:31:34.3N,100.14%,226.6MiB,1GiB,
2025-07-06 01:31:36.3N,100.05%,228.9MiB,1GiB,
2025-07-06 01:31:38.3N,99.99%,231MiB,1GiB,
2025-07-06 01:31:40.3N,99.83%,228.7MiB,1GiB,
2025-07-06 01:31:42.3N,99.98%,225MiB,1GiB,
2025-07-06 01:31:44.3N,100.28%,224.5MiB,1GiB,
2025-07-06 01:31:46.3N,99.70%,226.9MiB,1GiB,
2025-07-06 01:31:48.3N,99.53%,230.9MiB,1GiB,
2025-07-06 01:31:50.3N,99.68%,230.9MiB,1GiB,
2025-07-06 01:31:52.3N,99.66%,226.7MiB,1GiB,
2025-07-06 01:31:54.3N,99.72%,226.8MiB,1GiB,
2025-07-06 01:31:56.3N,100.11%,230.9MiB,1GiB,
2025-07-06 01:31:58.3N,99.76%,230.9MiB,1GiB,
2025-07-06 01:32:00.3N,98.94%,230.9MiB,1GiB,
2025-07-06 01:32:02.3N,99.16%,228.7MiB,1GiB,
2025-07-06 01:32:04.3N,100.37%,228.8MiB,1GiB,
2025-07-06 01:32:06.3N,100.24%,230.6MiB,1GiB,
2025-07-06 01:32:08.3N,100.01%,231MiB,1GiB,
2025-07-06 01:32:10.3N,100.23%,234.8MiB,1GiB,
2025-07-06 01:32:12.3N,100.20%,226.8MiB,1GiB,
2025-07-06 01:32:14.3N,99.20%,228.8MiB,1GiB,
2025-07-06 01:32:16.3N,98.44%,230.6MiB,1GiB,
2025-07-06 01:32:18.3N,99.42%,230.7MiB,1GiB,
2025-07-06 01:32:20.3N,98.70%,232.8MiB,1GiB,
2025-07-06 01:32:22.3N,99.10%,230.7MiB,1GiB,
2025-07-06 01:32:24.3N,99.55%,230.8MiB,1GiB,
2025-07-06 01:32:26.3N,99.58%,230.8MiB,1GiB,
2025-07-06 01:32:28.3N,99.93%,232.8MiB,1GiB,
2025-07-06 01:32:30.3N,99.38%,237MiB,1GiB,
2025-07-06 01:32:32.3N,100.02%,232.4MiB,1GiB,
2025-07-06 01:32:34.3N,100.57%,232.3MiB,1GiB,
2025-07-06 01:32:36.3N,99.52%,236.4MiB,1GiB,
2025-07-06 01:32:38.3N,99.39%,238.7MiB,1GiB,
2025-07-06 01:32:40.3N,99.64%,236.2MiB,1GiB,
2025-07-06 01:32:42.3N,99.12%,236.2MiB,1GiB,
2025-07-06 01:32:44.3N,100.55%,236.1MiB,1GiB,
2025-07-06 01:32:46.3N,99.83%,238.4MiB,1GiB,
2025-07-06 01:32:48.3N,99.73%,242.4MiB,1GiB,
2025-07-06 01:32:50.3N,99.84%,240.4MiB,1GiB,
2025-07-06 01:32:52.3N,100.28%,236.6MiB,1GiB,
2025-07-06 01:32:54.3N,99.68%,235.9MiB,1GiB,
2025-07-06 01:32:56.3N,100.02%,238.4MiB,1GiB,
2025-07-06 01:32:58.3N,99.20%,240.4MiB,1GiB,
2025-07-06 01:33:00.3N,99.81%,240.9MiB,1GiB,
2025-07-06 01:33:02.3N,99.80%,233.9MiB,1GiB,
2025-07-06 01:33:04.3N,100.28%,237.9MiB,1GiB,
2025-07-06 01:33:06.3N,99.64%,238.2MiB,1GiB,
2025-07-06 01:33:08.3N,99.82%,240.3MiB,1GiB,
2025-07-06 01:33:10.3N,99.87%,235.9MiB,1GiB,
2025-07-06 01:33:12.3N,99.46%,235.9MiB,1GiB,
2025-07-06 01:33:14.3N,99.98%,240.1MiB,1GiB,
2025-07-06 01:33:16.3N,99.79%,242.3MiB,1GiB,
2025-07-06 01:33:18.3N,100.37%,242.8MiB,1GiB,
2025-07-06 01:33:20.3N,99.60%,236.8MiB,1GiB,
2025-07-06 01:33:22.3N,99.38%,240.9MiB,1GiB,
2025-07-06 01:33:24.3N,100.29%,242.6MiB,1GiB,
2025-07-06 01:33:26.3N,100.37%,243MiB,1GiB,
2025-07-06 01:33:28.3N,99.83%,284.8MiB,1GiB,
2025-07-06 01:33:30.3N,99.10%,237.9MiB,1GiB,
2025-07-06 01:33:32.3N,99.23%,242MiB,1GiB,
2025-07-06 01:33:34.3N,100.54%,241.9MiB,1GiB,
2025-07-06 01:33:36.3N,99.86%,246MiB,1GiB,
2025-07-06 01:33:38.3N,100.41%,248.3MiB,1GiB,
2025-07-06 01:33:40.3N,99.16%,247MiB,1GiB,
2025-07-06 01:33:42.3N,99.49%,246MiB,1GiB,
2025-07-06 01:33:44.3N,99.47%,245.9MiB,1GiB,
2025-07-06 01:33:46.3N,99.79%,248MiB,1GiB,
2025-07-06 01:33:48.3N,99.68%,250.1MiB,1GiB,
2025-07-06 01:33:50.3N,99.88%,251.9MiB,1GiB,
2025-07-06 01:33:52.3N,99.94%,254.1MiB,1GiB,
2025-07-06 01:33:54.3N,99.99%,243.9MiB,1GiB,
2025-07-06 01:33:56.3N,99.47%,244MiB,1GiB,
2025-07-06 01:33:58.3N,100.01%,246MiB,1GiB,
2025-07-06 01:34:00.3N,99.70%,247.9MiB,1GiB,
2025-07-06 01:34:02.3N,100.07%,247.9MiB,1GiB,
2025-07-06 01:34:04.3N,99.80%,249.9MiB,1GiB,
2025-07-06 01:34:06.3N,100.21%,247.8MiB,1GiB,
2025-07-06 01:34:08.3N,99.76%,248MiB,1GiB,
2025-07-06 01:34:10.3N,99.15%,252.2MiB,1GiB,
2025-07-06 01:34:12.3N,98.87%,251.7MiB,1GiB,
2025-07-06 01:34:14.3N,99.17%,255.7MiB,1GiB,
2025-07-06 01:34:16.3N,99.66%,255.9MiB,1GiB,
2025-07-06 01:34:18.3N,99.46%,255.7MiB,1GiB,
2025-07-06 01:34:20.3N,99.97%,249.9MiB,1GiB,
2025-07-06 01:34:23.3N,100.00%,251.9MiB,1GiB,
2025-07-06 01:34:25.3N,100.40%,251.8MiB,1GiB,
2025-07-06 01:34:27.3N,99.95%,253.7MiB,1GiB,
2025-07-06 01:34:29.3N,99.74%,255.9MiB,1GiB,
2025-07-06 01:34:31.3N,99.49%,255.8MiB,1GiB,
2025-07-06 01:34:33.3N,100.41%,251.7MiB,1GiB,
2025-07-06 01:34:35.3N,99.59%,253.8MiB,1GiB,
2025-07-06 01:34:37.3N,99.91%,257.7MiB,1GiB,
2025-07-06 01:34:39.3N,98.81%,258MiB,1GiB,
2025-07-06 01:34:41.3N,99.28%,259.8MiB,1GiB,
2025-07-06 01:34:43.3N,100.08%,254.1MiB,1GiB,
2025-07-06 01:34:45.3N,99.45%,253.6MiB,1GiB,
2025-07-06 01:34:47.3N,100.23%,257.6MiB,1GiB,
2025-07-06 01:34:49.3N,99.95%,261.8MiB,1GiB,
2025-07-06 01:34:51.3N,100.26%,264.1MiB,1GiB,
2025-07-06 01:34:53.3N,99.38%,264.6MiB,1GiB,
2025-07-06 01:34:55.3N,100.65%,255.9MiB,1GiB,
2025-07-06 01:34:57.3N,100.14%,257.9MiB,1GiB,
2025-07-06 01:34:59.3N,99.74%,260.3MiB,1GiB,
2025-07-06 01:35:01.3N,100.86%,261.6MiB,1GiB,
2025-07-06 01:35:03.3N,100.01%,264MiB,1GiB,
2025-07-06 01:35:05.3N,100.03%,267.3MiB,1GiB,
2025-07-06 01:35:07.3N,99.62%,263.6MiB,1GiB,
2025-07-06 01:35:09.3N,100.34%,263.6MiB,1GiB,
2025-07-06 01:35:11.3N,99.86%,266.1MiB,1GiB,
2025-07-06 01:35:13.3N,99.45%,270.1MiB,1GiB,
2025-07-06 01:35:15.3N,99.37%,271.6MiB,1GiB,
2025-07-06 01:35:17.3N,99.96%,262.1MiB,1GiB,
2025-07-06 01:35:19.3N,99.89%,265.8MiB,1GiB,
2025-07-06 01:35:21.3N,99.77%,265.8MiB,1GiB,
2025-07-06 01:35:23.3N,99.84%,267.9MiB,1GiB,
2025-07-06 01:35:25.3N,99.96%,269.8MiB,1GiB,
2025-07-06 01:35:27.3N,100.16%,268.1MiB,1GiB,
2025-07-06 01:35:29.3N,98.66%,269.8MiB,1GiB,
2025-07-06 01:35:31.3N,98.60%,272MiB,1GiB,
2025-07-06 01:35:33.3N,99.79%,276MiB,1GiB,
2025-07-06 01:35:35.3N,99.78%,271.6MiB,1GiB,
2025-07-06 01:35:37.3N,99.35%,271.7MiB,1GiB,
2025-07-06 01:35:39.3N,99.85%,264MiB,1GiB,
2025-07-06 01:35:41.3N,100.13%,266MiB,1GiB,
2025-07-06 01:35:43.3N,98.97%,272MiB,1GiB,
2025-07-06 01:35:45.3N,98.10%,271.9MiB,1GiB,
2025-07-06 01:35:47.3N,100.66%,275.5MiB,1GiB,
2025-07-06 01:35:49.3N,99.68%,265.8MiB,1GiB,
2025-07-06 01:35:51.3N,100.39%,270.2MiB,1GiB,
2025-07-06 01:35:53.3N,99.98%,272.1MiB,1GiB,
2025-07-06 01:35:55.3N,100.22%,274MiB,1GiB,
2025-07-06 01:35:57.3N,100.45%,277.3MiB,1GiB,
2025-07-06 01:35:59.3N,100.13%,269.9MiB,1GiB,
2025-07-06 01:36:01.3N,98.51%,273.7MiB,1GiB,
2025-07-06 01:36:03.3N,99.33%,274MiB,1GiB,
2025-07-06 01:36:05.3N,99.82%,280.1MiB,1GiB,
2025-07-06 01:36:07.3N,100.12%,281.6MiB,1GiB,
2025-07-06 01:36:09.3N,99.92%,281.6MiB,1GiB,
2025-07-06 01:36:11.3N,99.15%,283.8MiB,1GiB,
2025-07-06 01:36:13.3N,99.91%,275.8MiB,1GiB,
2025-07-06 01:36:15.3N,100.14%,273.8MiB,1GiB,
2025-07-06 01:36:17.3N,99.43%,275.7MiB,1GiB,
2025-07-06 01:36:19.3N,99.30%,280MiB,1GiB,
2025-07-06 01:36:21.3N,99.98%,283.7MiB,1GiB,
2025-07-06 01:36:23.3N,100.01%,287.9MiB,1GiB,
2025-07-06 01:36:25.3N,100.10%,281.6MiB,1GiB,
2025-07-06 01:36:27.3N,99.84%,271.5MiB,1GiB,
2025-07-06 01:36:29.3N,99.82%,273.8MiB,1GiB,
2025-07-06 01:36:31.3N,100.34%,278.1MiB,1GiB,
2025-07-06 01:36:33.3N,100.03%,279.9MiB,1GiB,
2025-07-06 01:36:35.3N,99.55%,286MiB,1GiB,
2025-07-06 01:36:37.3N,99.25%,288.2MiB,1GiB,
2025-07-06 01:36:39.3N,98.97%,273.7MiB,1GiB,
2025-07-06 01:36:41.3N,99.14%,278MiB,1GiB,
2025-07-06 01:36:43.3N,100.50%,280.1MiB,1GiB,
2025-07-06 01:36:45.3N,99.24%,284.1MiB,1GiB,
2025-07-06 01:36:47.3N,99.60%,287.9MiB,1GiB,
2025-07-06 01:36:49.3N,99.26%,289.9MiB,1GiB,
2025-07-06 01:36:51.3N,99.18%,281.6MiB,1GiB,
2025-07-06 01:36:53.3N,99.52%,283.9MiB,1GiB,
2025-07-06 01:36:55.3N,98.92%,288.2MiB,1GiB,
2025-07-06 01:36:57.3N,99.30%,289.7MiB,1GiB,
2025-07-06 01:36:59.3N,99.24%,293.8MiB,1GiB,
2025-07-06 01:37:01.3N,100.51%,297.5MiB,1GiB,
2025-07-06 01:37:03.3N,100.22%,283.6MiB,1GiB,
2025-07-06 01:37:05.3N,100.00%,287.9MiB,1GiB,
2025-07-06 01:37:07.3N,99.94%,287.5MiB,1GiB,
2025-07-06 01:37:09.3N,99.91%,287.9MiB,1GiB,
2025-07-06 01:37:11.3N,100.18%,292.3MiB,1GiB,
2025-07-06 01:37:13.3N,100.23%,292.1MiB,1GiB,
2025-07-06 01:37:15.3N,100.46%,280.2MiB,1GiB,
2025-07-06 01:37:17.3N,100.21%,286.2MiB,1GiB,
2025-07-06 01:37:19.3N,99.73%,288.2MiB,1GiB,
2025-07-06 01:37:21.3N,99.85%,292.1MiB,1GiB,
2025-07-06 01:37:23.3N,99.99%,296.3MiB,1GiB,
2025-07-06 01:37:25.3N,100.13%,296.3MiB,1GiB,
2025-07-06 01:37:27.3N,99.92%,282.4MiB,1GiB,
2025-07-06 01:37:29.3N,99.96%,284MiB,1GiB,
2025-07-06 01:37:31.3N,99.39%,290.3MiB,1GiB,
2025-07-06 01:37:33.3N,99.53%,292.3MiB,1GiB,
2025-07-06 01:37:35.3N,100.65%,296MiB,1GiB,
2025-07-06 01:37:37.3N,100.13%,296.8MiB,1GiB,
2025-07-06 01:37:39.3N,100.55%,288.6MiB,1GiB,
2025-07-06 01:37:41.3N,98.20%,290.4MiB,1GiB,
2025-07-06 01:37:43.3N,99.19%,296.4MiB,1GiB,
2025-07-06 01:37:45.3N,100.25%,300.5MiB,1GiB,
2025-07-06 01:37:47.3N,100.19%,302.2MiB,1GiB,
2025-07-06 01:37:49.3N,100.40%,290.2MiB,1GiB,
2025-07-06 01:37:51.3N,100.46%,292.3MiB,1GiB,
2025-07-06 01:37:53.3N,99.10%,296.3MiB,1GiB,
2025-07-06 01:37:55.3N,99.83%,298.2MiB,1GiB,
2025-07-06 01:37:57.3N,102.11%,302.5MiB,1GiB,
2025-07-06 01:37:59.3N,99.28%,303.8MiB,1GiB,
2025-07-06 01:38:01.3N,100.88%,304.3MiB,1GiB,
2025-07-06 01:38:03.3N,99.96%,292MiB,1GiB,
2025-07-06 01:38:05.3N,99.45%,296.3MiB,1GiB,
2025-07-06 01:38:07.3N,101.75%,300.3MiB,1GiB,
2025-07-06 01:38:09.3N,101.87%,300.2MiB,1GiB,
2025-07-06 01:38:11.3N,100.98%,304.5MiB,1GiB,
2025-07-06 01:38:13.3N,100.45%,308.2MiB,1GiB,
2025-07-06 01:38:15.3N,101.93%,308.2MiB,1GiB,
2025-07-06 01:38:17.3N,99.35%,298.4MiB,1GiB,
2025-07-06 01:38:19.3N,99.87%,297.9MiB,1GiB,
2025-07-06 01:38:21.3N,101.17%,304.4MiB,1GiB,
2025-07-06 01:38:23.3N,100.05%,304.1MiB,1GiB,
2025-07-06 01:38:25.3N,99.41%,308MiB,1GiB,
2025-07-06 01:38:27.3N,102.76%,304MiB,1GiB,
2025-07-06 01:38:29.3N,100.02%,310.1MiB,1GiB,
2025-07-06 01:38:31.3N,101.34%,308.9MiB,1GiB,
2025-07-06 01:38:33.3N,100.11%,298.2MiB,1GiB,
2025-07-06 01:38:35.3N,100.07%,302.2MiB,1GiB,
2025-07-06 01:38:37.3N,101.64%,302.2MiB,1GiB,
2025-07-06 01:38:39.3N,98.85%,306.1MiB,1GiB,
2025-07-06 01:38:41.3N,100.40%,308.2MiB,1GiB,
2025-07-06 01:38:43.3N,100.65%,310.5MiB,1GiB,
2025-07-06 01:38:45.3N,100.29%,308MiB,1GiB,
2025-07-06 01:38:47.3N,100.31%,298.2MiB,1GiB,
2025-07-06 01:38:49.3N,100.22%,300.1MiB,1GiB,
2025-07-06 01:38:51.3N,100.03%,302.4MiB,1GiB,
2025-07-06 01:38:53.3N,99.93%,303.8MiB,1GiB,
2025-07-06 01:38:55.3N,100.22%,307.7MiB,1GiB,
2025-07-06 01:38:57.3N,99.68%,309.8MiB,1GiB,
2025-07-06 01:38:59.3N,98.86%,314.3MiB,1GiB,
2025-07-06 01:39:01.3N,100.31%,314.2MiB,1GiB,
2025-07-06 01:39:03.3N,98.38%,316.3MiB,1GiB,
