Timestamp,CPU %,Memory Usage,Memory Limit
2025-07-05 23:15:48.3N,100.24%,201.6MiB,1GiB,
2025-07-05 23:15:50.3N,100.31%,201.3MiB,1GiB,
2025-07-05 23:15:52.3N,100.44%,201.1MiB,1GiB,
2025-07-05 23:15:54.3N,100.21%,203.3MiB,1GiB,
2025-07-05 23:15:56.3N,99.78%,205.1MiB,1GiB,
2025-07-05 23:15:58.3N,100.21%,205.2MiB,1GiB,
2025-07-05 23:16:00.3N,100.44%,203.3MiB,1GiB,
2025-07-05 23:16:02.3N,100.17%,203.3MiB,1GiB,
2025-07-05 23:16:04.3N,100.24%,205.5MiB,1GiB,
2025-07-05 23:16:06.3N,99.63%,205.7MiB,1GiB,
2025-07-05 23:16:08.3N,99.70%,203.7MiB,1GiB,
2025-07-05 23:16:10.3N,99.59%,204.4MiB,1GiB,
2025-07-05 23:16:12.3N,100.24%,206.5MiB,1GiB,
2025-07-05 23:16:14.3N,99.45%,204.4MiB,1GiB,
2025-07-05 23:16:16.3N,100.08%,199.3MiB,1GiB,
2025-07-05 23:16:18.3N,99.79%,203.8MiB,1GiB,
2025-07-05 23:16:20.3N,100.35%,203.6MiB,1GiB,
2025-07-05 23:16:22.3N,100.32%,204.4MiB,1GiB,
2025-07-05 23:16:24.3N,99.40%,205.4MiB,1GiB,
2025-07-05 23:16:26.3N,99.91%,209.7MiB,1GiB,
2025-07-05 23:16:28.3N,99.53%,207.7MiB,1GiB,
2025-07-05 23:16:30.3N,99.59%,207.4MiB,1GiB,
2025-07-05 23:16:32.3N,100.11%,207.2MiB,1GiB,
2025-07-05 23:16:34.3N,100.15%,209.4MiB,1GiB,
2025-07-05 23:16:36.3N,98.96%,207.5MiB,1GiB,
2025-07-05 23:16:38.3N,99.39%,209.5MiB,1GiB,
2025-07-05 23:16:40.3N,99.98%,209.3MiB,1GiB,
2025-07-05 23:16:42.3N,100.28%,203.4MiB,1GiB,
2025-07-05 23:16:44.3N,99.19%,207.2MiB,1GiB,
2025-07-05 23:16:46.3N,99.60%,209.8MiB,1GiB,
2025-07-05 23:16:48.3N,99.49%,207.6MiB,1GiB,
2025-07-05 23:16:50.3N,98.98%,209.6MiB,1GiB,
2025-07-05 23:16:52.3N,99.57%,209.8MiB,1GiB,
2025-07-05 23:16:54.3N,99.69%,211.6MiB,1GiB,
2025-07-05 23:16:56.3N,99.44%,211.8MiB,1GiB,
2025-07-05 23:16:58.3N,99.48%,211.8MiB,1GiB,
2025-07-05 23:17:00.3N,99.17%,213.8MiB,1GiB,
2025-07-05 23:17:02.3N,100.73%,211.6MiB,1GiB,
2025-07-05 23:17:04.3N,99.83%,211.7MiB,1GiB,
2025-07-05 23:17:06.3N,100.25%,211.8MiB,1GiB,
2025-07-05 23:17:08.3N,99.84%,213.6MiB,1GiB,
2025-07-05 23:17:10.3N,99.78%,215.8MiB,1GiB,
2025-07-05 23:17:12.3N,99.83%,215.8MiB,1GiB,
2025-07-05 23:17:14.3N,100.15%,213.8MiB,1GiB,
2025-07-05 23:17:16.3N,99.69%,217.8MiB,1GiB,
2025-07-05 23:17:18.3N,99.63%,213.8MiB,1GiB,
2025-07-05 23:17:20.3N,100.12%,215.7MiB,1GiB,
2025-07-05 23:17:22.3N,99.82%,217.8MiB,1GiB,
2025-07-05 23:17:24.3N,100.38%,219.6MiB,1GiB,
2025-07-05 23:17:26.3N,99.68%,217.8MiB,1GiB,
2025-07-05 23:17:28.3N,100.04%,217.8MiB,1GiB,
2025-07-05 23:17:30.3N,99.70%,219.7MiB,1GiB,
2025-07-05 23:17:32.3N,100.40%,213.6MiB,1GiB,
2025-07-05 23:17:34.3N,99.93%,217.9MiB,1GiB,
2025-07-05 23:17:36.3N,100.17%,215.9MiB,1GiB,
2025-07-05 23:17:38.3N,99.84%,217.7MiB,1GiB,
2025-07-05 23:17:40.3N,99.84%,219.7MiB,1GiB,
2025-07-05 23:17:42.3N,99.87%,219.8MiB,1GiB,
2025-07-05 23:17:44.3N,100.10%,217.8MiB,1GiB,
2025-07-05 23:17:46.3N,100.24%,209.8MiB,1GiB,
2025-07-05 23:17:48.3N,99.98%,212.1MiB,1GiB,
2025-07-05 23:17:50.3N,99.99%,216MiB,1GiB,
2025-07-05 23:17:52.3N,99.96%,215.3MiB,1GiB,
2025-07-05 23:17:54.3N,100.24%,222.1MiB,1GiB,
2025-07-05 23:17:56.3N,100.17%,219.8MiB,1GiB,
2025-07-05 23:17:58.3N,99.78%,220.1MiB,1GiB,
2025-07-05 23:18:00.3N,100.57%,223.6MiB,1GiB,
2025-07-05 23:18:02.3N,100.02%,221.6MiB,1GiB,
2025-07-05 23:18:04.3N,100.13%,221.9MiB,1GiB,
2025-07-05 23:18:06.3N,100.12%,222.4MiB,1GiB,
2025-07-05 23:18:08.3N,99.55%,224.2MiB,1GiB,
2025-07-05 23:18:10.3N,100.17%,228.1MiB,1GiB,
2025-07-05 23:18:12.3N,100.38%,227.6MiB,1GiB,
2025-07-05 23:18:14.3N,99.51%,221.9MiB,1GiB,
2025-07-05 23:18:16.3N,100.64%,224.2MiB,1GiB,
2025-07-05 23:18:18.3N,99.71%,224.1MiB,1GiB,
2025-07-05 23:18:20.3N,100.04%,228MiB,1GiB,
2025-07-05 23:18:22.3N,100.27%,229.9MiB,1GiB,
2025-07-05 23:18:24.3N,99.35%,229.8MiB,1GiB,
2025-07-05 23:18:26.3N,99.52%,224MiB,1GiB,
2025-07-05 23:18:28.3N,100.56%,226MiB,1GiB,
2025-07-05 23:18:30.3N,100.40%,228MiB,1GiB,
2025-07-05 23:18:32.3N,100.22%,229.9MiB,1GiB,
2025-07-05 23:18:34.3N,99.83%,232.2MiB,1GiB,
2025-07-05 23:18:36.3N,100.45%,229.9MiB,1GiB,
2025-07-05 23:18:38.3N,99.88%,226.1MiB,1GiB,
2025-07-05 23:18:40.3N,99.65%,228.2MiB,1GiB,
2025-07-05 23:18:42.3N,99.80%,225.9MiB,1GiB,
2025-07-05 23:18:44.3N,99.80%,228MiB,1GiB,
2025-07-05 23:18:46.3N,100.19%,230MiB,1GiB,
2025-07-05 23:18:48.3N,100.05%,226.9MiB,1GiB,
2025-07-05 23:18:50.3N,99.59%,224MiB,1GiB,
2025-07-05 23:18:52.3N,100.55%,230MiB,1GiB,
2025-07-05 23:18:54.3N,100.43%,230MiB,1GiB,
2025-07-05 23:18:56.3N,100.54%,234.3MiB,1GiB,
2025-07-05 23:18:58.3N,99.67%,234.4MiB,1GiB,
2025-07-05 23:19:00.3N,100.56%,227.9MiB,1GiB,
2025-07-05 23:19:02.3N,100.20%,231.6MiB,1GiB,
2025-07-05 23:19:04.3N,99.99%,231.6MiB,1GiB,
2025-07-05 23:19:06.3N,100.14%,233.6MiB,1GiB,
2025-07-05 23:19:08.3N,99.98%,236MiB,1GiB,
2025-07-05 23:19:10.3N,99.81%,238.6MiB,1GiB,
2025-07-05 23:19:12.3N,100.52%,233.5MiB,1GiB,
2025-07-05 23:19:15.3N,100.02%,235.5MiB,1GiB,
2025-07-05 23:19:17.3N,100.01%,237.7MiB,1GiB,
2025-07-05 23:19:19.3N,100.07%,237.3MiB,1GiB,
2025-07-05 23:19:21.3N,100.06%,237.4MiB,1GiB,
2025-07-05 23:19:23.3N,100.36%,233MiB,1GiB,
2025-07-05 23:19:25.3N,99.96%,235.2MiB,1GiB,
2025-07-05 23:19:27.3N,100.17%,237.3MiB,1GiB,
2025-07-05 23:19:29.3N,100.04%,239.1MiB,1GiB,
2025-07-05 23:19:31.3N,99.88%,237.3MiB,1GiB,
2025-07-05 23:19:33.3N,100.00%,231.6MiB,1GiB,
2025-07-05 23:19:35.3N,100.15%,235MiB,1GiB,
2025-07-05 23:19:37.3N,100.15%,232.7MiB,1GiB,
2025-07-05 23:19:39.3N,99.49%,234.9MiB,1GiB,
2025-07-05 23:19:41.3N,100.19%,237.1MiB,1GiB,
2025-07-05 23:19:43.3N,100.08%,238MiB,1GiB,
2025-07-05 23:19:45.3N,100.20%,232.7MiB,1GiB,
2025-07-05 23:19:47.3N,100.04%,237MiB,1GiB,
2025-07-05 23:19:49.3N,99.80%,236.8MiB,1GiB,
2025-07-05 23:19:51.3N,100.02%,239MiB,1GiB,
2025-07-05 23:19:53.3N,99.97%,239.9MiB,1GiB,
2025-07-05 23:19:55.3N,99.98%,234.8MiB,1GiB,
2025-07-05 23:19:57.3N,99.65%,237MiB,1GiB,
2025-07-05 23:19:59.3N,99.71%,237MiB,1GiB,
2025-07-05 23:20:01.3N,100.17%,240.8MiB,1GiB,
2025-07-05 23:20:03.3N,100.42%,236.6MiB,1GiB,
2025-07-05 23:20:05.3N,100.05%,233.6MiB,1GiB,
2025-07-05 23:20:07.3N,100.01%,237.8MiB,1GiB,
2025-07-05 23:20:09.3N,99.48%,237.5MiB,1GiB,
2025-07-05 23:20:11.3N,99.89%,239.7MiB,1GiB,
2025-07-05 23:20:13.3N,100.03%,238.9MiB,1GiB,
2025-07-05 23:20:15.3N,100.13%,237.1MiB,1GiB,
2025-07-05 23:20:17.3N,99.78%,239.1MiB,1GiB,
2025-07-05 23:20:19.3N,99.78%,241MiB,1GiB,
2025-07-05 23:20:21.3N,100.18%,243MiB,1GiB,
2025-07-05 23:20:23.3N,100.42%,245MiB,1GiB,
2025-07-05 23:20:25.3N,100.04%,245.3MiB,1GiB,
2025-07-05 23:20:27.3N,99.74%,243MiB,1GiB,
2025-07-05 23:20:29.3N,99.31%,242.8MiB,1GiB,
2025-07-05 23:20:31.3N,99.76%,247.3MiB,1GiB,
2025-07-05 23:20:33.3N,100.15%,246.8MiB,1GiB,
2025-07-05 23:20:35.3N,100.00%,249MiB,1GiB,
2025-07-05 23:20:37.3N,100.15%,251.2MiB,1GiB,
2025-07-05 23:20:39.3N,99.73%,252.8MiB,1GiB,
2025-07-05 23:20:41.3N,99.86%,243MiB,1GiB,
2025-07-05 23:20:43.3N,100.46%,247MiB,1GiB,
2025-07-05 23:20:45.3N,99.97%,246.8MiB,1GiB,
2025-07-05 23:20:47.3N,99.93%,249MiB,1GiB,
2025-07-05 23:20:49.3N,100.19%,250.9MiB,1GiB,
2025-07-05 23:20:51.3N,100.18%,251.2MiB,1GiB,
2025-07-05 23:20:53.3N,100.15%,249MiB,1GiB,
2025-07-05 23:20:55.3N,100.17%,250.9MiB,1GiB,
2025-07-05 23:20:57.3N,100.10%,253.2MiB,1GiB,
2025-07-05 23:20:59.3N,100.30%,255.2MiB,1GiB,
2025-07-05 23:21:01.3N,100.58%,255MiB,1GiB,
2025-07-05 23:21:03.3N,100.58%,256.8MiB,1GiB,
2025-07-05 23:21:05.3N,99.68%,256.9MiB,1GiB,
2025-07-05 23:21:07.3N,99.97%,250.9MiB,1GiB,
2025-07-05 23:21:09.3N,100.02%,253.3MiB,1GiB,
2025-07-05 23:21:11.3N,99.74%,255MiB,1GiB,
2025-07-05 23:21:13.3N,99.31%,257.3MiB,1GiB,
2025-07-05 23:21:15.3N,99.76%,259.4MiB,1GiB,
2025-07-05 23:21:17.3N,99.66%,258MiB,1GiB,
2025-07-05 23:21:19.3N,100.27%,251.2MiB,1GiB,
2025-07-05 23:21:21.3N,100.17%,253MiB,1GiB,
2025-07-05 23:21:23.3N,100.02%,257.3MiB,1GiB,
2025-07-05 23:21:25.3N,100.00%,261.1MiB,1GiB,
2025-07-05 23:21:27.3N,100.27%,263.4MiB,1GiB,
2025-07-05 23:21:29.3N,100.51%,263.7MiB,1GiB,
2025-07-05 23:21:31.3N,99.72%,253.1MiB,1GiB,
2025-07-05 23:21:33.3N,100.46%,254.9MiB,1GiB,
2025-07-05 23:21:35.3N,99.62%,257MiB,1GiB,
2025-07-05 23:21:37.3N,99.95%,261.1MiB,1GiB,
2025-07-05 23:21:39.3N,99.92%,265.1MiB,1GiB,
2025-07-05 23:21:41.3N,99.23%,263.3MiB,1GiB,
2025-07-05 23:21:43.3N,100.23%,256.9MiB,1GiB,
2025-07-05 23:21:45.3N,99.53%,258.9MiB,1GiB,
2025-07-05 23:21:47.3N,100.06%,261.1MiB,1GiB,
2025-07-05 23:21:49.3N,99.91%,265.1MiB,1GiB,
2025-07-05 23:21:51.3N,100.18%,267MiB,1GiB,
2025-07-05 23:21:53.3N,100.56%,266.9MiB,1GiB,
2025-07-05 23:21:55.3N,100.12%,258.8MiB,1GiB,
2025-07-05 23:21:57.3N,100.21%,263.2MiB,1GiB,
2025-07-05 23:21:59.3N,100.49%,267.1MiB,1GiB,
2025-07-05 23:22:01.3N,99.49%,268.9MiB,1GiB,
2025-07-05 23:22:03.3N,99.82%,271.1MiB,1GiB,
2025-07-05 23:22:05.3N,99.95%,271.4MiB,1GiB,
2025-07-05 23:22:07.3N,99.82%,260.9MiB,1GiB,
2025-07-05 23:22:09.3N,100.30%,266.9MiB,1GiB,
2025-07-05 23:22:11.3N,100.29%,266.9MiB,1GiB,
2025-07-05 23:22:13.3N,100.53%,268.9MiB,1GiB,
2025-07-05 23:22:15.3N,100.52%,270.8MiB,1GiB,
2025-07-05 23:22:17.3N,100.14%,270.4MiB,1GiB,
2025-07-05 23:22:19.3N,99.90%,264.7MiB,1GiB,
2025-07-05 23:22:21.3N,100.20%,265MiB,1GiB,
2025-07-05 23:22:23.3N,100.26%,266.9MiB,1GiB,
2025-07-05 23:22:25.3N,100.01%,269.2MiB,1GiB,
2025-07-05 23:22:27.3N,99.78%,271MiB,1GiB,
2025-07-05 23:22:29.3N,100.04%,265.3MiB,1GiB,
2025-07-05 23:22:31.3N,99.77%,269.1MiB,1GiB,
2025-07-05 23:22:33.3N,100.26%,273.1MiB,1GiB,
2025-07-05 23:22:35.3N,99.78%,273.2MiB,1GiB,
2025-07-05 23:22:37.3N,100.25%,275.1MiB,1GiB,
2025-07-05 23:22:39.3N,100.00%,274.7MiB,1GiB,
2025-07-05 23:22:41.3N,100.01%,267MiB,1GiB,
2025-07-05 23:22:43.3N,99.71%,268.9MiB,1GiB,
2025-07-05 23:22:45.3N,99.41%,270.7MiB,1GiB,
2025-07-05 23:22:47.3N,100.23%,277.2MiB,1GiB,
2025-07-05 23:22:49.3N,100.07%,275.5MiB,1GiB,
2025-07-05 23:22:51.3N,99.73%,269MiB,1GiB,
2025-07-05 23:22:53.3N,100.20%,269.4MiB,1GiB,
2025-07-05 23:22:55.3N,99.89%,268.9MiB,1GiB,
2025-07-05 23:22:57.3N,99.84%,275.1MiB,1GiB,
2025-07-05 23:22:59.3N,99.70%,276.9MiB,1GiB,
2025-07-05 23:23:01.3N,100.01%,276.9MiB,1GiB,
2025-07-05 23:23:03.3N,100.29%,279.1MiB,1GiB,
2025-07-05 23:23:05.3N,99.97%,277.8MiB,1GiB,
2025-07-05 23:23:07.3N,99.85%,271.1MiB,1GiB,
2025-07-05 23:23:09.3N,100.22%,272.9MiB,1GiB,
2025-07-05 23:23:11.3N,100.19%,272.8MiB,1GiB,
2025-07-05 23:23:13.3N,100.00%,277MiB,1GiB,
2025-07-05 23:23:15.3N,100.15%,278.6MiB,1GiB,
2025-07-05 23:23:17.3N,100.03%,281.1MiB,1GiB,
2025-07-05 23:23:19.3N,99.87%,280.8MiB,1GiB,
2025-07-05 23:23:21.3N,100.22%,268.9MiB,1GiB,
2025-07-05 23:23:23.3N,99.26%,271.1MiB,1GiB,
2025-07-05 23:23:25.3N,100.04%,273.1MiB,1GiB,
2025-07-05 23:23:27.3N,100.20%,277.1MiB,1GiB,
2025-07-05 23:23:29.3N,99.96%,281.3MiB,1GiB,
2025-07-05 23:23:31.3N,99.88%,280.9MiB,1GiB,
2025-07-05 23:23:33.3N,100.06%,285.5MiB,1GiB,
2025-07-05 23:23:35.3N,99.78%,275.3MiB,1GiB,
2025-07-05 23:23:37.3N,100.03%,277MiB,1GiB,
2025-07-05 23:23:39.3N,99.67%,281.1MiB,1GiB,
2025-07-05 23:23:41.3N,100.09%,283MiB,1GiB,
2025-07-05 23:23:43.3N,100.41%,287.1MiB,1GiB,
2025-07-05 23:23:45.3N,100.08%,290.9MiB,1GiB,
2025-07-05 23:23:47.3N,100.29%,278.9MiB,1GiB,
2025-07-05 23:23:49.3N,99.74%,281MiB,1GiB,
2025-07-05 23:23:51.3N,99.97%,284.8MiB,1GiB,
2025-07-05 23:23:53.3N,100.00%,289MiB,1GiB,
2025-07-05 23:23:55.3N,100.16%,290.8MiB,1GiB,
2025-07-05 23:23:57.3N,99.66%,294.8MiB,1GiB,
2025-07-05 23:23:59.3N,100.31%,281MiB,1GiB,
2025-07-05 23:24:01.3N,100.38%,282.8MiB,1GiB,
2025-07-05 23:24:03.3N,100.51%,287MiB,1GiB,
2025-07-05 23:24:05.3N,99.81%,279MiB,1GiB,
2025-07-05 23:24:07.3N,100.17%,284.8MiB,1GiB,
2025-07-05 23:24:09.3N,100.03%,289MiB,1GiB,
2025-07-05 23:24:11.3N,100.18%,274.8MiB,1GiB,
2025-07-05 23:24:13.3N,100.14%,276.8MiB,1GiB,
2025-07-05 23:24:15.3N,99.99%,280.8MiB,1GiB,
2025-07-05 23:24:17.3N,100.22%,282.9MiB,1GiB,
2025-07-05 23:24:19.3N,99.89%,287.2MiB,1GiB,
2025-07-05 23:24:21.3N,99.52%,293MiB,1GiB,
2025-07-05 23:24:23.3N,99.97%,282.9MiB,1GiB,
2025-07-05 23:24:25.3N,99.87%,286.5MiB,1GiB,
2025-07-05 23:24:27.3N,100.22%,288.5MiB,1GiB,
2025-07-05 23:24:29.3N,100.21%,290.5MiB,1GiB,
2025-07-05 23:24:31.3N,100.44%,296.7MiB,1GiB,
2025-07-05 23:24:33.3N,101.72%,296.3MiB,1GiB,
2025-07-05 23:24:35.3N,100.97%,284.6MiB,1GiB,
2025-07-05 23:24:37.3N,99.90%,288.8MiB,1GiB,
2025-07-05 23:24:39.3N,99.72%,288.5MiB,1GiB,
2025-07-05 23:24:41.3N,100.07%,294.6MiB,1GiB,
2025-07-05 23:24:43.3N,100.29%,296.6MiB,1GiB,
2025-07-05 23:24:45.3N,100.75%,300.5MiB,1GiB,
2025-07-05 23:24:47.3N,99.72%,290.4MiB,1GiB,
2025-07-05 23:24:49.3N,100.19%,290.7MiB,1GiB,
2025-07-05 23:24:51.3N,101.99%,294.7MiB,1GiB,
2025-07-05 23:24:53.3N,101.61%,296.6MiB,1GiB,
2025-07-05 23:24:55.3N,99.96%,300.5MiB,1GiB,
2025-07-05 23:24:57.3N,100.02%,302.3MiB,1GiB,
2025-07-05 23:24:59.3N,101.17%,292.5MiB,1GiB,
2025-07-05 23:25:01.3N,100.83%,294.5MiB,1GiB,
2025-07-05 23:25:03.3N,101.48%,296.5MiB,1GiB,
2025-07-05 23:25:05.3N,100.70%,296.7MiB,1GiB,
2025-07-05 23:25:07.3N,100.88%,298.5MiB,1GiB,
2025-07-05 23:25:09.3N,100.77%,301.6MiB,1GiB,
2025-07-05 23:25:11.3N,100.63%,291.1MiB,1GiB,
2025-07-05 23:25:13.3N,100.06%,294.6MiB,1GiB,
2025-07-05 23:25:15.3N,101.04%,292.3MiB,1GiB,
2025-07-05 23:25:17.3N,101.47%,298.5MiB,1GiB,
2025-07-05 23:25:19.3N,101.05%,299.1MiB,1GiB,
2025-07-05 23:25:21.3N,101.28%,301.4MiB,1GiB,
2025-07-05 23:25:23.3N,101.16%,293.1MiB,1GiB,
2025-07-05 23:25:25.3N,101.19%,294.4MiB,1GiB,
2025-07-05 23:25:27.3N,99.51%,296.7MiB,1GiB,
2025-07-05 23:25:29.3N,99.56%,300.8MiB,1GiB,
2025-07-05 23:25:31.3N,98.94%,304.9MiB,1GiB,
2025-07-05 23:25:33.3N,101.69%,306.9MiB,1GiB,
2025-07-05 23:25:35.3N,101.21%,292.8MiB,1GiB,
2025-07-05 23:25:37.3N,101.14%,298.3MiB,1GiB,
2025-07-05 23:25:39.3N,101.15%,300.4MiB,1GiB,
